"","V1","V2","V3","V4","V5","R2","F"
"Valence.Evaluation",-106.614101163773,164.560512534739,NA,NA,NA,0.614510532106985,124.340158412959
"Equality",-76.4772856099112,13.7794830610094,NA,NA,NA,0.122366550952027,10.8753728388677
"Activity.Intensity",-83.9097352125086,115.773710101187,NA,NA,NA,0.333110811544217,38.9609604567337
"Socioemotional",-147.362984017414,54.2663684581733,NA,NA,NA,0.485921598317657,73.7278293442047
"Formality.and.Regulation",122.339505491799,-11.7138179153965,NA,NA,NA,0.308217465675341,34.7521961452036
"Intimacy",-98.5873361489015,95.9422038366346,NA,NA,NA,0.328713160011103,38.1947402414297
"Visibility",47.5285486665173,-2.30205004791406,NA,NA,NA,0.046301944864148,3.78689217195592
"Communal.Sharing",-154.182615811193,77.7855437537231,NA,NA,NA,0.571803996933747,104.159570480464
"Expected.Reciprocity",-96.9907643513084,102.636807910538,NA,NA,NA,0.341071589232993,40.3740126020766
"Strategic",97.6607706874785,-10.5261865167512,NA,NA,NA,0.196739695239894,19.1042631358396
"Concreteness",59.9699405934912,44.4770350274183,NA,NA,NA,0.101494525286875,8.81082330066366
"Uniqueness",-118.343916904517,99.4463787141326,NA,NA,NA,0.426073625917823,57.9059341448414
"Love.Expression",-139.216365035607,133.094041635355,NA,NA,NA,0.646432375813097,142.608434325332
"Information.Exchange",51.806573366771,39.3143684188545,NA,NA,NA,0.0767210780092908,6.48151272837668
"Money.Exchange",79.7331083735919,1.00480926133337,NA,NA,NA,0.130110839391046,11.6665960815022
"Goods.Exchange",-77.9346153301298,104.71051730771,NA,NA,NA,0.278921012926815,30.1712286702421
"Service.Exchange",99.1537519805062,-17.4832510171929,NA,NA,NA,0.205500938789678,20.1750688052124
"Attachment",-145.079133906331,128.835137400439,NA,NA,NA,0.664808656313581,154.702906770084
"Mating",-57.0309893266208,49.5474315775201,NA,NA,NA,0.10118119413643,8.7805607661479
"Conflict",97.3511583009048,-125.784005735384,NA,NA,NA,0.417070644354088,55.8069514676826
"Negotiation",33.2095827941243,53.0716566427486,NA,NA,NA,0.0622911228085188,5.18146697471471
"Coercion",101.136468706774,-98.1344508796735,NA,NA,NA,0.345132028851613,41.1079781520204
"Importance.for.society",16.5859493814857,57.1298370583441,NA,NA,NA,0.0516584754919871,4.24885021297088
"Importance.for.individuals",-107.075518857949,127.070428140727,NA,NA,NA,0.462338554262131,67.0727044282585
"Affiliation.Coalition",-96.2953976287287,105.194257418469,NA,NA,NA,0.345817028061745,41.2326968843236
"Occupational",119.163336467188,-26.1815069716362,NA,NA,NA,0.300252517844889,33.4687826525255
"Activeness",-4.39056250302979,112.627299065656,NA,NA,NA,0.179287237179109,17.0393408430793
"Endurance",-93.1620360310008,80.0743679594654,NA,NA,NA,0.268035445090824,28.5625370475466
"Synchronicity",17.0976818517133,50.6234086105724,NA,NA,NA,0.0421238956888526,3.43015537076518
"Spatial.Distance",17.1303815840506,52.4655624904526,NA,NA,NA,0.0448250030617169,3.66042897900502
