"","V1","V2","V3","V4","V5","R2","F"
"Valence.Evaluation",45.5931153180868,56.9245412833069,NA,NA,NA,0.08782632842394,7.51003216879857
"Equality",106.351605322834,-12.3249336508848,NA,NA,NA,0.220117031584721,22.015006300876
"Activity.Intensity",99.9782468747165,27.5561804053854,NA,NA,NA,0.203743392381176,19.9583707735326
"Socioemotional",174.022688755261,36.7443811899727,NA,NA,NA,0.603267516211784,118.606033504527
"Formality.and.Regulation",-154.523483008807,-18.5314395066907,NA,NA,NA,0.465015847324923,67.7987112514964
"Intimacy",109.232740294344,15.9843624873558,NA,NA,NA,0.233609445302197,23.7757845812131
"Visibility",-127.723915556961,-51.5981226770227,NA,NA,NA,0.353504455137939,42.6504833945025
"Communal.Sharing",144.324306716935,42.4399438699332,NA,NA,NA,0.427798383475582,58.3155883301693
"Expected.Reciprocity",138.543779883984,3.03720504097401,NA,NA,NA,0.369876839436155,45.7853246501911
"Strategic",-152.302597211125,-63.201515024591,NA,NA,NA,0.505728338900617,79.8079548936885
"Concreteness",-118.85531541657,-36.3998936767087,NA,NA,NA,0.291658114344746,32.1163175291348
"Uniqueness",98.7858950880925,22.3508769901022,NA,NA,NA,0.195347331209883,18.936234757391
"Love.Expression",164.975449759309,24.9131814250041,NA,NA,NA,0.533430900676952,89.1778094888223
"Information.Exchange",-25.5619840077436,37.7521732277005,NA,NA,NA,0.0336034494369477,2.71220862135198
"Money.Exchange",-147.657933636451,-60.3699928744611,NA,NA,NA,0.473731218506566,70.2132376894052
"Goods.Exchange",-84.8974652478953,-35.9489729323068,NA,NA,NA,0.15789640264907,14.6251832261144
"Service.Exchange",-139.297042056773,-22.2286168575771,NA,NA,NA,0.381058585979551,48.0216205170963
"Attachment",138.734077574132,51.590910490133,NA,NA,NA,0.410006145617687,54.204766915176
"Mating",96.5817419161974,-6.2359235282232,NA,NA,NA,0.180259082320501,17.1520148839225
"Conflict",-47.7919415065002,-63.3097480780652,NA,NA,NA,0.103102734531236,8.96648211903432
"Negotiation",-109.964585405811,-53.7672186285844,NA,NA,NA,0.275562028944529,29.6696737559984
"Coercion",-83.1788603466165,-46.9620054578218,NA,NA,NA,0.165796972734565,15.5024178175047
"Importance.for.society",-107.679516233444,27.6345958649662,NA,NA,NA,0.234613104824504,23.909244189653
"Importance.for.individuals",93.6073407296908,57.7571026530317,NA,NA,NA,0.217980341112684,21.7417380925961
"Affiliation.Coalition",65.5295283171221,35.0480351330549,NA,NA,NA,0.100831263226599,8.74678823898737
"Occupational",-175.687040005045,-42.3742389049523,NA,NA,NA,0.621047700992823,127.830655215322
"Activeness",7.51497650545182,-8.89706239849703,NA,NA,NA,0.00225515267678609,0.176299491058492
"Endurance",123.860476092256,37.5623072046033,NA,NA,NA,0.316327184897706,36.0896614242725
"Synchronicity",-8.89381786595203,-4.01873365853093,NA,NA,NA,0.00176185614582251,0.137667329404546
"Spatial.Distance",-55.5506439846481,-28.7124481625302,NA,NA,NA,0.0715999788971143,6.01550864609039
