"","V1","V2","V3","V4","V5","R2","F"
"Valence.Evaluation",16.7803122112604,-91.2976975379821,NA,NA,NA,0.0913108587077966,7.83793561027914
"Equality",150.808715410302,34.1537184862835,NA,NA,NA,0.44236829164966,61.8772681538321
"Activity.Intensity",48.2730361239673,-14.4885268304486,NA,NA,NA,0.0462577868981847,3.78310546444611
"Socioemotional",143.153969409276,-77.615952552521,NA,NA,NA,0.449901594898107,63.7928124797095
"Formality.and.Regulation",-175.189945840092,51.0824977085558,NA,NA,NA,0.607645399961643,120.799759177985
"Intimacy",136.324839326771,18.0852770698741,NA,NA,NA,0.355018796680715,42.9337568266895
"Visibility",-110.747514192863,-4.65354553405018,NA,NA,NA,0.232295096519658,23.6015394019133
"Communal.Sharing",153.760458135372,-70.1969105001253,NA,NA,NA,0.498177016815321,77.4332954321757
"Expected.Reciprocity",149.165375272198,-9.73804020999976,NA,NA,NA,0.421986147448716,56.9448627497721
"Strategic",-127.425002292117,70.3637658199584,NA,NA,NA,0.358302887989312,43.5526742135327
"Concreteness",18.9078337158391,-16.6081392740088,NA,NA,NA,0.00960987641342158,0.756843533063925
"Uniqueness",96.0934630301703,-67.0936345692581,NA,NA,NA,0.22115578842275,22.1483978959552
"Love.Expression",156.476904504905,-87.4932671758247,NA,NA,NA,0.542258269245069,92.4017675455511
"Information.Exchange",18.4559167989606,-37.8488197986656,NA,NA,NA,0.0212224208087379,1.69124105238427
"Money.Exchange",-122.476231789994,29.5324576376001,NA,NA,NA,0.292826594148932,32.2982653966303
"Goods.Exchange",-23.2999033342844,-25.5077186200054,NA,NA,NA,0.0169839310328812,1.34763475632365
"Service.Exchange",-109.149853341993,12.5254936322566,NA,NA,NA,0.227042587958527,22.9111223786478
"Attachment",153.416502402888,-59.5499036933714,NA,NA,NA,0.481927793982126,72.5581636960252
"Mating",113.152125255475,-6.6141418712233,NA,NA,NA,0.242710125904962,24.9988682909699
"Conflict",49.335373122314,104.527544200224,NA,NA,NA,0.158762287611911,14.7205222155045
"Negotiation",-1.73783126866705,41.0934460630208,NA,NA,NA,0.0174767354623409,1.3874331685205
"Coercion",-44.1696305279015,119.496231518311,NA,NA,NA,0.184214402077296,17.6133574785056
"Importance.for.society",-93.6019292459461,35.7978474510829,NA,NA,NA,0.178996073393364,17.0056357493791
"Importance.for.individuals",91.1417230660879,-47.6666263423285,NA,NA,NA,0.180614951842819,17.1933406344479
"Affiliation.Coalition",5.01455614812144,-70.0375186392244,NA,NA,NA,0.0510762405052952,4.19838445349335
"Occupational",-150.216353267301,53.6089133551258,NA,NA,NA,0.456607490547686,65.5426485334079
"Activeness",42.4695306347176,16.8579469950473,NA,NA,NA,0.0370594502531671,3.00188534017704
"Endurance",88.2312353593852,-57.8686836512341,NA,NA,NA,0.181843301159568,17.3362602916396
"Synchronicity",-9.05395195009821,56.9708319047249,NA,NA,NA,0.0350320321394611,2.83169866553838
"Spatial.Distance",10.3795600242007,24.7815434614693,NA,NA,NA,0.00837354929172169,0.658652100584633
