"","V1","V2","V3","V4","V5","R2","F"
"Valence.Evaluation",3.93649947718067,-88.2129667939829,NA,NA,NA,0.109606657603724,9.60173317343328
"Equality",35.1971406523205,21.309687574081,NA,NA,NA,0.0316321546150846,2.54790374518877
"Activity.Intensity",22.4664627917197,-40.2412537726657,NA,NA,NA,0.0330331348633829,2.66460476800292
"Socioemotional",-32.0019267248446,1.74691614653753,NA,NA,NA,0.020920110825613,1.66663482974184
"Formality.and.Regulation",-27.6210387147765,12.8919846434888,NA,NA,NA,0.0178868380134775,1.42058310493388
"Intimacy",15.7053119891803,16.071890589526,NA,NA,NA,0.00865609569755483,0.68107087911572
"Visibility",38.1550841543539,11.4676155928264,NA,NA,NA,0.0315243923952848,2.53894118501725
"Communal.Sharing",78.468387566826,-93.2753229386491,NA,NA,NA,0.24771392640208,25.6839611119656
"Expected.Reciprocity",7.833001166023,-18.9849157306311,NA,NA,NA,0.0063129308508743,0.495536896530047
"Strategic",-69.2614450466794,62.5457755478395,NA,NA,NA,0.152735458812283,14.0609753013594
"Concreteness",-82.7896020645866,43.6208709430052,NA,NA,NA,0.166448876658268,15.5755442177267
"Uniqueness",-4.04739911564646,-7.64091728722899,NA,NA,NA,0.00115393555146062,0.0901109552487658
"Love.Expression",70.3822265808846,-60.4110269598054,NA,NA,NA,0.152239460883285,14.0071133309278
"Information.Exchange",-34.8061931266698,-45.6660403818892,NA,NA,NA,0.0539854767760404,4.4511654791311
"Money.Exchange",-76.4028600357882,26.8537026129257,NA,NA,NA,0.129126241620423,11.5652202738702
"Goods.Exchange",-47.4295238892319,-1.83639546000196,NA,NA,NA,0.0459057290713329,3.75292775217982
"Service.Exchange",-76.9015162190412,40.2013864334569,NA,NA,NA,0.143255241159881,13.0422844087173
"Attachment",35.5060259821579,-72.1938206747592,NA,NA,NA,0.0989008059184142,8.56094746538843
"Mating",30.9707854184695,-6.07358429368277,NA,NA,NA,0.0200716377402161,1.59765530219627
"Conflict",-34.6918255467315,100.786889374402,NA,NA,NA,0.167202431534676,15.6602158238022
"Negotiation",-58.1814894788376,46.0978860007819,NA,NA,NA,0.0988522330674604,8.55628173557814
"Coercion",-35.6062287124185,93.4081572050824,NA,NA,NA,0.148387705143544,13.5909745210375
"Importance.for.society",-40.3896845231786,-7.96029092002349,NA,NA,NA,0.0341453554710561,2.75749331623425
"Importance.for.individuals",2.5194817996802,-53.5384525908886,NA,NA,NA,0.0403872207721967,3.28278581571861
"Affiliation.Coalition",2.37553654978779,-94.5676688652915,NA,NA,NA,0.125719183448025,11.2161860620705
"Occupational",-89.6239046485377,47.5482901776654,NA,NA,NA,0.195498533948889,18.9544535236988
"Activeness",-103.626214424565,41.8911532673347,NA,NA,NA,0.243554281386764,25.1138098619879
"Endurance",65.2953016258838,-45.2639458987426,NA,NA,NA,0.115688567895013,10.204219880242
"Synchronicity",-18.6272006977215,-7.56972632289416,NA,NA,NA,0.00787798793016449,0.619362387969653
"Spatial.Distance",-74.5927221987104,-15.5968063525387,NA,NA,NA,0.116842914752311,10.3195088426701
