"","V1","V2","V3","V4","V5","R2","F"
"Valence.Evaluation",-118.753479889135,-86.8755201443241,NA,NA,NA,0.376784582135083,47.1573657584104
"Equality",-93.9375492349235,10.8815621041557,NA,NA,NA,0.166655829066471,15.5987827365767
"Activity.Intensity",-80.7860737625409,-32.8582534795134,NA,NA,NA,0.138149284172551,12.5029125898137
"Socioemotional",-122.248482884875,37.1408460646706,NA,NA,NA,0.299942213229626,33.4193734774995
"Formality.and.Regulation",90.2324949724055,-36.492658023169,NA,NA,NA,0.172117897839023,16.2163138886572
"Intimacy",-124.752669989642,15.5115117482843,NA,NA,NA,0.294405434087419,32.5450690356702
"Visibility",76.5791000132946,-69.2245434084604,NA,NA,NA,0.181502241402653,17.2965346339714
"Communal.Sharing",-147.102204628756,-0.261249137855873,NA,NA,NA,0.404319868562464,52.9427591814504
"Expected.Reciprocity",-110.183251267155,-36.5880990325744,NA,NA,NA,0.246932262208378,25.5763399302375
"Strategic",86.3336147929824,-61.4682729426249,NA,NA,NA,0.195979215461005,19.0124174647092
"Concreteness",89.3495972183365,-22.4984286352589,NA,NA,NA,0.156764097127934,14.5008052127899
"Uniqueness",-77.3666306800863,10.7174007538125,NA,NA,NA,0.113563017259733,9.99271862380614
"Love.Expression",-154.660115552093,-13.8921722783278,NA,NA,NA,0.449829674726615,63.7742768318903
"Information.Exchange",-97.6354813835042,-71.0162093155464,NA,NA,NA,0.253815268578811,26.5317556303258
"Money.Exchange",58.3809295868211,-28.3852148461322,NA,NA,NA,0.0757774854738088,6.39526063697682
"Goods.Exchange",-27.4746028985568,-21.3822764935166,NA,NA,NA,0.0209668088820716,1.6704347795749
"Service.Exchange",95.2550147957065,-73.4474206065735,NA,NA,NA,0.250507680761187,26.0704460843803
"Attachment",-142.632527340916,-44.9368423196548,NA,NA,NA,0.410431833954636,54.3002232688363
"Mating",-59.9741161378638,-2.15444956151647,NA,NA,NA,0.0672764891407062,5.62606827412406
"Conflict",87.4538229820478,54.8230717645623,NA,NA,NA,0.188017277365762,18.0611572459966
"Negotiation",-62.5523218648111,-19.411275450363,NA,NA,NA,0.0787650177575429,6.66895146570912
"Coercion",108.828953625652,42.3534460043498,NA,NA,NA,0.248221685061075,25.7539903054224
"Importance.for.society",-77.4145998993322,-120.365890168182,NA,NA,NA,0.329442073477466,38.3210468698841
"Importance.for.individuals",-96.5305903695001,-30.9036293695933,NA,NA,NA,0.188441810714752,18.1114076967122
"Affiliation.Coalition",-145.70329503208,-44.1460145874227,NA,NA,NA,0.425918034280913,57.869099985223
"Occupational",87.1689189241637,-81.2585557088145,NA,NA,NA,0.241084511143691,24.7782423014538
"Activeness",-84.6965775098726,-30.3362478552362,NA,NA,NA,0.147848272239647,13.5329951920671
"Endurance",-120.398429343859,15.9358065758654,NA,NA,NA,0.274660810490199,29.5358964854966
"Synchronicity",-12.6670518168087,-36.1451887551756,NA,NA,NA,0.0226082493593281,1.80423402271574
"Spatial.Distance",-66.4407263976234,-39.7081192651712,NA,NA,NA,0.106147908644038,9.26275941434007
