"","V1","V2","V3","V4","V5","R2","F"
"Valence.Evaluation",34.039069187218,-177.002292176671,NA,NA,NA,0.419606353531205,56.3915469691374
"Equality",110.004590070951,-51.7553347980907,NA,NA,NA,0.277609840185387,29.974892708972
"Activity.Intensity",111.759980044826,-99.86627929274,NA,NA,NA,0.377715689674951,47.344635411516
"Socioemotional",161.728177048212,-75.8817086332638,NA,NA,NA,0.599644918332282,116.827051214346
"Formality.and.Regulation",-177.258057142749,45.7743335121909,NA,NA,NA,0.659349441646441,150.973644948629
"Intimacy",133.331607773255,-20.1601060491131,NA,NA,NA,0.363198640687201,44.4871757248969
"Visibility",-40.539828488615,-50.7725115540241,NA,NA,NA,0.0657071956552695,5.48560498087703
"Communal.Sharing",150.333819160453,-100.748337491152,NA,NA,NA,0.583581504552623,109.311564814625
"Expected.Reciprocity",99.687023732298,-88.82796551618,NA,NA,NA,0.299954455105763,33.4213218966835
"Strategic",-150.347034396134,82.2030788315592,NA,NA,NA,0.540747287392784,91.841130729936
"Concreteness",-96.0821352533397,33.0915536298495,NA,NA,NA,0.19979038223615,19.4744595272018
"Uniqueness",87.688060536592,-31.6644268278253,NA,NA,NA,0.167551932250847,15.6995387723145
"Love.Expression",118.710929129886,-85.6419634090451,NA,NA,NA,0.376606379992819,47.1215885063141
"Information.Exchange",-32.8415943474186,-91.8147476267803,NA,NA,NA,0.128348471017618,11.4853016446399
"Money.Exchange",-124.461245907589,46.9349136041823,NA,NA,NA,0.339863402558951,40.1573636461891
"Goods.Exchange",-34.1381594146552,7.04089360064738,NA,NA,NA,0.024099961884702,1.92621882732693
"Service.Exchange",-157.764432274135,25.7671973621567,NA,NA,NA,0.509706634289068,81.0884263483739
"Attachment",149.478810639619,-105.364731232824,NA,NA,NA,0.590453305815048,112.454473464203
"Mating",103.695288032057,13.9419685481136,NA,NA,NA,0.219031992106063,21.8760502499267
"Conflict",-2.43910415560004,179.719289681371,NA,NA,NA,0.408648214668026,53.9011829079238
"Negotiation",-50.9577190575862,78.6152756495879,NA,NA,NA,0.13047184335985,11.7038231647281
"Coercion",11.7184458473262,140.562267916092,NA,NA,NA,0.252668205959812,26.371312209695
"Importance.for.society",-35.0006674027232,-12.5621839363493,NA,NA,NA,0.0266700246666203,2.13726277492261
"Importance.for.individuals",106.562066332457,-43.4110668017154,NA,NA,NA,0.252549836779001,26.3547835535595
"Affiliation.Coalition",49.6820807050704,-138.429669655149,NA,NA,NA,0.292091809438321,32.1837795351853
"Occupational",-172.865368148075,47.1323542662138,NA,NA,NA,0.629968312988355,132.792758398405
"Activeness",30.7093974469014,-11.6533611007457,NA,NA,NA,0.0207122335128621,1.64972367601251
"Endurance",115.267066455868,-73.6105113004634,NA,NA,NA,0.336142105167413,39.4950250756154
"Synchronicity",-49.9796484602932,4.60126854729043,NA,NA,NA,0.0505800113276682,4.15542218473317
"Spatial.Distance",-3.48090884941104,-44.5762867189745,NA,NA,NA,0.0253768323108264,2.03093152909302
