"","V1","V2","V3","V4","V5","R2","F"
"Valence.Evaluation",86.5075918986692,131.452136713462,NA,NA,NA,0.341678187647468,40.4830861387758
"Equality",45.9975120564295,-127.737562953963,NA,NA,NA,0.133111971046041,11.9770182478118
"Activity.Intensity",104.045797638595,-117.155471649352,NA,NA,NA,0.458263921100702,65.9815493892909
"Socioemotional",116.097194497594,-209.634399869554,NA,NA,NA,0.65635316506817,148.977210529156
"Formality.and.Regulation",-63.0070248905077,226.489387550498,NA,NA,NA,0.31581817791211,36.0047827666197
"Intimacy",112.186854055282,-112.310190258513,NA,NA,NA,0.522103408509526,85.2152256134157
"Visibility",-24.6870492667927,82.0958979707892,NA,NA,NA,0.0448575887724777,3.66321491237792
"Communal.Sharing",102.344099516039,-147.29125658416,NA,NA,NA,0.470272357395011,69.2454781034781
"Expected.Reciprocity",80.5731347501291,-54.1276795107371,NA,NA,NA,0.257887165720627,27.1053106711753
"Strategic",-35.7620415388871,127.616548779208,NA,NA,NA,0.100976872675192,8.76083810224313
"Concreteness",-58.2182104072543,129.3789140666,NA,NA,NA,0.18321572310399,17.4964513964691
"Uniqueness",94.0789956310327,-128.5107673512,NA,NA,NA,0.39157901593173,50.2007064885319
"Love.Expression",119.145126816495,-171.2654186716,NA,NA,NA,0.63712272393149,136.948703443403
"Information.Exchange",58.1130718958402,141.829007511859,NA,NA,NA,0.193532112679893,18.7180482030029
"Money.Exchange",8.22812606999214,93.8400688424048,NA,NA,NA,0.0307176804717272,2.47191043158694
"Goods.Exchange",49.5261552051288,-66.8862285063192,NA,NA,NA,0.108189263467911,9.46250387533144
"Service.Exchange",-55.6478093810946,195.999675495686,NA,NA,NA,0.241246633585427,24.8002028756493
"Attachment",120.597291016904,-108.344488026157,NA,NA,NA,0.594258134426001,114.240452903853
"Mating",67.185460330067,-64.9409202637928,NA,NA,NA,0.186271656970296,17.8550856291763
"Conflict",-65.5474294117709,-112.31906656237,NA,NA,NA,0.204771996411737,20.0850770446274
"Negotiation",4.96191419467716,50.4626600568324,NA,NA,NA,0.0090758911654365,0.714403358029748
"Coercion",-74.6911894684905,-93.9389104945974,NA,NA,NA,0.241753154596076,24.8688750540713
"Importance.for.society",71.095708008922,44.1736221876264,NA,NA,NA,0.199733825132584,19.4675707278552
"Importance.for.individuals",121.655477863791,-58.3700190306856,NA,NA,NA,0.5774613453914,106.59849566249
"Affiliation.Coalition",35.9822390245642,248.426671784744,NA,NA,NA,0.246682779324639,25.542037616068
"Occupational",-47.951277155104,209.843275279367,NA,NA,NA,0.228666866473539,23.1236217007708
"Activeness",25.0539671760549,84.3153333156063,NA,NA,NA,0.0467359275217063,3.82412644296536
"Endurance",88.1364511435947,-24.3719942351957,NA,NA,NA,0.299274968800544,33.3132777153467
"Synchronicity",-30.0757422795695,148.67445801297,NA,NA,NA,0.105227844225865,9.17303002406941
"Spatial.Distance",12.7474156008614,45.2301786449147,NA,NA,NA,0.0127548425840864,1.00773117405083
