,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
公公婆婆-媳妇,77.7,33.58064516129032,75.93939393939394,79.1875,32.629629629629626,71.79310344827586,71.88,75.9,45.65384615384615,20.24137931034483,43.81481481481482,72.77272727272727,77.58333333333333,81.32,29.620689655172413,19.96153846153846,42.5,69.38095238095238,43.1875,58.27272727272727,61.51724137931034,29.303030303030305,69.66666666666667,80.13793103448276,67.20833333333333,27.57692307692308,71.26666666666667,86.2258064516129,63.583333333333336,82.54838709677419,80.30434782608695,71.56666666666666,87.64516129032258
未婚夫-未婚妻,92.17241379310344,92.3913043478261,90.95454545454544,83.26666666666667,27.04,95.65384615384616,62.30769230769231,83.42307692307692,43.13636363636363,28.041666666666668,47.285714285714285,85.94594594594595,93.76470588235294,76.48484848484848,24.25925925925926,18.96153846153846,27.535714285714285,91.42857142857144,81.75,14.0,75.84210526315789,11.181818181818182,52.35714285714285,90.25925925925924,81.6,9.88888888888889,90.75,82.0,82.42857142857143,86.64285714285714,85.92857142857143,90.82352941176472,5.035714285714286
见义勇为者-受助者,82.25,80.59375,41.6875,72.4,41.483870967741936,36.58064516129032,80.36666666666666,73.22222222222223,40.03125,32.8,37.57142857142857,42.48717948717949,67.3,37.35714285714285,18.25925925925926,19.032258064516128,32.37931034482759,43.5625,13.555555555555555,13.642857142857142,31.95652173913044,17.0,89.46666666666667,72.14814814814815,54.06896551724138,15.333333333333334,57.92857142857143,11.724137931034482,72.5,49.6875,92.8181818181818,81.73076923076923,33.0
生意伙伴之间,64.25,74.77777777777777,52.23529411764706,21.46153846153846,73.41379310344827,41.03846153846154,80.20833333333333,28.20689655172414,92.82142857142856,78.0,73.80555555555556,41.09375,15.0625,76.875,95.21875,91.46428571428572,73.5,57.5945945945946,7.65,41.54545454545455,84.45454545454545,36.04761904761905,69.34615384615384,69.57575757575758,81.70967741935483,85.48387096774194,71.08,70.88,70.70967741935483,61.17391304347826,66.48275862068965,72.82758620689656,34.041666666666664
搭讪的人-被搭讪的人,57.57692307692308,73.57692307692308,17.59090909090909,57.94736842105263,25.33333333333333,26.56,55.08695652173913,40.73684210526316,28.346153846153847,56.19047619047619,46.035714285714285,31.25,51.523809523809526,50.93103448275862,28.291666666666668,30.5,24.25,27.714285714285715,45.90909090909091,27.65,32.869565217391305,38.73076923076923,11.592592592592592,35.09090909090909,22.818181818181817,22.2,39.1,11.6,51.03846153846154,40.6,39.03846153846154,12.55,17.25
中介-客户,80.48571428571428,47.55263157894737,34.22727272727273,13.515151515151516,77.16129032258064,25.7,80.10344827586206,17.41176470588235,79.70967741935483,92.8125,76.07692307692308,19.16,19.846153846153847,73.03846153846153,91.26923076923076,84.83870967741936,88.70833333333333,36.08,4.666666666666667,42.56666666666667,83.33333333333333,23.48148148148148,69.96551724137932,60.40625,51.73076923076923,83.60714285714286,72.11538461538461,24.451612903225808,62.66666666666666,58.86666666666667,60.8125,55.294117647058826,23.4
继子女之间,68.17241379310344,74.07142857142857,72.21739130434783,81.37037037037037,28.58620689655172,69.53571428571429,63.17857142857143,73.76923076923077,41.58620689655172,39.53333333333333,44.80769230769231,70.66666666666667,69.4375,77.11538461538461,26.0,16.78125,24.058823529411764,59.12,39.18181818181818,40.81481481481482,57.38235294117647,18.379310344827587,58.66666666666666,67.81481481481481,58.083333333333336,12.217391304347826,50.06896551724138,84.52,60.55172413793103,76.375,68.65217391304348,61.36,47.60714285714285
作家-评论家,63.96,63.53125,44.95454545454545,39.74193548387097,61.333333333333336,28.13157894736842,82.78571428571429,51.55172413793103,57.125,57.75,32.111111111111114,36.83870967741935,21.705882352941178,76.41935483870968,43.0,40.875,38.56666666666667,27.6,3.0,43.833333333333336,37.4,19.6896551724138,67.96551724137932,51.04545454545455,40.16666666666666,80.92307692307692,52.18518518518518,30.93103448275862,45.63636363636363,24.64,66.82352941176471,46.333333333333336,27.043478260869566
原配-第三者,10.3,39.48148148148148,38.25,69.82352941176471,11.708333333333334,20.473684210526315,17.0,24.214285714285715,18.15384615384616,64.5,32.30769230769231,67.33333333333333,23.64516129032258,36.851851851851855,48.92307692307692,36.41666666666666,19.875,16.73076923076923,48.34782608695652,90.35714285714286,33.523809523809526,62.30434782608695,18.681818181818183,22.703703703703702,9.61111111111111,11.590909090909092,24.214285714285715,37.91666666666666,28.92,37.333333333333336,18.25,24.666666666666668,23.46153846153846
敌人之间,7.041666666666667,70.375,41.1764705882353,38.16666666666666,40.94285714285714,7.481481481481482,50.25806451612903,9.91304347826087,31.428571428571427,79.84210526315789,36.35714285714285,48.46153846153846,10.476190476190476,15.8,35.58064516129032,28.774193548387096,6.09375,13.0,3.555555555555556,96.93103448275862,21.86206896551724,77.51851851851852,29.15625,38.79166666666666,4.260869565217392,29.13793103448276,37.82142857142857,48.51724137931034,39.48148148148148,38.17391304347826,18.0,7.62962962962963,25.47058823529412
雇主-雇员,76.36,23.625,42.47619047619048,22.548387096774192,86.72727272727273,33.972972972972975,82.43478260869566,32.30769230769231,82.625,74.88888888888889,85.65384615384616,27.285714285714285,27.23529411764705,74.25714285714285,95.55172413793105,80.92592592592592,91.5,43.94117647058823,11.22222222222222,45.45454545454545,66.57142857142857,49.4,78.38461538461539,67.70833333333333,74.34615384615384,88.34615384615384,57.729729729729726,57.310344827586206,69.68,78.81481481481481,67.07142857142857,64.12121212121212,47.44827586206897
律师-委托人,87.03225806451613,60.60714285714285,49.73333333333333,25.2972972972973,93.32352941176472,28.115384615384617,76.39285714285714,19.05263157894737,76.77777777777777,76.9,69.41666666666667,40.11111111111112,15.291666666666666,92.36666666666666,96.6818181818182,79.0,87.35714285714286,34.375,6.066666666666666,20.77777777777778,77.17391304347827,19.73913043478261,79.77777777777777,76.27272727272727,85.44444444444444,86.43333333333334,64.3125,21.95238095238096,76.23809523809524,84.0,73.69565217391305,80.96296296296296,25.56
