"","V1","V2"
"opposing negotiators",0.500000000000005,0.345001008041343
"nurse and patient",2.62257145134231e-15,-0.181416570500349
"man wife and man mistress",-3.49676193512308e-15,-0.181416570500355
"parent and infant",-2.8411190722875e-15,-0.0969151881418061
"a person and their crush",-3.82458336654086e-15,-0.398668794180029
"volunteer and organizer",0.500000000000004,0.345001008041342
"doctor and patient",-2.95892989920327e-15,-0.181416570500354
"prostitute and customer",-2.92648923671921e-15,-0.181416570500354
"distant relatives",-3.10918138860309e-15,-0.203607514980122
"landlord and tenant",-0.499999999999995,0.345001008041354
"ancestor and descendant",-3.14845166424167e-15,-0.203607514980122
"representative and citizen",-2.65330471053772e-15,-0.136715261905176
"a person and their deceased spouse",-3.15186647081894e-15,-0.203607514980122
"television host and guest",-2.63964548422865e-15,-0.136715261905176
"guest and host",-3.86556104546809e-15,-0.398668794180029
"neighbors",-3.76994646130457e-15,-0.398668794180029
"dealer and buyer",-2.91453741369877e-15,-0.181416570500354
"friends",-3.75628723499549e-15,-0.398668794180029
"judge and lawyer",0.500000000000004,0.345001008041342
"officer and soldier",-0.499999999999995,0.345001008041354
"teammates in sports",-3.73579839553188e-15,-0.398668794180029
"patient and caretaker",-2.88892636436926e-15,-0.181416570500354
"frenemies",-3.76994646130457e-15,-0.398668794180029
"enemies",-0.499999999999995,0.345001008041355
"slave and master",-0.499999999999995,0.345001008041355
"therapist and patient",-2.81380061966935e-15,-0.181416570500354
"godparent and godchild",-3.16040348726212e-15,-0.203607514980122
"step parent and step child",-3.15869608397348e-15,-0.203607514980122
"wife and husband",-3.28675133062105e-15,-0.181416570500354
"romantic rivals",-3.3038253635074e-15,-0.181416570500354
"romantic lovers",-3.32772900954828e-15,-0.181416570500354
"brothers in arms",-0.499999999999995,0.345001008041355
"driver and passenger",-2.78818957033983e-15,-0.181416570500354
"employer and employee",-0.499999999999995,0.345001008041355
"university student and administrator",0.500000000000004,0.345001008041342
"athletic trainer and trainee",0.500000000000004,0.345001008041342
"native and tourist",-0.499999999999995,0.345001008041355
"co workers",-3.74262800868642e-15,-0.398668794180029
"bride and bridesmaid",-3.7221391692228e-15,-0.398668794180029
"alumni",-2.65330471053772e-15,-0.136715261905176
"sports rivals",-3.7221391692228e-15,-0.398668794180029
"classmates",-3.75628723499549e-15,-0.398668794180029
"psychologist and client",-2.66867134013543e-15,-0.181416570500354
"reader and writer",-2.6174492414764e-15,-0.136715261905176
"aunt and niece/nephew",-3.15357387410758e-15,-0.203607514980122
"guard and prisoner",-0.499999999999995,0.345001008041355
"criminal and police officer",-0.499999999999995,0.345001008041355
"church members",-3.79043530076818e-15,-0.398668794180029
"friends with benefits",-3.32772900954828e-15,-0.181416570500354
"parent and child",-2.11035046475201e-15,-0.096915188141808
"predecessor and successor",0.500000000000004,0.345001008041342
"defendant and plaintiff",-0.499999999999995,0.345001008041355
"roommates",-3.79726491392271e-15,-0.398668794180029
"mentor and mentee",0.500000000000004,0.345001008041342
"customer and businessman",-2.62427885463094e-15,-0.181416570500354
"superior and subordinate",0.500000000000004,0.345001008041342
"victim and witness",-2.6174492414764e-15,-0.136715261905176
"leader and follower",0.500000000000004,0.345001008041342
"bride and groom",-3.28845873390969e-15,-0.181416570500354
"union leader and union member",0.500000000000004,0.345001008041342
"foster parent and foster child",-3.15869608397348e-15,-0.203607514980122
"police officer and civilian",-0.499999999999995,0.345001008041355
"political opponents",0.500000000000004,0.345001008041342
"teacher and student",0.500000000000004,0.345001008041342
"politician and supporter",0.500000000000004,0.345001008041342
"siblings",-2.13766891737016e-15,-0.0969151881418079
"second cousins",-3.12625542148943e-15,-0.203607514980122
"manager and staff",-0.499999999999995,0.345001008041355
"drug dealer and addict",-0.499999999999995,0.345001008041355
"team captain and team members",0.500000000000004,0.345001008041342
"life partners",-3.25772547471427e-15,-0.181416570500354
"soul mates",-3.22528481223022e-15,-0.181416570500354
"close friends",-3.24748105498247e-15,-0.181416570500354
"salesperson and customer",-2.53207907704469e-15,-0.181416570500354
"competitors in sports",-3.74945762184095e-15,-0.398668794180029
"boss and secretary",-0.499999999999995,0.345001008041355
"bully and victim",-0.499999999999995,0.345001008041355
"director and performer",0.500000000000004,0.345001008041342
"confidants",-3.24748105498247e-15,-0.181416570500354
"playmates",-3.1296702280667e-15,-0.203607514980122
"uncle and niece/nephew",-3.14845166424167e-15,-0.203607514980122
"step grandparent and step grandchild",-2.12400969106109e-15,-0.096915188141808
"guide and tourist",-2.5030532211379e-15,-0.181416570500354
"fiance and fiancee",-3.22869961880749e-15,-0.181416570500354
"criminal and prosecutor",-0.499999999999995,0.345001008041355
"long distance lovers",-3.22869961880749e-15,-0.181416570500354
"fraternity brothers",-3.78360568761364e-15,-0.398668794180029
"chief and deputy",0.500000000000004,0.345001008041342
"adoptive parents and adopted kids",-3.14674426095304e-15,-0.203607514980122
"master and servant",-0.499999999999995,0.345001008041355
"a person and their family friends",-3.70847994291373e-15,-0.398668794180029
"owner and manager",-0.499999999999995,0.345001008041355
"groom and groomsman",-3.74262800868642e-15,-0.398668794180029
"strangers",-2.63452327436275e-15,-0.136715261905176
"a monarch and their minister",-0.499999999999995,0.345001008041355
"step siblings",-3.11771840504626e-15,-0.203607514980122
"business rivals",0.500000000000004,0.345001008041342
"interviewer and job applicant",0.500000000000004,0.345001008041342
"student and dorm resident assistant",0.500000000000004,0.345001008041342
"manager and assistant",-0.499999999999995,0.345001008041355
"a person and their significant other",-3.19113674645753e-15,-0.181416570500354
"ex lovers",-3.7767760744591e-15,-0.398668794180029
"chef and customer",-2.47402736523112e-15,-0.181416570500353
"professor and teaching assistant",0.500000000000004,0.345001008041342
