,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
0,95.0,94.0,93.0,95.0,92.0,95.0,94.0,95.0,95.0,96.0,94.0,,,,,,,,,,,,,,,,,,,,,,
2,85.0,58.0,70.0,78.0,70.0,81.0,77.0,93.0,73.0,74.0,81.0,,,,,,,,,,,,,,,,,,,,,,
4,32.0,21.0,14.0,20.0,36.0,31.0,19.0,15.0,19.0,18.0,20.0,,,,,,,,,,,,,,,,,,,,,,
5,51.0,37.0,43.0,77.0,56.0,33.0,43.0,52.0,43.0,44.0,61.0,,,,,,,,,,,,,,,,,,,,,,
8,66.0,73.0,69.0,72.0,75.0,55.0,73.0,71.0,64.0,76.0,78.0,,,,,,,,,,,,,,,,,,,,,,
9,38.0,65.0,72.0,43.0,63.0,40.0,52.0,65.0,67.0,67.0,53.0,,,,,,,,,,,,,,,,,,,,,,
10,94.0,90.0,77.0,79.0,83.0,87.0,82.0,90.0,88.0,82.0,80.0,,,,,,,,,,,,,,,,,,,,,,
13,44.0,42.0,49.0,57.0,45.0,36.0,43.0,46.0,35.0,44.0,48.0,,,,,,,,,,,,,,,,,,,,,,
18,54.0,38.0,36.0,54.0,44.0,34.0,52.0,38.0,14.0,45.0,45.0,,,,,,,,,,,,,,,,,,,,,,
19,44.0,44.0,47.0,37.0,49.0,49.0,45.0,37.0,53.0,49.0,48.0,,,,,,,,,,,,,,,,,,,,,,
21,50.0,20.0,40.0,83.0,76.0,48.0,53.0,87.0,60.0,67.0,60.0,,,,,,,,,,,,,,,,,,,,,,
24,70.0,79.0,70.0,75.0,78.0,73.0,79.0,75.0,76.0,72.0,75.0,,,,,,,,,,,,,,,,,,,,,,
25,84.0,84.0,89.0,86.0,90.0,85.0,85.0,97.0,92.0,60.0,65.0,,,,,,,,,,,,,,,,,,,,,,
26,69.0,39.0,53.0,47.0,55.0,24.0,33.0,49.0,30.0,12.0,40.0,,,,,,,,,,,,,,,,,,,,,,
27,89.0,89.0,83.0,83.0,82.0,70.0,83.0,81.0,66.0,74.0,79.0,,,,,,,,,,,,,,,,,,,,,,
29,75.0,83.0,87.0,100.0,99.0,84.0,100.0,78.0,85.0,100.0,69.0,,,,,,,,,,,,,,,,,,,,,,
30,97.0,83.0,100.0,93.0,90.0,88.0,93.0,93.0,89.0,92.0,100.0,,,,,,,,,,,,,,,,,,,,,,
32,16.0,33.0,16.0,42.0,29.0,28.0,22.0,31.0,16.0,25.0,26.0,,,,,,,,,,,,,,,,,,,,,,
33,75.0,73.0,73.0,74.0,72.0,76.0,71.0,74.0,72.0,77.0,74.0,,,,,,,,,,,,,,,,,,,,,,
34,70.0,72.0,59.0,68.0,76.0,51.0,70.0,60.0,60.0,70.0,79.0,,,,,,,,,,,,,,,,,,,,,,
35,100.0,79.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,
36,95.0,87.0,76.0,84.0,81.0,73.0,71.0,79.0,74.0,64.0,69.0,,,,,,,,,,,,,,,,,,,,,,
37,87.0,96.0,87.0,84.0,90.0,88.0,86.0,84.0,90.0,90.0,82.0,,,,,,,,,,,,,,,,,,,,,,
38,62.0,68.0,69.0,70.0,77.0,66.0,80.0,81.0,68.0,72.0,69.0,,,,,,,,,,,,,,,,,,,,,,
39,72.0,65.0,77.0,36.0,59.0,85.0,81.0,44.0,34.0,21.0,25.0,,,,,,,,,,,,,,,,,,,,,,
40,67.0,86.0,77.0,59.0,60.0,80.0,71.0,80.0,78.0,79.0,62.0,,,,,,,,,,,,,,,,,,,,,,
41,79.0,86.0,93.0,91.0,90.0,85.0,84.0,90.0,93.0,89.0,90.0,,,,,,,,,,,,,,,,,,,,,,
42,81.0,75.0,82.0,78.0,76.0,73.0,77.0,77.0,79.0,79.0,78.0,,,,,,,,,,,,,,,,,,,,,,
43,73.0,71.0,72.0,76.0,76.0,71.0,74.0,77.0,76.0,74.0,74.0,,,,,,,,,,,,,,,,,,,,,,
46,85.0,83.0,68.0,75.0,95.0,100.0,78.0,100.0,72.0,71.0,71.0,,,,,,,,,,,,,,,,,,,,,,
47,76.0,75.0,81.0,87.0,86.0,85.0,84.0,81.0,87.0,78.0,80.0,,,,,,,,,,,,,,,,,,,,,,
48,86.0,83.0,77.0,98.0,78.0,85.0,78.0,78.0,82.0,73.0,87.0,,,,,,,,,,,,,,,,,,,,,,
49,83.0,92.0,79.0,78.0,100.0,87.0,87.0,68.0,79.0,76.0,100.0,,,,,,,,,,,,,,,,,,,,,,
51,69.0,63.0,70.0,75.0,66.0,68.0,68.0,67.0,68.0,71.0,68.0,,,,,,,,,,,,,,,,,,,,,,
53,75.0,80.0,70.0,70.0,73.0,69.0,75.0,68.0,75.0,68.0,60.0,,,,,,,,,,,,,,,,,,,,,,
56,46.0,46.0,44.0,53.0,60.0,53.0,53.0,50.0,69.0,72.0,73.0,,,,,,,,,,,,,,,,,,,,,,
58,84.0,88.0,82.0,89.0,88.0,84.0,83.0,90.0,91.0,89.0,92.0,,,,,,,,,,,,,,,,,,,,,,
59,64.0,88.0,44.0,55.0,65.0,70.0,74.0,59.0,38.0,54.0,47.0,,,,,,,,,,,,,,,,,,,,,,
60,84.0,84.0,76.0,65.0,54.0,93.0,62.0,51.0,61.0,64.0,100.0,,,,,,,,,,,,,,,,,,,,,,
61,90.0,94.0,94.0,96.0,95.0,90.0,92.0,87.0,84.0,92.0,83.0,,,,,,,,,,,,,,,,,,,,,,
62,66.0,88.0,82.0,81.0,88.0,99.0,68.0,86.0,89.0,81.0,98.0,,,,,,,,,,,,,,,,,,,,,,
63,69.0,54.0,36.0,54.0,57.0,57.0,57.0,74.0,46.0,82.0,64.0,,,,,,,,,,,,,,,,,,,,,,
64,87.0,87.0,87.0,84.0,72.0,90.0,82.0,81.0,87.0,86.0,88.0,,,,,,,,,,,,,,,,,,,,,,
66,74.0,49.0,82.0,80.0,79.0,79.0,76.0,79.0,100.0,74.0,81.0,,,,,,,,,,,,,,,,,,,,,,
69,87.0,89.0,71.0,63.0,76.0,54.0,65.0,62.0,70.0,44.0,77.0,,,,,,,,,,,,,,,,,,,,,,
70,68.0,98.0,75.0,81.0,88.0,81.0,87.0,84.0,89.0,75.0,74.0,,,,,,,,,,,,,,,,,,,,,,
71,92.0,94.0,91.0,92.0,90.0,90.0,90.0,87.0,91.0,90.0,90.0,,,,,,,,,,,,,,,,,,,,,,
72,78.0,63.0,41.0,72.0,63.0,67.0,85.0,77.0,24.0,39.0,71.0,,,,,,,,,,,,,,,,,,,,,,
76,48.0,58.0,52.0,54.0,54.0,48.0,48.0,50.0,54.0,50.0,56.0,,,,,,,,,,,,,,,,,,,,,,
77,100.0,54.0,51.0,64.0,90.0,83.0,68.0,76.0,100.0,93.0,76.0,,,,,,,,,,,,,,,,,,,,,,
78,63.0,45.0,63.0,94.0,72.0,57.0,100.0,55.0,59.0,70.0,64.0,,,,,,,,,,,,,,,,,,,,,,
79,73.0,78.0,73.0,70.0,76.0,77.0,71.0,72.0,71.0,74.0,72.0,,,,,,,,,,,,,,,,,,,,,,
80,79.0,79.0,62.0,77.0,76.0,83.0,73.0,66.0,62.0,68.0,79.0,,,,,,,,,,,,,,,,,,,,,,
81,91.0,82.0,83.0,89.0,82.0,85.0,77.0,81.0,77.0,78.0,76.0,,,,,,,,,,,,,,,,,,,,,,
82,87.0,92.0,85.0,97.0,100.0,83.0,98.0,83.0,89.0,65.0,100.0,,,,,,,,,,,,,,,,,,,,,,
84,56.0,72.0,40.0,51.0,64.0,47.0,52.0,72.0,61.0,46.0,65.0,,,,,,,,,,,,,,,,,,,,,,
