,Valence Evaluation,Equality,Activity Intensity,Socioemotional,Formality and Regulation,Intimacy,Visibility,Communal Sharing,Expected Reciprocity,Strategic,Concreteness,Uniqueness,Love Expression,Information Exchange,Money Exchange,Goods Exchange,Service Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance for society,Importance for individuals,Affiliation Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial Distance,Morality,Trust,Generation Gap
Parent and Child,1.463584551,-1.185539384,2.406363693,2.004631898,-1.585185263,2.302675635,-0.030756068,2.287660312,-1.294616122,-1.82353136,-0.427772532,1.881819092,2.152573347,1.37768737,-0.252844575,-0.425326558,-0.248178597,2.161976009,1.69973207,-0.574751896,-0.05929687,0.015541277,1.796862873,2.130375311,1.226428007,-1.00891379,1.399863879,2.044588835,0.995836712,1.723767801,1.233100935,1.593360693,2.135815847
Parent and Teenager,0.415450308,-0.987380661,1.571438889,1.702224758,-1.54351284,1.448479552,-0.156313986,2.038043822,-0.916426998,-1.514077043,-0.14904304,1.396065497,1.591639761,0.62560601,-0.02297874,-0.287254858,-0.306078168,1.468614505,1.563461139,0.392533244,0.502723674,0.378930332,1.552645719,1.894185256,0.87256408,-1.034189998,0.95109603,1.547858816,0.340884272,1.248674923,1.081279748,1.011511253,1.792981729
Wife and Husband,1.258602164,1.880671914,2.413907126,1.971300497,-1.557838498,2.921282952,-0.422118957,2.369440462,1.394617643,-1.378432532,-0.29058335,1.99212954,1.959337434,1.1985434,0.216870599,-0.023353054,-0.386146986,1.790979294,3.493628259,0.004796875,0.895888087,-0.69530497,1.392198878,2.15491508,1.376214513,-0.797574684,1.698458028,1.662766576,1.438595221,1.691165735,1.147698834,1.478054452,-1.495628263
Fiance and Fiancee,1.266426429,1.720638618,1.978814168,1.701460277,-1.525746329,2.567477988,-0.563008134,1.993948388,1.169128423,-1.357208514,-0.707390446,1.557158379,1.807583389,0.781712414,-0.188690686,-0.175536747,-0.672303967,1.568868867,3.126826175,-0.688082091,0.619881609,-1.034571206,0.238805818,1.559539053,1.173825211,-0.871996389,1.382041668,0.904453224,0.918245804,1.064756209,1.134193195,1.228469465,-1.533065991
Between Siblings,0.462957215,1.257672958,1.376315073,1.512092151,-1.661630399,1.249814085,-0.155752403,1.474108487,0.349873144,-0.955350554,-0.389918712,1.860769961,1.544713345,0.713828403,-0.680628657,-0.418197617,-1.063830512,1.450992042,-0.291618151,0.160044996,-0.048483215,-0.285136158,0.928634385,1.63519626,0.894499059,-1.143298058,0.697063866,1.985890565,0.49977622,0.649212853,0.988235709,0.960170212,-1.151673543
Between divorced spouses,-1.853636616,0.570949372,-1.464439831,-0.940339475,0.439294051,-1.192718941,-0.993285504,-1.206344876,-0.248885203,1.144355946,0.741337668,0.354132864,-0.753209976,-1.68337094,0.182649027,-0.543329859,-1.348155653,-0.999590934,0.032215272,1.871330098,0.768699918,0.663624097,-0.951387875,-1.195593553,-1.519093553,-1.271694799,-2.343186721,-1.185408193,-2.173889961,-2.448738105,-1.091782986,-1.842026497,-1.461019164
Between a person and their in-laws,-0.161358438,-0.293256532,-0.501621736,0.061063262,-0.202297509,-0.260566855,-0.166396024,0.351668685,-0.365938137,-0.328713042,-0.322765494,0.778262748,0.31557547,-0.806503022,-0.812459595,-1.008106758,-0.945061783,-0.231897432,-0.402224203,0.173754914,-0.894126315,-0.397296968,-0.539667381,-0.135578956,-0.667803881,-1.098924827,-0.936286326,0.39266434,-1.444974785,-1.505517003,0.358050394,-0.434092018,1.658391044
Between cousins,0.593464815,1.14502071,0.133991411,0.872665758,-1.178824245,0.2647881,0.072658203,0.666270297,0.11223052,-1.020848228,-0.635543525,0.742501892,0.79871268,-0.407815313,-1.035480978,-1.133917148,-1.214952452,0.165629924,-0.614805441,-0.826848081,-1.078936362,-0.924765039,-0.750439735,-0.169401829,-0.122440773,-1.192435324,-0.549775569,1.047553197,-0.899085028,-1.291171852,0.555862087,0.075716236,-0.869395894
Employer and Employee,0.535402636,-1.079982271,0.33086012,-1.116383224,1.4259564,-1.045177826,1.330694394,-0.79232614,1.318386285,1.263370477,1.982081309,-0.563869021,-0.804722032,0.725479956,1.951605979,0.818515536,1.252870519,-0.524362995,-0.60510545,0.187910122,1.085110922,0.430936669,1.645262575,0.486374595,0.518777327,1.473309695,0.820271289,0.671706251,0.903137808,0.606812232,0.424329343,0.227452154,0.57974735
Interviewer and Job applicant,0.117792813,-1.068764529,-1.346350475,-1.161718761,1.545070268,-1.260484494,0.062685985,-0.838959884,-0.500832387,1.148765793,0.593171873,-1.021199536,-1.014479411,0.174605842,0.372513658,-0.487666065,-0.037186089,-1.253414644,-0.62829361,-0.630327863,0.737746074,-0.437444604,0.594483038,-0.351914954,-0.547354481,1.252184695,0.025147592,-1.529046919,-0.094102335,-0.168954393,-0.024883075,-0.651339525,0.098333419
Guard and Prisoner,-2.1698452,-1.761864687,-0.516130795,-1.401356492,1.077147907,-1.201695769,0.171081209,-1.213234968,-1.766129905,-0.115731096,-0.022388651,-0.829562677,-1.184275994,-1.899773714,-1.320424813,-1.073384653,-0.717426302,-1.241921786,-0.702648518,1.858095245,-1.829484519,3.398810395,0.717598917,-1.087717809,-2.071945647,0.288105372,-1.455023032,-0.274336439,-1.10551778,0.433452993,-0.740561876,-1.890753455,-0.403413922
Nurse and Patient,1.04092999,0.078002667,0.199720773,-0.204591882,0.870907036,-0.294253697,0.039198768,-0.137233124,-0.948061115,-0.583670408,0.91358683,-0.553026262,0.046270117,0.155352117,-0.394552153,-0.103981868,1.570801216,0.101979692,-0.505459859,-0.943527068,-1.081925025,-0.391416555,1.326164694,0.363972823,0.251068753,0.770340632,0.303849207,-0.792513127,0.262609857,0.767036229,0.66494362,0.641595986,-0.17452346
Therapist and Patient,1.129245002,0.067081284,0.535893254,-0.091057518,0.903572713,-0.063883363,-0.791697875,-0.416217815,-0.481447946,-0.328542802,1.008113234,0.04324124,-0.066241799,0.870621878,0.583178844,-0.312252165,1.578254809,0.30167116,-0.578029867,-0.936363882,-0.702788624,-0.643617919,1.330181197,0.894903455,0.61670413,0.775844726,0.725699568,0.044226026,0.960017697,0.973320177,0.827602984,1.001490785,0.09566272
Salesperson and Customer,0.341397279,0.205486113,-0.915086244,-0.924684309,0.747348545,-1.089723505,1.178143094,-0.991985509,0.457873138,1.122409625,2.449240848,-1.586738029,-0.979950472,0.056038608,2.236811223,3.241523435,1.632238599,-1.102174722,-0.599147078,-0.591101169,2.285768627,-0.317994952,0.337051696,-0.608956266,-0.572419279,0.819719614,0.154903297,-1.249591038,-0.415750556,-0.205342797,-0.348287456,-0.687468721,-0.358945515
Between Business Partners,0.312831007,1.506433485,0.78381721,-0.461047304,0.688209706,-0.40001161,0.106883126,0.040642396,1.990570654,1.450201182,1.82972508,0.586235105,-0.478184447,0.800264946,2.225056421,1.488530018,0.502605123,-0.159032634,-0.463778211,0.05205704,2.477029345,-0.151155797,0.541344953,0.019674183,1.10554757,1.128993377,1.060777696,0.738789701,0.965452934,0.4685857,0.205479279,0.618216626,-0.552341858
Between opposing negotiators,-1.90609816,0.367175023,-0.805198998,-0.917152094,0.963333044,-1.160728382,0.253205338,-1.009210739,0.107454846,1.846336658,0.892140941,-0.439373092,-1.071251062,-0.607527916,0.421095615,0.455359484,-0.579241961,-1.376054056,-0.636479196,2.198176114,2.147563472,1.336376087,0.006643474,-0.750994695,-1.46833209,0.60304986,-0.653557068,-0.817147228,-0.761281689,-0.913693081,-0.742099606,-1.632757584,-0.621996007
Between political opponents,-1.905104242,0.645074558,-0.554983055,-0.968818989,1.112959763,-0.904193153,1.372871502,-1.147563233,-0.113381331,2.098475458,-0.668249854,-0.809050971,-1.243949975,-1.020698425,0.111153752,-0.800361832,-1.214475505,-1.194294246,-0.695921917,2.635984326,1.008806848,1.769763872,1.225091161,-0.458228259,-1.720278176,0.829188655,-0.211883583,-0.070841873,0.23433056,-0.745742111,-1.34679496,-2.106749998,-0.74701189
Between business rivals,-2.029618941,0.635817831,-0.603830773,-1.212546459,1.172160979,-0.88171366,0.394894722,-1.239989434,-0.396245722,2.039498889,0.516451737,-0.969741337,-1.167907042,-1.609206636,1.222500253,0.911927518,-0.320417514,-1.144407448,-0.673889542,2.326489982,1.377066719,1.602530918,0.455815383,-0.530037834,-1.450893158,1.16096904,-0.476826228,-0.009236847,-0.049170494,-1.141116867,-1.62397571,-2.116141686,-0.78959572
Between enemies,-2.529211065,0.363165187,-0.429757434,-0.459718527,-0.343321119,-0.759579004,-0.874216841,-1.212226944,-1.055295739,1.306686736,-0.737740514,-0.163613882,-1.044618452,-2.584009832,-0.946262127,-1.536986151,-1.748832567,-1.252768264,-0.727691324,2.983339539,-1.533657354,2.779997017,-1.203476815,-1.220254868,-2.115949526,-0.792556405,-1.44882312,-0.16077363,-1.465693756,-1.454689682,-2.657244082,-2.43126067,-1.068714076
Teacher and Student,0.891530897,-0.940873785,0.326473783,-0.517320894,1.012054332,-0.128118619,1.075383928,0.247934503,0.078450534,-0.060368124,-0.044659622,-0.312799062,-0.01119599,1.528621875,-1.013656226,-0.643119084,0.951925006,0.396669908,-0.48366273,-0.986158426,-0.162529633,-0.258189745,1.133714672,0.466455503,0.701515458,1.164146435,0.67604125,0.159441526,1.104707454,0.753026525,0.700223428,0.738670826,1.755127031
Professor and Graduate student,0.748700022,-0.754858639,0.348732146,-0.64839665,1.064596595,-0.337531828,0.892528725,0.21553355,0.338463488,0.043177183,-0.050678544,-0.17694104,-0.163903028,1.363680221,-0.905074928,-0.60592145,0.766638516,-0.0239513,-0.48012422,-1.05528643,-0.10554204,-0.481219621,0.462177659,0.124809946,0.686065087,1.138383487,0.542774715,-0.062806573,1.003077379,0.657721894,0.570224335,0.778597022,1.773630152
Master and Servant,-0.593862184,-1.455367012,-0.337168896,-0.849670452,0.829187617,-0.287792289,-1.183910037,-0.804764928,-0.760084932,-0.068060523,0.714479549,-0.507185696,-0.788220772,-1.122383478,0.777845486,0.612316896,1.283365543,-0.379164777,-0.486256105,-0.510217349,-0.717946651,1.021152578,-1.434500002,-0.959130265,-0.951796582,0.526366153,-0.175916262,0.166447525,-0.253169547,0.608877748,-1.372406121,-0.322668323,0.461768523
Between Close Friends,1.219858165,1.820841363,1.578376199,1.76259633,-1.454147617,1.508429489,-0.731602035,1.694195466,1.132225901,-1.567652847,-0.625084328,1.320174758,1.600786951,0.974402008,-0.676437326,-0.228049984,-0.724872402,1.78560848,0.771006447,-1.386732862,-0.03556736,-1.077018299,0.404485644,1.919521499,1.627620342,-0.978553978,1.682136617,1.800087145,1.450522398,1.194712853,1.058053916,1.438275987,-1.317881762
