"","V1","V2"
"opposing negotiators",-0.112502940207563,0.170261827187784
"nurse and patient",-0.0939400443653019,0.118867331208411
"man wife and man mistress",-0.066506319524321,0.0677446023282611
"parent and infant",0.60608652684675,-0.106800036696412
"a person and their crush",-0.0628362501551994,0.0623789836405123
"volunteer and organizer",-0.070631696604551,0.0741201548771735
"doctor and patient",-0.093940044365302,0.118867331208411
"prostitute and customer",-0.093940044365302,0.118867331208412
"distant relatives",0.606086526846749,-0.106800036696412
"landlord and tenant",-0.0665063195243237,0.0677446023282622
"ancestor and descendant",0.606086526846749,-0.106800036696412
"representative and citizen",-0.140208689256728,0.299951364660739
"a person and their deceased spouse",0.606086526846749,-0.106800036696412
"television host and guest",-0.140208689256728,0.299951364660739
"guest and host",-0.0539111833077406,0.0504027425266705
"neighbors",-0.062836250155199,0.0623789836405133
"dealer and buyer",-0.059550053749234,0.0578009392071502
"friends",-0.0706316966045509,0.0741201548771738
"judge and lawyer",-0.070631696604551,0.0741201548771737
"officer and soldier",-0.276291668265278,-0.573068274653384
"teammates in sports",-0.140208689256728,0.299951364660739
"patient and caretaker",-0.0939400443653019,0.118867331208412
"frenemies",-0.0665063195243236,0.0677446023282621
"enemies",-0.112502940207563,0.170261827187784
"slave and master",-0.112502940207563,0.170261827187784
"therapist and patient",-0.0939400443653019,0.118867331208412
"godparent and godchild",0.606086526846749,-0.106800036696411
"step parent and step child",0.606086526846749,-0.106800036696411
"wife and husband",0.606086526846749,-0.106800036696411
"romantic rivals",-0.0753027126375499,0.0818204035212693
"romantic lovers",-0.0753027126375499,0.0818204035212693
"brothers in arms",-0.0706316966045509,0.0741201548771738
"driver and passenger",-0.140208689256728,0.299951364660739
"employer and employee",-0.276291668265278,-0.573068274653384
"university student and administrator",-0.276291668265278,-0.573068274653384
"athletic trainer and trainee",-0.0939400443653019,0.118867331208412
"native and tourist",-0.0753027126375499,0.0818204035212693
"co workers",-0.0539111833077406,0.0504027425266705
"bride and bridesmaid",-0.0806352861496861,0.091306075618774
"alumni",-0.0628362501551989,0.0623789836405135
"sports rivals",-0.0706316966045509,0.0741201548771738
"classmates",-0.140208689256728,0.299951364660739
"psychologist and client",-0.0939400443653019,0.118867331208412
"reader and writer",-0.0539111833077406,0.0504027425266704
"aunt and niece/nephew",0.606086526846749,-0.106800036696411
"guard and prisoner",-0.0595500537492339,0.0578009392071501
"criminal and police officer",-0.112502940207563,0.170261827187784
"church members",-0.140208689256728,0.299951364660739
"friends with benefits",-0.062836250155199,0.0623789836405132
"parent and child",0.606086526846749,-0.106800036696411
"predecessor and successor",-0.0539111833077406,0.0504027425266704
"defendant and plaintiff",-0.112502940207563,0.170261827187784
"roommates",-0.0706316966045509,0.0741201548771738
"mentor and mentee",-0.059550053749234,0.0578009392071501
"customer and businessman",-0.0665063195243238,0.0677446023282623
"superior and subordinate",-0.276291668265278,-0.573068274653384
"victim and witness",-0.112502940207563,0.170261827187784
"leader and follower",-0.0706316966045509,0.0741201548771737
"bride and groom",0.606086526846749,-0.106800036696411
"union leader and union member",-0.0665063195243237,0.0677446023282622
"foster parent and foster child",0.606086526846749,-0.106800036696411
"police officer and civilian",-0.0595500537492339,0.0578009392071501
"political opponents",-0.112502940207563,0.170261827187784
"teacher and student",-0.059550053749234,0.0578009392071502
"politician and supporter",-0.0539111833077405,0.0504027425266705
"siblings",-0.0806352861496861,0.0913060756187741
"second cousins",0.606086526846749,-0.106800036696411
"manager and staff",-0.276291668265278,-0.573068274653384
"drug dealer and addict",-0.0665063195243236,0.0677446023282621
"team captain and team members",-0.140208689256728,0.299951364660739
"life partners",-0.0806352861496861,0.0913060756187741
"soul mates",0.606086526846749,-0.106800036696411
"close friends",-0.0706316966045509,0.0741201548771738
"salesperson and customer",-0.0665063195243237,0.0677446023282622
"competitors in sports",-0.0706316966045509,0.0741201548771738
"boss and secretary",-0.276291668265278,-0.573068274653384
"bully and victim",-0.112502940207563,0.170261827187784
"director and performer",-0.0706316966045509,0.0741201548771737
"confidants",-0.0539111833077405,0.0504027425266704
"playmates",-0.0706316966045509,0.0741201548771738
"uncle and niece/nephew",0.606086526846749,-0.106800036696411
"step grandparent and step grandchild",0.606086526846749,-0.106800036696411
"guide and tourist",-0.0939400443653019,0.118867331208412
"fiance and fiancee",-0.0806352861496861,0.0913060756187741
"criminal and prosecutor",-0.0706316966045509,0.0741201548771738
"long distance lovers",-0.0753027126375499,0.0818204035212693
"fraternity brothers",-0.0628362501551989,0.0623789836405135
"chief and deputy",-0.0539111833077405,0.0504027425266704
"adoptive parents and adopted kids",0.606086526846749,-0.106800036696411
"master and servant",-0.0565904964009629,0.0538489228827621
"a person and their family friends",-0.0806352861496861,0.0913060756187741
"owner and manager",-0.276291668265278,-0.573068274653384
"groom and groomsman",-0.0539111833077405,0.0504027425266705
"strangers",-0.07530271263755,0.0818204035212693
"a monarch and their minister",-0.140208689256728,0.299951364660738
"step siblings",0.606086526846749,-0.106800036696411
"business rivals",-0.0565904964009628,0.0538489228827621
"interviewer and job applicant",-0.276291668265278,-0.573068274653384
"student and dorm resident assistant",-0.0539111833077405,0.0504027425266704
"manager and assistant",-0.276291668265278,-0.573068274653384
"a person and their significant other",-0.059550053749234,0.0578009392071501
"ex lovers",-0.0665063195243235,0.0677446023282621
"chef and customer",-0.093940044365302,0.118867331208412
"professor and teaching assistant",-0.276291668265278,-0.573068274653384
"grandparent and grandchild",0.606086526846749,-0.106800036696412
"business partners",-0.276291668265278,-0.573068274653384
"peers",-0.0706316966045509,0.0741201548771738
"twins",-0.0806352861496862,0.0913060756187741
"performer and audience",-0.0539111833077405,0.0504027425266704
"celebrity and fans",-0.140208689256728,0.299951364660739
"cohabitants",-0.0539111833077405,0.0504027425266704
"pen friends",-0.0706316966045509,0.0741201548771738
"judge and contestant",-0.140208689256728,0.299951364660739
"casual acquaintances",-0.07530271263755,0.0818204035212693
"diplomats",-0.276291668265278,-0.573068274653384
"facebook friends",-0.0628362501551991,0.0623789836405129
"club member and club president",-0.140208689256728,0.299951364660739
"victim and criminal",-0.112502940207563,0.170261827187784
"man and his mistress",-0.0665063195243236,0.0677446023282621
"sugar daddy and sugar baby",-0.07530271263755,0.0818204035212693
"companions",-0.0806352861496862,0.0913060756187741
"criminal and hostage",-0.112502940207563,0.170261827187784
"fans of opposing sports teams",-0.0706316966045509,0.0741201548771738
"reviewer and writer",-0.0628362501551989,0.0623789836405135
"close relatives",0.606086526846749,-0.106800036696412
"lawyer and client",-0.0539111833077405,0.0504027425266704
"athlete and referee",-0.070631696604551,0.0741201548771735
"consultant and client",-0.093940044365302,0.118867331208411
"researcher and research subject",-0.276291668265278,-0.573068274653384
"coach and athlete",-0.059550053749234,0.0578009392071501
