,Valence.Evaluation,Equality,Activity.Intensity,Socioemotional,Formality.and.Regulation,Intimacy,Visibility,Communal.Sharing,Expected.Reciprocity,Strategic,Concreteness,Uniqueness,Love.Expression,Information.Exchange,Money.Exchange,Goods.Exchange,Service.Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance.for.society,Importance.for.individuals,Affiliation.Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial.Distance,Morality,Trust,Generation.Gap,cl_k3
Union leader and union member,66.2672639089306,44.1426847843515,44.5328162578163,34.8165424082091,70.6985048901716,28.3184263267597,73.7497194163861,42.9018077601411,55.2002886002886,72.8338664421998,61.3608666025333,40.1145618270618,24.2039233914234,66.2078409245076,55.3718886052219,38.2424917674918,65.27479002479,29.1241628741629,16.9306064306064,42.8912805599209,63.3436224269558,34.969994665828,63.0963812422146,51.6800694675695,65.1429164970831,74.622923681257,55.9870162245162,49.6058877850545,54.5933521725188,46.2374807291474,71.6285506160506,62.8427015885349,51.2488255571589,1
Manager and Assistant,63.5860910694244,32.2654080487414,49.5431858265192,28.9777016193683,76.1036796536797,29.3144741061408,73.173556998557,32.8193161776495,60.1220338303672,77.5619769119769,70.8336660253327,45.7086959336959,24.1962702421036,77.3390099098432,76.0552766677767,45.8135111801778,75.9371404829738,35.6194518444518,21.7375872584206,45.9136721384528,61.0516585266585,37.2716202007869,59.0927117635451,57.8151037234371,64.0476876518543,87.2000024666691,63.2994369827703,50.6075930242597,61.7262629345963,61.1298903257237,69.8415689249022,67.3402649819317,49.4936840936841,1
Chief and Deputy,73.7645254436921,35.960945998446,66.850515379682,32.8200270408604,83.0257224257224,25.1328211911545,78.1462839629506,46.187060316227,67.228231953232,75.5624031832365,68.9282842157842,60.7788851217773,28.4644625073547,80.3660525839447,59.3159198825865,40.1653496195163,63.2498224814401,41.6327572209925,16.8566094943546,38.9087822489783,51.1077146256068,27.4202121589377,69.002575356742,67.7449935866602,80.5212181337181,90.1576519159852,77.3079264870932,62.6357683982684,76.258158970659,70.9708553791887,80.5219276094276,77.9713423921757,48.9794432419432,1
Supervisor and Subordinate,71.6941174566175,28.075735684069,56.9145279103612,28.1336521503188,84.5908828825496,24.3501749793416,78.9115534157201,36.4168891293891,61.8333180708181,75.412234987235,69.818586968587,47.1987487820821,26.3792049907246,78.243301696488,62.0480415826004,41.8055300092065,65.8475258492415,39.807435211847,18.7808045259026,43.9470036136703,47.697822711058,36.4317300709458,64.4617885201219,71.1596600929934,72.1351551226551,90.4185746352413,74.9624919833253,62.7531385281385,72.4130812089145,67.353665624499,76.2348244348244,70.0623096039763,58.260740339907,1
Boss and Secretary,78.9935354768688,27.1478253228253,65.9220827012494,31.6378695378695,81.8494790703124,30.0438081979749,72.1703625078625,38.4508702717036,60.5342245717246,69.5542332667333,68.826022280189,60.3716869731576,29.2364539962579,79.8932829425477,68.3055683241958,43.413750492427,72.7138688472022,45.8627918559291,20.217977003026,35.4305561903601,45.3920460349382,29.2684771201928,57.1543771043771,66.9614117364117,73.024062049062,90.3649831649832,76.9619227994228,63.5441618566619,71.3404822029822,72.6896103896104,77.3483826358826,77.0960758377425,57.410734327401,1
Entrepreneur and Investor,75.5397491397491,58.2577965244632,55.2012230053897,34.3068853985521,77.1742623117623,25.9932387057387,66.2052771302771,37.7556499056499,77.5602494727495,84.0547131880465,77.3295321961989,50.6772860218939,27.6013321282929,75.3362417085456,89.6223840792468,61.8118969175342,70.4087843256961,39.7597111766229,17.3199775714482,40.1229180587024,76.4718838351191,29.3662438777635,71.4810746352413,67.7708072791406,72.4532587782588,82.255613676447,65.9232603815937,59.6191197691198,63.0143057559724,44.2469877344877,75.9241241782909,71.1121372454706,47.14389329806,1
Intern and Employee,71.834940984941,42.8322974864642,51.3239613781281,32.6590811965812,74.1882453965787,28.1152418569085,79.1102584144251,44.9756484256484,60.0531650448317,61.8371632996633,59.9719390177724,42.9176908966125,27.0123493608788,71.7635248375445,47.4380810638164,38.5435692575399,59.9661622963094,37.778399088203,16.5039590674395,36.4147467002859,42.7524966953888,28.8401851235185,53.9763608305275,56.3535092993426,63.5718294051627,85.5352433060767,67.4005451338785,42.4633838383838,62.6743887285554,62.0784090909091,74.6221961680295,60.8409171075838,61.9403539361873,1
Lawyer and Client,82.0813764938765,53.9242769576103,59.6055056055056,35.6043075751409,82.2138583638584,31.3828666703667,58.8326687201687,38.5771663521664,68.9483854108854,74.0324891158225,75.4276337859671,50.5788268376504,28.3979397146064,80.1915522930229,81.131995500868,44.3964461917893,82.6701750591456,41.0117473303748,16.0874218646277,31.9915848857025,68.5200828855241,25.1041117470039,74.883158970659,74.0688472021805,74.1367063492063,83.3208654000321,76.8908209074876,41.8800304633638,69.0001903960237,63.7525332691999,77.4056838223505,80.4725669392336,47.4764730639731,1
Judge and Lawyer,53.9744385244385,39.4807094140427,44.1062537770871,27.2950147075147,90.1605516397183,22.2208960792294,73.9761847720181,37.9212770254437,55.2971212429546,71.8950287366954,62.0202128118795,48.7322532859298,21.2548507048507,68.0773947639144,35.0403071601601,29.487370336635,47.1133068003166,25.4103386174465,16.5466094816585,45.5987755617657,64.219058338176,29.6860394054021,77.3894741061408,62.636209315376,56.7324013949014,85.0931717973385,63.7434042809043,45.7612133237133,63.381557639891,58.0413379830046,78.7171436588103,64.6275192400192,54.6146143979477,1
Victim and Criminal,17.5473762348762,32.4285031326698,30.5415735499069,36.9580545997213,40.2773169731503,24.3025755109088,49.1102668936002,25.698871036371,24.2315172481839,44.5409706034706,47.8856894648561,49.4744378624281,13.492793127352,23.2068541570992,38.8486432594276,32.748417205525,14.6534138519433,16.9754890624989,16.2619259734456,90.6317561160699,21.766458904204,85.4326447517624,53.7166486291486,46.2612914862915,17.8515151515151,21.2170093795094,27.916031345198,23.7146584896585,44.2336780503447,51.3498697290364,16.7622334455668,12.1794191919192,44.7059724226391,2
Drug dealer and Addict,56.2553494345161,31.2622345247345,53.5982193732194,36.8268885435552,37.2452095743762,33.837699646033,22.7250658292325,28.0755147630148,55.7821030821031,66.3104603729604,81.0764849348183,44.8384152884153,15.5365384615385,48.7692474192474,88.5391640766641,83.3000934250934,75.3156500906501,38.5544335294335,16.7909928034928,45.1071275946276,65.2877391127391,47.1609187109187,32.8868045534712,51.4872615039282,62.2283128908129,48.0449735449736,63.0471300304634,56.3447731281065,66.9929032387366,64.1518217893218,15.6284792368126,39.2797879589546,34.3441818983486,2
Victim and Witness,59.1707556332556,58.2367532159199,39.0856977898645,44.1598301389968,50.9909069325736,33.925386342053,56.1180739014072,51.6932821807822,36.6969384011051,43.7590855132522,40.4227758352758,59.6888024013024,26.2561124061124,52.0590626965627,23.7929427054427,24.8194999444999,26.4958513708514,26.2617345617346,16.4389744514745,35.8334808709809,32.8702806452806,31.7615458615459,68.436075036075,60.9180114638448,49.6894340227674,28.5908970658971,44.1486672278339,24.043284030784,62.1344717011384,55.9404621612955,65.5090448132115,50.7000140291807,44.5696949655283,2
Criminal and Police officer,20.7565451523785,24.6574009324009,42.7890356557023,27.2301907968575,69.251486013986,23.6776784943452,64.2361812570146,31.445265691099,26.1435368643702,63.4012216178883,47.6699592074592,42.0732461982462,13.582819032819,44.0181878306878,28.9618626743627,24.8556290931291,32.4878732378732,15.6451714951715,15.1049871424871,81.4643504643505,35.659724997225,62.2498071373071,79.6765412057079,60.2939915023248,24.8963023088023,62.615221661055,48.2180134680135,35.04132996633,50.5361091069424,47.5925004008337,56.3280844155844,22.1318943402277,48.778531345198,2
Criminal and Prosecutor,23.7122776914444,24.4874697833031,37.6793997668998,25.8552587844255,76.437771950272,25.6169094794095,69.1770255978589,31.1508849175516,24.6195113528447,65.4330333247,47.5028263403263,45.4024475524476,14.0693403818404,49.1734668109668,33.8443251193251,20.2084864209864,39.9617507492508,17.5237128612129,15.3516164391164,71.5588776963777,41.1956141081141,50.6539664039664,75.218759018759,57.7072771364438,28.1347803431137,64.5545614878948,48.3733565816899,34.6122494789161,51.5163760622094,46.0127845919513,59.2586279461279,29.102258698092,50.7207571749238,2
Criminal and Hostage,24.8403360528361,20.7868449451783,39.4597545972546,33.8955052663386,40.3290738582405,29.2510964344298,38.0223560390227,28.1023342398342,26.4841049382716,63.0641683933351,54.9048346715013,56.9296823546823,13.1663692788693,34.8097051097051,45.3000758500758,34.6743483368483,20.9825151700152,19.1824467199467,17.9410200910201,82.0181804306804,41.9947820697821,82.0570901320901,45.0494648869649,50.8507635882636,24.3384599967933,26.46316337983,35.3533249158249,25.3715848965849,57.4537357704024,60.3514670514671,23.6520843354177,18.7951138367805,46.0526394901395,2
Defendant and Plaintiff,20.8856923940257,43.3908411033411,44.1163796080463,33.1363226279893,65.9760910385911,27.7072951739618,63.8689383147717,33.7975859017526,29.8748780540447,65.254076016576,51.7356837606838,53.1445679320679,16.6022542272542,49.2442700817701,41.4338568838569,25.9727157102157,29.4341038591039,19.3279576904577,16.8362406112406,69.1289825914826,48.0870217745218,42.8613738113738,67.1304333012666,60.9674222382556,30.7656685906686,45.9624759499759,51.3251122334456,34.4469997594998,54.0946228154561,49.1284712201379,55.7741101491102,30.0819083694084,45.0546256212923,2
Police officer and Offender,25.3618028576362,29.6469276094276,38.5952991452991,27.4565602607269,71.8570912112579,25.7734977984978,67.4876640334974,33.1807034015367,28.5267342225676,55.2955786497453,51.2655518863852,41.1109427609428,13.135625023125,49.683917008917,41.2177822177822,27.5658258408258,41.6186586561587,14.756826969327,14.897089022089,71.9929038554039,38.6189953564953,51.9852055352055,73.3411115119448,59.3194805194805,28.7707932499599,67.4092432259099,48.7753868045535,27.9236311527978,58.4448432740099,52.6859648067981,58.6047679172679,28.4513908930576,47.5716690716691,2
Police officer and Civilian,67.5777238193905,50.3097891306225,40.420206336873,38.57402335319,63.6278058361392,36.1511072261072,77.1178170594837,53.0246384788051,49.2218272468272,47.7764104722438,43.9104744021411,29.6980732230732,30.9820910570911,56.0226985976986,29.7419871794872,25.0025345025345,57.1930435305435,29.8544228919229,17.357782957783,29.8058071558072,36.0113090613091,30.0271645021645,81.7251543209877,71.0907527657528,63.9740299823633,67.3457150873817,52.4447991822992,48.7557960557961,46.9266434183101,48.706100689434,78.0226751643418,69.125018037518,49.9863576238576,1
Parole officer and Parolee,47.3448542198542,22.1391464245631,43.925732292399,25.750969709303,78.6846845284345,25.8062154666321,57.1916269687103,30.9076186930354,35.9992707909375,60.8758279529113,51.1784078575745,50.4059161064063,17.368053324671,64.1560825702983,27.0095837713485,26.3817387586995,46.2189227257855,27.0977273362077,11.5577003787788,55.4390710143161,38.5315608773942,54.4695378604692,71.4559772018105,62.2800677717344,42.8907331865665,73.0300686967354,56.0334184334184,43.5435553643887,63.2978913062247,55.423425340092,65.224703999704,41.1025605567272,45.9375346875347,2
Consultant and Client,70.7244788390622,51.5471735055068,47.7163379830046,31.2505671797338,79.419727957228,27.813022702606,56.6042529230029,35.5125052416719,59.7133264112431,75.0780325384492,71.3891885891886,45.7821541022521,20.9918637190696,80.9645402618442,84.578576679312,51.3308711259692,83.7477070768738,28.6974239812475,14.1676679710993,32.47048317514,72.3161386725112,24.1743725410392,64.8198791948792,63.8609584859585,59.4947697364364,79.8640245556912,65.6559657934658,37.4987424612425,58.4132666716,55.011426998927,71.4788029871363,61.606402702236,44.4404960779961,1
Chef and Customer,69.5745307161974,52.0133060612227,37.4927543906711,33.4702581369248,67.9173236485737,28.8627108231275,67.8620248578582,31.3287970517137,55.449622291289,58.9272127563794,75.7300007862508,34.9756153160565,24.9109542690425,47.1247607512313,74.4063719595582,70.8222869994929,79.8585009308048,24.2005110358052,14.4769645750038,24.7585244911225,43.9976217410041,17.6187270608839,58.7702727827728,54.6151897485231,49.1076149159482,76.0698438906772,44.0802697302697,27.07236004736,50.3801294384628,51.523082010582,74.2679007720674,61.1816800483467,47.5653950987284,1
Customer and Server,71.4209315375982,51.4129103920771,43.9616672679173,34.6427160802161,68.0538834622168,30.5355215771882,75.4099089953257,35.4135720760721,57.6430162430162,60.8338421609255,74.9647495251662,29.3594397614005,23.6536787558846,57.0562015054662,78.8493937163055,71.0078827218533,87.6492794242794,27.1395278287435,12.3474685082528,29.8823321014498,46.9026169092346,22.0885330990723,60.7199690741357,57.6797242880576,53.7624801124801,74.9835346752013,59.8051767676768,27.1428067303067,58.0882517174184,65.3554397762731,72.2440152440152,58.5669925753259,44.3850643183977,1
Customer and Businessman,64.2753374711708,52.4485118276785,44.0741180887014,31.8701853701854,74.8943377610044,29.7540096477596,62.9018408289242,33.7982639274306,62.8718650176983,76.4351335393002,75.9910594035594,41.1573837564034,21.8251933070561,67.7644312296273,89.1548251766389,74.0758952195227,81.3084137177274,27.9105097607549,15.4301951860775,32.7700215906098,75.5918678362306,24.196359849301,67.6430836139169,62.8266022557689,57.8123839123839,78.7755819797487,59.5161560661561,41.8022599314266,54.9856817565151,51.812734950235,69.1615608157275,60.7532502990836,47.4583182249849,1
Doctor and Patient,81.4187321166488,44.9716588966589,59.7992535242535,44.9601110309444,76.0522701835202,42.8576795118462,50.0628505753506,41.1027911902912,48.3851920456087,54.0645618270618,65.9671314025481,47.261509106362,42.2728103686437,86.0535975734505,53.0536092538543,37.8187445814897,78.8606605540429,51.7545451643491,14.1925223469341,26.1189302618224,39.2262498032106,22.7644944108179,83.4842304300638,77.8017804726138,68.0037055537055,81.2160897744231,70.5025924692591,55.2761571761572,69.0993953577287,75.360430618764,84.6972624597625,85.3915220581887,50.7568704443704,1
Doctor and Nurse,76.6420198628532,42.7839457610291,69.0880011192511,44.2429320679321,70.489188666272,40.3922501110001,57.8242258513092,51.3766014849348,57.7512877554544,49.498692973693,57.1050752488252,49.2467099440139,34.9935323935324,81.5985796792169,30.5259345683365,31.1322356927749,53.2741704283371,42.5495489260195,17.4753411711745,22.3015340052105,33.0005880648038,20.4483644986096,77.041864308531,71.6490770032437,79.2569879194879,82.4981150022817,70.1355459355459,66.0364357864358,73.9473615890283,76.2835790752458,82.121737984238,82.5749155165822,47.4640091390091,1
Patient and Caretaker,77.7129286608453,52.8658043345543,65.6248821394655,56.8847714014381,60.788232677816,48.7683327474994,54.6536631578298,49.2577139681306,50.9974992599993,49.3239495843663,59.6906068468568,50.2862906338396,47.250697087952,68.0966776596678,50.7572475001397,38.4410732513674,75.9527309745447,59.2212135449881,17.1445227702581,26.139792505969,40.5504270058192,21.9543086089655,71.8830586080586,75.2773035606369,64.2248032831366,71.5968765802099,72.0668578335245,58.4183629641963,70.8006525881526,77.7365620490621,85.2449499574499,84.8916820833488,54.1233929650596,1
Driver and Passenger,81.0427818001476,59.5946890985978,31.9805917012315,30.9996425830791,59.6610147119822,26.7982649230714,72.3276171488375,37.0467595327502,58.6395105663553,52.2032877434838,77.472245599258,33.7199695366362,22.2648027898028,42.5776515151515,76.846474667308,47.9786255411255,87.7372434664101,21.102861952862,15.8042969376303,27.0368706910374,53.6146284271284,17.5391734808401,61.0964387464387,54.5480133292633,49.1802748948582,65.8566875254375,49.9420126170126,20.112905304572,68.1524852462353,75.7732227648894,76.8632961945462,62.207065696649,49.8741995658662,1
Coach and athlete,82.6937018748938,38.6493486771609,74.7644358617914,46.6209265842135,60.5585403206662,43.5246431949734,69.9964570221278,55.2061790710914,60.1618408070162,65.9674701430893,55.8135012256787,64.5321168029501,42.1525853775854,86.2647687189354,56.3217151675485,33.3773108064775,75.1431858265192,65.8320065736732,15.6588243546577,34.6607503607504,54.0138427930095,32.0159792368126,55.1148436440103,71.8972535951703,81.5551417718084,84.8700295075295,80.6569351173518,63.1693393026726,75.1654058133225,81.1399462420296,81.6211055148555,86.0212148962149,66.188577703161,1
Team Captain and Team Members,77.6313099439261,44.5309343887775,70.1960621207138,43.6283087922665,57.9701429213297,41.1460944370387,71.4577136667178,57.7941524453263,66.5018727331034,66.6900462712382,51.1549101421263,55.306411335578,41.7326699535033,81.9258597883598,39.8831269039602,32.912682379349,58.4500400833734,60.5367584575918,14.6889790764791,39.7187269520603,54.4184223184223,33.1918570626904,53.4381215235382,66.4038325871659,80.3692765567766,75.2934040496541,75.8546576109076,59.3560863519197,75.4401616130783,74.7465786528286,78.4240664428165,80.5193104734771,41.6748736602903,1
Club Member and Club President,72.7663046304687,37.3790953933885,47.9654553684094,37.3819147269999,66.5063219016392,29.204256370278,71.461468888391,45.1191658034279,55.3246014682676,59.5284580381588,55.2727371069476,48.3966470258137,28.6949835658169,63.913139329806,51.8868145743146,35.1563632355299,52.2300024050024,39.0940736732403,14.3824935866603,31.2305274971942,54.6443061568062,27.8988375821709,46.0982473544974,57.4752976190476,73.5672678401845,65.6729268416769,60.6636421448922,51.7728725749559,58.3673568715235,56.4467838488672,71.4501585605752,66.0816654795821,56.4257716049383,1
Politician and Supporter,67.1995772569173,37.0338601437931,38.3080640802648,32.7728707251927,74.5459368900029,26.0139091587234,76.4725870448781,34.5133087853934,48.0130440847804,66.2634036552638,36.2180798380231,36.2600549142216,28.1855559563893,53.7600970017637,49.6957491582492,35.9180395222062,56.7552148468815,38.3923601090268,15.3347101972102,40.7890933140933,51.3576599326599,34.9821388488055,72.274213980464,61.0355701397368,70.6419023877357,60.9140135327635,51.8180394451228,50.8257156423823,51.8773572106905,37.8976580518247,64.3470297449464,63.1663224121557,57.7926544905712,1
Leader and Follower,70.4180983098811,27.3450475994594,48.2873087434104,42.9799253235012,64.4058539700181,31.7714548513826,68.4324365177306,46.1118922953933,43.2067513402395,57.7094776821428,35.8297244536796,44.6692440275774,35.9515211640212,61.7428992303992,31.8269500561167,29.682208994709,46.8790804874138,47.2007696007696,15.324695366362,31.4223805515472,43.6343975468976,34.6680154721821,65.1188068104735,66.6595305928639,70.1143543956044,57.7030474155474,57.6771096187763,56.3257376882377,59.462968050468,47.1922534255868,69.2489952177452,69.409273673857,57.1103971645638,1
Representative and Citizen,67.9196767771845,45.0285959434824,39.7709824851982,35.9523746353597,70.3633970886164,27.034796910558,78.1672561099032,42.8039610949957,45.9328354102993,57.781666001506,41.1703289920911,35.7065616482283,29.1970077761744,51.3675104216771,34.8519941478275,31.0071849446849,57.1161676286676,34.8627745711079,14.1490079365079,42.2068322109989,50.9806056597723,28.233980679814,77.158545312712,65.0012862908696,67.6672958214625,59.6599172432506,52.6777421652422,51.9156567969068,50.0961021231855,40.7338047754714,71.6141068036901,61.6471238637905,52.4872786935287,1
Officer and Soldier,65.5430159356372,30.3943026801773,58.7728875465588,33.600442603874,82.4915739799512,28.4580708244666,64.6592609488894,47.7450909208133,47.3553353766976,64.7916280934599,52.1234014867142,56.734309363476,28.0513748597082,67.5899250440917,26.1360610068943,29.7612574154241,53.4083974667308,42.4597362514029,14.3215989257656,38.6238696488697,33.6173701298701,54.8713303671637,69.2574192782526,70.2598163410663,76.073953669787,84.9045032899199,70.1011226427893,62.8717202550536,71.6638600596934,73.8467414529915,76.9711996336996,81.5396867792701,60.4845305928639,1
Babysitter and Infant,83.3550404842072,27.1505536130536,70.6441481358148,58.6153372861706,45.1210061543395,58.6355681355681,58.6183389141722,50.0189861064861,42.9111957486957,39.0564193522527,60.4091365424699,59.7732202982203,72.5923360590027,61.4713764630431,55.0520322270322,34.9875621292288,79.2576799743466,76.8875821709155,23.3140251723585,24.0794733044733,40.6592873176206,23.0845037678371,67.9495596224763,77.889535002035,63.4971352721353,74.611411042661,69.1076388118055,50.2734513942847,68.1508203216537,85.9292035896203,84.7288529371863,85.7352927936261,80.883748350415,1
Religious leader and Congregant,74.3451799743466,27.95071332988,57.9176440843108,48.4798249589916,69.4951708785042,37.3101541976542,71.2789406581073,49.5144011852345,39.9197435280769,52.5115717615718,32.5465773424107,41.6725909892577,45.1105900272567,77.6507014590348,43.3640652557319,30.8324394741061,59.6659010742344,59.4335377585378,17.2146745230079,29.3570306236973,43.4401635401635,35.2839546256213,54.4688001813002,66.4711141481975,74.8251015188515,54.0003242128242,66.7924333382667,67.3810406414573,64.6991959429459,55.8574841824842,71.7027830194497,77.2968372676706,54.908464375131,1
Between religious followers,67.2788962580629,70.6671436588103,53.6592731342731,58.939884344051,45.6727445394112,34.1251430668097,68.5583320999988,63.5718896843897,52.2041859375193,41.5293956043956,29.1330852789186,36.1547298380632,44.8419512586179,64.6368245951579,25.825304633638,27.7438672438672,34.9713804713805,48.7415303831971,18.59645662979,38.0547659130992,42.3672518839185,26.081228956229,44.9045992587659,56.5178938345605,71.6891701662535,32.7051235030402,59.4606558564892,59.0702855786189,58.6829398996066,51.662766323183,69.450587683921,68.3243260597427,44.5057498057498,0
Prostitute and Customer,54.8918257668258,30.7176664384998,30.4399165649166,26.9539574622908,55.1192181275515,58.3154973113306,14.3425890467557,18.5466097174431,52.7826011951012,69.2575086950087,78.7687887729554,43.1316738816739,17.7215207631874,24.9381673881674,92.6568542568543,56.5871452621453,88.3846280262947,25.7548861632195,59.5123456790123,34.7864157447491,64.7250360750361,40.9051106301106,22.0632259715593,35.0888458763459,31.8013852659686,67.3738279467446,58.1852232643899,15.5630450567951,56.6714019005686,70.3350546829713,22.7402557319224,32.6720891762559,39.6499254603421,2
Guide and Tourist,79.5747769206102,53.1439976689977,37.0285805244139,28.2466365424699,75.1375029291696,26.2455159038492,82.1281440781441,31.2894774978108,53.3533287699954,70.7735850569184,71.977518623352,33.0168149751483,22.7219576719577,79.9725909892577,84.2511904761905,52.8521885521886,87.182824274491,28.9250440917108,14.3855098605099,21.1547498797499,55.037037037037,18.3759018759019,55.5892672142672,54.5903502361836,51.7500721500721,79.7298514756848,66.2288869309703,25.4620037370037,62.8601180455347,64.6474384411884,75.8925426425427,67.9008738175405,46.949205347122,1
Athlete and Referee,55.4638221346555,39.0178838137171,42.9776367151367,27.7874133582467,77.7744459244459,25.7389453139453,84.1473779307113,40.7127072002072,44.7719158927492,69.8506168214502,52.8397825939493,40.1686948853615,24.2443161776495,53.8017957351291,35.9165824915825,28.9525052108385,52.7062129228796,26.5645181978515,12.8560926727593,51.0170835337502,43.2185465768799,31.9712241462241,56.9627641648475,56.2101078705245,49.7654565342065,81.8609012129846,63.1682839537006,32.5542562375896,64.6385888802556,62.4751961772795,73.9393177809845,60.24854666938,49.7034608138775,1
Slave and Master,27.582654690988,16.3280145780146,43.2356951690285,25.8311117894451,59.1540066415066,27.4811874853541,38.3004666629667,24.4296089712756,26.8049809758143,55.4480796980797,54.785986390153,53.0937029020362,12.7427288760622,27.3892696809363,52.264911014911,44.4084656084656,64.5197691197691,27.6117043450377,20.5005571588905,69.615404040404,27.1675404842072,82.4095398428732,28.2704648746315,39.194525690359,21.3915108040108,48.1822779072779,38.2561484040651,58.2147566939234,42.29343334135,58.1855087042587,19.1217500863334,23.9222647722648,49.459546009546,2
Reader and Writer,81.6996922830256,65.990530611364,41.3685055685056,45.4873825248825,59.5118286034953,31.2164300205967,66.5237287403954,42.8520590520591,51.3158324699991,54.1350678642345,53.061435632269,40.5807880391214,46.7962161295495,74.4236211319545,54.7762626262626,61.2707952541286,61.6545855379189,47.058834375501,16.5958593875261,20.8021284271284,34.1730439313773,17.9435265351932,64.5719966761634,62.7610580777247,60.4132746882747,66.7870412766246,55.4204527725361,49.6273102668936,40.8584315375982,31.4519788853122,74.8270699979033,65.0746763267597,54.4162570454237,1
Reviewer and Writer,51.2078759203759,53.6732070398737,46.7075157866825,35.4166837791838,76.2580243830244,27.942704980205,77.8256982215316,41.5563222271556,49.1507386132386,67.43515003515,49.823781619615,53.1499388728555,28.1502274731441,73.9383567821068,45.8732834295334,38.2685415664582,57.2897136042969,26.4585958794292,17.3459245230079,50.3303882074715,41.006237974988,25.3732233044733,60.6605524105524,65.7831996706997,52.6163635746969,81.8700907117574,55.2810078810079,38.9753228253228,46.8187190895524,31.2589689631356,79.360055376722,46.6754453879454,47.1341590508257,1
Performer and Audience,79.615235381902,54.106260714594,47.4650565483899,56.9651450401451,59.1108764692098,37.0592823842824,83.5914337206004,43.0057531974199,46.4106045189378,53.6336990170323,45.9131843465177,40.6576829805996,51.1440856982524,59.8347833493667,65.4416716770883,34.7759189113356,72.9790844957511,47.359437630271,19.8368286034953,29.8692470338304,34.3076479076479,23.7103334936668,62.5296732588399,68.2655491113824,62.1957892416226,72.8197711239378,60.6855349897017,39.9129608046275,72.2671368754702,62.6566692566693,80.338466317633,66.3234644984645,47.3377287835621,1
Dealer and Buyer,63.875454329621,57.8746304621305,44.0510990552657,33.0396160937828,74.5264926431593,26.4094237552571,74.38369331286,30.9028602570269,64.4220882512549,79.2546889838556,84.7547874964542,43.9593374218374,23.3945085778419,64.781712962963,92.9310375581209,88.3975639329806,77.8778659611993,26.2218594676928,18.0432499599166,47.1994057639891,80.6668961439795,34.9442169713003,73.6727644269311,68.7105932647599,53.872275718109,76.6848361515028,70.622149301316,33.8323236948237,68.071458325625,62.2155338488672,73.8920385170385,56.8016113516113,48.2183403016736,1
Sugar-daddy and Sugar-baby,67.6076924618591,34.4719101885769,61.5864527447861,57.7965935299269,31.3546320962988,77.7663199454866,28.3890709599043,46.0243776285443,63.8617533700867,53.8222419555753,67.5747072372072,64.806569664903,54.5759108946609,46.4332822270322,73.8090648548982,61.048404681738,60.1675485008818,63.8309263267597,68.8517877184544,39.9018628747795,58.3665544332211,46.3867253888087,25.2597253055586,53.3080340955341,49.8037314537315,33.1365720699054,63.9474852308186,44.5608146483146,62.5044201169201,67.7237330570664,31.772667301834,46.9410066785067,74.7825401450402,2
Director and Performer,75.843327968328,43.7571698363365,66.295695970696,41.9456569664903,70.1436847103514,37.2540345457012,72.7420469962137,43.6444291819292,63.3336022002689,65.6617438117438,57.3704361996029,59.0197971781305,34.3713804713805,79.5010030864198,56.7583764229598,38.2307399390733,57.5741161616162,38.6981311127144,18.6580226871894,41.7292488375822,51.4285954785955,29.7914061247395,55.0846924680258,68.3725674017341,71.8604085729086,88.1688371813372,73.9715256965257,45.2793140501474,74.4941259357926,72.3893452226786,78.7148641481975,73.5297378547379,52.5290161998495,1
Psychologist and Client,81.041457308124,53.0648061814729,69.4966795550129,54.4490654407321,72.1379495504495,46.8544655961323,35.2573650115317,40.0899318274318,55.39675000925,53.1801004551005,56.4167565459232,63.3325446929614,36.9181677890011,83.985113035113,71.3766814975148,43.1430315055315,79.952061287478,54.6486071027738,18.2255842151676,34.6134098925766,50.2244378306878,25.7443392255892,72.3166444666445,77.8463013838014,67.4687658020991,83.840061635895,75.9668120459787,60.7513579013579,78.1767525684192,78.8599198640865,84.4796068129401,85.1364556739557,54.4318362193362,1
Judge and Contestant,52.5757860966194,35.7754504754505,41.9600852850853,31.7816243941244,80.6803798053798,26.4656385281385,83.0961626336626,36.2075205658539,40.6486363944697,59.1229818021485,53.6675947509281,46.8703733766234,24.1151234567901,60.5176046176046,32.2576729597563,28.5866372053872,46.9501573272407,25.1077360910694,17.0844276094276,58.2412327641494,42.0066458233125,37.7007174923842,57.0461723461723,61.0316672525006,45.3006254547921,77.0334219792553,52.0642998976332,27.338712367879,66.7168182126515,59.2021641938309,75.4799368841036,52.7032634032634,52.7131148172815,1
Man and God,66.7679636721303,33.1977110852111,57.486556036556,63.6481910065243,37.9815113898447,58.2705718664052,36.0130022755023,60.6983357691691,44.6157846782847,35.4124394124394,32.554100991601,63.5249829645663,74.2109367484368,49.3131202902036,24.0306206910374,27.0850208433542,30.6454866121533,72.7727463123296,27.3874959916627,30.2748176206509,31.7032287157287,30.9871853455187,59.0977591852592,69.032844007844,60.6267448600782,27.0721963221963,50.504039016539,76.4768085309752,51.7148243731577,42.8257566507567,76.3365825532492,74.6384490509491,82.1172952047952,0
