"","V1","V2","V3","V4","V5","R2","F"
"Valence.Evaluation",0.897894275768718,-1.28041410572971,NA,NA,NA,0.213540643427358,21.1786789083683
"Equality",0.257220933272484,-1.55712615693576,NA,NA,NA,0.206027212509135,20.2401427717665
"Activity.Intensity",-0.0743241868481587,-0.761793574232404,NA,NA,NA,0.0483066553683951,3.95917355100698
"Socioemotional",0.127360800803977,-1.96839088978625,NA,NA,NA,0.320504717546936,36.7910839327833
"Formality.and.Regulation",0.228700488734749,1.39243504208807,NA,NA,NA,0.164691738188164,15.3787004941302
"Intimacy",0.13079240063186,-1.92000287239966,NA,NA,NA,0.305103915429163,34.2469988418085
"Visibility",-0.168265284412858,0.549366272062138,NA,NA,NA,0.0276021601817222,2.21408193849616
"Communal.Sharing",0.225776758688312,-1.62567041633796,NA,NA,NA,0.222504084774929,22.3220704734126
"Expected.Reciprocity",0.383142822435159,-1.15948134534565,NA,NA,NA,0.124970696667878,11.1398718911185
"Strategic",0.214523092648125,1.4566984095121,NA,NA,NA,0.179150099888089,17.0234628637535
"Concreteness",0.0261352916551279,1.34319563255833,NA,NA,NA,0.148572005122694,13.6108002899765
"Uniqueness",0.0322231629322601,-0.96992278791216,NA,NA,NA,0.0775363601911453,6.55617829680801
"Love.Expression",0.401595344941987,-1.76211076923924,NA,NA,NA,0.271304092425531,29.0405352757231
"Information.Exchange",0.77119581737443,0.115398776676088,NA,NA,NA,0.0590742304519726,4.89708128353973
"Money.Exchange",-0.0323025507408729,1.66584896520568,NA,NA,NA,0.228522181452624,23.1046567053179
"Goods.Exchange",0.317863699856922,-1.02553395013797,NA,NA,NA,0.0964188383469249,8.32318081676393
"Service.Exchange",0.282691751499726,1.21952013867298,NA,NA,NA,0.1302074132377,11.6765518436363
"Attachment",0.378721538993329,-1.48531754578015,NA,NA,NA,0.195576540085327,18.9638553409092
"Mating",-0.0295361486707458,-1.02273696456953,NA,NA,NA,0.0861827660746656,7.35623656926258
"Conflict",-0.768681213273601,1.30735060834759,NA,NA,NA,0.198285648521623,19.2915101945805
"Negotiation",0.758955198392328,1.07697238613746,NA,NA,NA,0.151623522496604,13.9403143160435
"Coercion",-0.936844653565491,2.01246667708065,NA,NA,NA,0.41892567968693,56.2341199280246
"Importance.for.society",0.0539602653755421,1.08157778628929,NA,NA,NA,0.0965734221192379,8.3379514281843
"Importance.for.individuals",-0.256354564857099,-0.438134266015327,NA,NA,NA,0.0222072068722111,1.77150225304032
"Affiliation.Coalition",0.90206941002949,1.11388964133891,NA,NA,NA,0.181454571208288,17.2909847839954
"Occupational",0.500296430573868,1.87344829936039,NA,NA,NA,0.313299735768722,35.5866753849536
"Activeness",0.0403585890976151,0.298533202224545,NA,NA,NA,0.00749461016160318,0.588993872063739
"Endurance",-0.0614853726844397,-1.09965946493695,NA,NA,NA,0.0999045359537828,8.65747480757767
"Synchronicity",0.339264495941909,0.19123762878004,NA,NA,NA,0.0142307837737022,1.12602535773845
"Spatial.Distance",-0.211507025018324,-0.331183886712102,NA,NA,NA,0.0133892011572065,1.05853056898125
