"","V1","V2","V3","V4","V5","R2","F"
"Valence.Evaluation",-0.61072230030475,-0.774905800395419,NA,NA,NA,0.106291700621637,9.27679943696892
"Equality",-1.01770108361372,-0.544302290333073,NA,NA,NA,0.156392667672587,14.4600782982851
"Activity.Intensity",-2.12004564271673,-0.694600448531897,NA,NA,NA,0.597397529169592,115.739496528964
"Socioemotional",-2.32385018999801,-0.639654887929887,NA,NA,NA,0.700518629491403,182.450257281565
"Formality.and.Regulation",2.05019452029908,0.299475757385196,NA,NA,NA,0.52209451885781,85.2121896019705
"Intimacy",-1.85393603450887,-0.91440846545963,NA,NA,NA,0.504118281640915,79.2955749570857
"Visibility",0.898558098481947,0.418658316088208,NA,NA,NA,0.116282991707579,10.2635496070365
"Communal.Sharing",-1.70973218288126,-0.223889842161402,NA,NA,NA,0.361851507677626,44.2286050009136
"Expected.Reciprocity",0.28020563848908,-0.331571026749534,NA,NA,NA,0.0207088036332723,1.64944470999854
"Strategic",1.50186800072124,0.314369369294875,NA,NA,NA,0.285301464308878,31.1369243181296
"Concreteness",1.80364862706842,-0.197720870194041,NA,NA,NA,0.401007541498891,52.218667852987
"Uniqueness",-0.371330293104531,-0.225134162969818,NA,NA,NA,0.021958585809706,1.7512240977802
"Love.Expression",-2.02585158463932,-0.779009796354448,NA,NA,NA,0.5623221313328,100.213260445456
"Information.Exchange",-0.641872782692459,-0.529423947906722,NA,NA,NA,0.0786507061002437,6.65844660264805
"Money.Exchange",1.53617148917051,-0.327532416778653,NA,NA,NA,0.298876173881889,33.2499634078333
"Goods.Exchange",-0.121150112932343,-0.779260282183461,NA,NA,NA,0.0632450390631934,5.26617232108992
"Service.Exchange",1.79546708756899,-0.146233462129676,NA,NA,NA,0.395621387524193,51.0581737836105
"Attachment",-2.0367019849032,-0.598893515434639,NA,NA,NA,0.54258597546677,92.5238488907187
"Mating",-1.20536403261902,-0.501160019146816,NA,NA,NA,0.202746404371702,19.8358710800544
"Conflict",0.526478750150079,0.619485040114618,NA,NA,NA,0.072667057955019,6.1121850238515
"Negotiation",0.153936136701692,-0.804572362233182,NA,NA,NA,0.0684029559365719,5.72718708915241
"Coercion",0.634469754827128,1.13981261495027,NA,NA,NA,0.180608927413721,17.1926407421126
"Importance.for.society",0.875675274408507,0.42213125666448,NA,NA,NA,0.111623276896407,9.80058951511322
"Importance.for.individuals",-1.64605282969788,-0.564400668941126,NA,NA,NA,0.362934213691091,44.4363349536061
"Affiliation.Coalition",-0.936229010704313,-0.428294454797466,NA,NA,NA,0.125544884883702,11.1984032703913
"Occupational",1.73826307083839,0.316228568056202,NA,NA,NA,0.37890549239438,47.5847524730136
"Activeness",1.47006609047324,-0.0926842897133472,NA,NA,NA,0.264633898700701,28.06961602144
"Endurance",-1.97327938614822,-0.197409000294403,NA,NA,NA,0.47919133680594,71.7670939681281
"Synchronicity",-0.120397858152078,-0.25899189547783,NA,NA,NA,0.00855741820425462,0.67323981457695
"Spatial.Distance",0.210161735642366,-0.10539308543552,NA,NA,NA,0.00651486484533761,0.511491757606645
