"","V1","V2","V3","V4","V5","R2","F"
"Valence.Evaluation",0.594677159490263,0.979326909721197,NA,NA,NA,0.102083600297217,8.86777524702588
"Equality",-1.03381706971132,0.920428652927254,NA,NA,NA,0.168505904921925,15.80704019633
"Activity.Intensity",-0.240838206425994,0.231181899783057,NA,NA,NA,0.00965459054997597,0.760399407835218
"Socioemotional",-0.969635512731196,0.183725602647552,NA,NA,NA,0.0996700018367106,8.63490071320875
"Formality.and.Regulation",1.11894160958753,-0.0677219363079229,NA,NA,NA,0.129972900214223,11.6523798157616
"Intimacy",-0.752623232811981,0.168552638046048,NA,NA,NA,0.0605996113663638,5.0316880254345
"Visibility",0.0994885979463556,0.295882594048894,NA,NA,NA,0.00700038822703197,0.549879652755931
"Communal.Sharing",-0.749097558796336,0.757553412023467,NA,NA,NA,0.0972820375470327,8.40572498197509
"Expected.Reciprocity",0.213669085496361,0.750048705385365,NA,NA,NA,0.04312554840281,3.51539616279276
"Strategic",0.799979406811674,-0.0987464649071817,NA,NA,NA,0.0669403198544364,5.59593888767273
"Concreteness",0.927767432831318,0.123712531568038,NA,NA,NA,0.0901838579382971,7.73160707310259
"Uniqueness",-0.41842640146435,0.0423597350370468,NA,NA,NA,0.0182537686046695,1.45026678548144
"Love.Expression",-0.522425836473793,0.407621163522862,NA,NA,NA,0.0396050795866231,3.2165894905264
"Information.Exchange",0.282607373595241,0.34853153483019,NA,NA,NA,0.0165620365981292,1.3135946574458
"Money.Exchange",0.710344163435471,0.0609711439560666,NA,NA,NA,0.0525087937185021,4.32266377027075
"Goods.Exchange",-0.213852025588998,0.200923507489239,NA,NA,NA,0.00749147463684046,0.588745594361265
"Service.Exchange",1.12638771876757,-0.0425115245892776,NA,NA,NA,0.131514632670114,11.8115304346543
"Attachment",-0.444921580728062,0.340714745939628,NA,NA,NA,0.0284234938483736,2.28189185940149
"Mating",-0.235840657865408,0.14697309792935,NA,NA,NA,0.00723442469781658,0.568397152830297
"Conflict",-0.265166652855447,-0.37330246721832,NA,NA,NA,0.0167930783927922,1.33223239773029
"Negotiation",0.918088109082497,0.735774789281212,NA,NA,NA,0.124239018238076,11.0653975506804
"Coercion",-0.255150932515896,-0.482389476046936,NA,NA,NA,0.0226245071766906,1.80556149887103
"Importance.for.society",1.02771544324804,0.296042825756199,NA,NA,NA,0.115361473783503,10.1716064680085
"Importance.for.individuals",0.453923417604071,0.501863824797283,NA,NA,NA,0.0385289350250099,3.12568629616425
"Affiliation.Coalition",0.418712141766172,0.693973477445706,NA,NA,NA,0.0510269039724511,4.19411100958719
"Occupational",1.09276146620227,0.160361899162883,NA,NA,NA,0.125418688847379,11.1855325575193
"Activeness",0.223299869483585,0.678361040998785,NA,NA,NA,0.0365722487722064,2.96092301742055
"Endurance",-0.72021042571855,0.0842149512814074,NA,NA,NA,0.0542007922486842,4.46993586032794
"Synchronicity",0.200252163101349,0.233222222309371,NA,NA,NA,0.00786532583356434,0.618359010114691
"Spatial.Distance",0.181570715864855,0.286174221571281,NA,NA,NA,0.00900381585285754,0.708678446756371
