"","V1","V2","V3","V4","V5","R2","F"
"Valence.Evaluation",-0.199125221687722,-0.960635646927534,NA,NA,NA,0.0662454282377722,5.53372755412007
"Equality",-0.908950813893431,-0.580205870486086,NA,NA,NA,0.0988800224732695,8.55895102235289
"Activity.Intensity",-0.981196916802218,-1.13232515562077,NA,NA,NA,0.17558471321893,16.612510527978
"Socioemotional",-1.74184720696119,-1.58983619482769,NA,NA,NA,0.450710731624024,64.0016819746253
"Formality.and.Regulation",1.75302007599094,1.63153069874805,NA,NA,NA,0.463415414688094,67.3638478165752
"Intimacy",-0.87483584639639,-0.866263439507917,NA,NA,NA,0.121345484994586,10.7720926347478
"Visibility",0.762454607507483,0.400970669490106,NA,NA,NA,0.0644139295146818,5.37020233695754
"Communal.Sharing",-1.4883709280265,-1.46620206570643,NA,NA,NA,0.349718480328746,41.9480496376898
"Expected.Reciprocity",-0.773502404211699,-0.91035829047194,NA,NA,NA,0.111285179879886,9.76718721699491
"Strategic",0.888146975086609,0.927511953145436,NA,NA,NA,0.130957816344562,11.7539860170077
"Concreteness",1.11826313211774,0.196107671944389,NA,NA,NA,0.117710077079232,10.4063140399311
"Uniqueness",-1.29927817602002,-1.4635610727266,NA,NA,NA,0.300675330760256,33.5361768730339
"Love.Expression",-1.3857362117506,-1.38513720673876,NA,NA,NA,0.30688854463781,34.5360133591221
"Information.Exchange",1.11613888247056,0.81121533939949,NA,NA,NA,0.159302087077879,14.7800566661162
"Money.Exchange",1.83096139063083,0.56629556905654,NA,NA,NA,0.330320865118192,38.4736900661633
"Goods.Exchange",-0.474608021780836,-1.50338219155524,NA,NA,NA,0.174041731413255,16.4357638473211
"Service.Exchange",1.58048673863262,1.19820011297771,NA,NA,NA,0.327302541120278,37.9510846523746
"Attachment",-1.12155489924431,-1.43700870009975,NA,NA,NA,0.255850587746656,26.8176598887712
"Mating",-0.425886301087276,-0.093544677463122,NA,NA,NA,0.0172883153896192,1.37221183131138
"Conflict",-0.286823099225238,0.467435358518315,NA,NA,NA,0.0223929616953582,1.78665961250337
"Negotiation",0.526181751423546,-0.0204857597477721,NA,NA,NA,0.0255122687270653,2.04205440135372
"Coercion",-0.360349351430274,1.06100924078287,NA,NA,NA,0.0883120602526586,7.55559045962191
"Importance.for.society",0.465626299094555,0.19537047798736,NA,NA,NA,0.0225448146208119,1.79905489962811
"Importance.for.individuals",-0.963906386086261,-1.15967740418997,NA,NA,NA,0.176741541408514,16.7454583502857
"Affiliation.Coalition",-0.556469574733176,-1.01977579890418,NA,NA,NA,0.099042327337753,8.57454436179802
"Occupational",1.87420408356462,1.46234076240739,NA,NA,NA,0.468367907518847,68.718004994714
"Activeness",-0.0826563602662436,-0.130035117279331,NA,NA,NA,0.00177581005240687,0.138759594770998
"Endurance",-1.00942044335199,-1.60513372330723,NA,NA,NA,0.26854913003047,28.6373740224675
"Synchronicity",-0.0301302074766197,-0.413732778664554,NA,NA,NA,0.0116945124393631,0.922965602995658
"Spatial.Distance",0.341638567256802,0.817035666173421,NA,NA,NA,0.0560233978974862,4.62916668302057
