"","V1","V2","V3","V4","V5","R2","F"
"Valence.Evaluation",-0.483461371163324,-3.11087344000993,NA,NA,NA,0.589460303371461,111.99380727505
"Equality",0.616248743616863,-0.129272380824518,NA,NA,NA,0.0350280630346927,2.83136619008668
"Activity.Intensity",-0.19395661959678,0.369218437241635,NA,NA,NA,0.0113808575620184,0.897926058409419
"Socioemotional",1.30787604187204,-1.46215287518998,NA,NA,NA,0.278942961319491,30.1745213148952
"Formality.and.Regulation",-1.3028110474585,1.22845796105528,NA,NA,NA,0.240819757780314,24.7423998442638
"Intimacy",0.235608366615806,-0.716403687080506,NA,NA,NA,0.0351265681663913,2.83961836504481
"Visibility",-0.551332476282489,0.613110953621102,NA,NA,NA,0.0493337020236762,4.04771765448929
"Communal.Sharing",1.12819885189458,-1.31912392810441,NA,NA,NA,0.21633287840595,21.5320562145581
"Expected.Reciprocity",0.574200787716058,-0.670554112429188,NA,NA,NA,0.0559729683063342,4.62475266207291
"Strategic",-0.953926226471257,1.79409089394458,NA,NA,NA,0.270666635455038,28.94697896985
"Concreteness",-1.32250623823526,0.864235562890528,NA,NA,NA,0.200679606733986,19.5828974928224
"Uniqueness",0.960544701091778,-0.532486501167039,NA,NA,NA,0.0993734319722003,8.60637246223495
"Love.Expression",0.691477765099314,-1.34784876524038,NA,NA,NA,0.149587810848023,13.7202281375822
"Information.Exchange",-0.113646160144204,-2.26864628458401,NA,NA,NA,0.303503466197782,33.9890713227145
"Money.Exchange",-0.95941461867499,0.252492245026593,NA,NA,NA,0.0862674028708411,7.3641429068711
"Goods.Exchange",-0.908682779985867,0.0113896799780854,NA,NA,NA,0.0740334273849086,6.23630215906647
"Service.Exchange",-1.18001490943142,-0.308056974528678,NA,NA,NA,0.130409024866533,11.6973430388102
"Attachment",1.02718061321504,-1.49553235515558,NA,NA,NA,0.225981319148591,22.7727616007939
"Mating",0.563624345732025,0.0595042402457525,NA,NA,NA,0.0286878737482521,2.30374365961916
"Conflict",0.309675090527164,2.95474064796477,NA,NA,NA,0.521469222176884,84.9989200586631
"Negotiation",-0.676580498172956,1.16784936106985,NA,NA,NA,0.121159577325041,10.7533140118754
"Coercion",0.0460050605244092,1.76989281279241,NA,NA,NA,0.184209297318234,17.6127591839291
"Importance.for.society",0.126825546323845,-0.619324865518107,NA,NA,NA,0.0239744028244413,1.91593686243257
"Importance.for.individuals",0.719056658772363,-0.444291818548889,NA,NA,NA,0.0579496986969694,4.79812648232426
"Affiliation.Coalition",-0.134546946303874,-2.87940911413925,NA,NA,NA,0.488676589228807,74.5453330649541
"Occupational",-1.31196080680532,0.886199312086298,NA,NA,NA,0.200447452048258,19.5545637367012
"Activeness",0.0132736514259425,0.258072511987241,NA,NA,NA,0.00392828839130998,0.3076148945414
"Endurance",1.43037344663141,-0.955371362132962,NA,NA,NA,0.2370430143565,24.2338106442692
"Synchronicity",0.0396646956178935,0.424696759868501,NA,NA,NA,0.0107367060170249,0.846552251985559
"Spatial.Distance",0.0583190126612115,-0.174026273365928,NA,NA,NA,0.00208401227601969,0.162892427347799
