"","V1","V2"
"wife and husband",0.00285957751086047,0.000158075944550607
"nurse and patient",-0.00608687236229084,-0.00410712783856106
"officer and soldier",-0.00604480012888797,0.00259352647237289
"neighbors",-0.00399974781840741,-0.0033154823097285
"athletic trainer and trainee",0.00665022072780053,-0.00107646731712801
"police officer and offender",-0.00563889243035108,0.00357950530051565
"principal and teacher",-0.0029199591819838,0.00562251531392258
"doctor and nurse",-0.00481109035138516,0.00371950925842577
"victim and criminal",-0.00379571626569916,0.00360932641478836
"coach and athlete",0.00394514412681085,0.00396783556507767
"man and god",0.00133794811241126,-0.00384194599569707
"half siblings",0.00322425413790273,-0.000189845662762122
"parent and teenager",0.00147213484514658,0.000626526727240498
"prostitute and customer",-0.00521963372294313,0.00158203006765534
"church members",0.00858064993037551,0.00251991290567099
"foreman and laborer",-0.00789563468253678,0.00265869668375125
"a person and their family friends",-0.000861351624527632,-2.50999761398254e-05
"a person and their social media follower",-0.00170524460581284,-0.0079154711535886
"guide and tourist",-0.00323827246978919,-0.00333182741325079
"bride and bridesmaid",0.000834328782282436,0.00350728046669838
"teammates in sports",0.00679706858396335,0.00500319286579646
"twins",0.00230930185280513,-0.00183680174574126
"celebrity and haters",-0.0012530039813878,-0.00780206941679377
"employer and employee",-0.00825368282766619,0.00225743085038003
"teacher and student",0.00723416331779325,-0.001098217509081
"guest and host",-0.0079337222158119,0.00118760071038853
"man wife and man mistress",-0.000508420792814025,-0.00210003080314271
"religious followers",0.00856481104205719,0.00259601296361438
"intern and employee",-0.00778119731648304,0.00082896153434735
"criminal and police officer",-0.00568772730802589,0.00346141107066786
"step grandparent and step grandchild",0.00347011817748452,-0.000624308256126417
"chef and customer",-0.00284961379975402,-0.00809240977392742
"union leader and union member",-0.00650499817574952,-0.00495066702486653
"professor and graduate student",0.00697883389468485,-0.00117057437656623
"second cousins",0.00481184490643256,-0.00461459669475245
"fans of the same sports team",0.00664185160764324,0.00492370837004027
"master and servant",-0.00565104217732933,0.0022767855532459
"siblings",0.0023025864777598,-0.00121185205205523
"landlord and housekeeper",-0.00565074879569486,-0.00335990585388617
"close friends",0.00183670590597735,0.00314451712592837
"entrepreneur and investor",-0.00652615368325405,0.00211310246038714
"fraternity brothers",0.00249744234305256,0.000234668773610651
"psychologist and client",-0.00554601336340706,0.00204469646225246
"chief and deputy",-0.00355774495108208,0.00480076960282642
"sugar daddy and sugar baby",0.00173056031841887,-0.00205314015855937
"uncle and niece/nephew",0.00350966624608755,-0.00452176296757265
"childhood friends",0.0016735813656116,0.00307540078065517
"ex lovers",0.00609868440549696,-0.00414331361298116
"man and his mistress",-0.000635534176538223,-0.00161977193106257
"step siblings",0.00337014077154196,-0.00472305574334369
"confidants",0.00133861490964782,0.00280682844128331
"parole officer and parolee",-0.0063501174330906,0.00265076267871369
"grandparent and grandchild",0.00332491644748499,-0.00203768115249212
"judge and contestant",-0.00729223357750269,0.00274909633197305
"romantic lovers",0.000420193834397651,-0.00369566113660037
"researcher and research subject",-0.00584479781388791,0.00165888003328702
"brother and sister",0.00274376514124748,-0.00147489807959943
"therapist and patient",0.00639834848733452,-0.00137990527764093
"parent and infant",0.00283686485191611,9.29058507783382e-05
"slave and master",-0.00562810616136758,0.00224397593168329
"reader and writer",-0.00249659647264098,-0.00792524192615712
"representative and citizen",-0.00517841853562166,0.00278197927859744
"criminal and hostage",-0.00398755295482294,0.00344799517560363
"ancestor and descendant",0.00242570222204757,-0.00213747807466373
"peers",0.00814653739206311,-0.00188055484405008
"groom and groomsman",0.00111798399893393,0.0035693424519602
"opposing negotiators",0.00276652621531765,0.00834933837390579
"adoptive parents and adopted kids",0.00467932322947854,-0.0048923658705871
"driver and passenger",-0.00410172927996344,-0.00399677103506504
"a person and their significant other",0.00127319996892103,-0.00319393558230553
"romantic rivals",0.000736412705024695,-0.00273918688189634
"strangers",-0.00400841165244038,-0.00341495277801581
"predecessor and successor",-0.00669161559375226,0.00209176527174918
"a person and their crush",0.000849174127415538,-8.13230465952074e-05
"brothers in arms",0.00249262183288209,0.000263434604983599
"playmates",0.00494781463812946,0.00392921527897333
"volunteer and organizer",-0.00531774157659993,-0.00438185707156019
"a monarch and their minister",0.0079927772592612,0.00386601279995911
"roommates",0.0052623893007804,0.00407054965557298
"criminal and prosecutor",-0.00638192478367621,0.00254480393245627
"friends",0.00198301540335151,-0.00190210331316852
"television host and guest",-0.000527335748244412,-0.00723218970835495
"university student and administrator",-0.00615699236726127,-0.00461987416385493
"life partners",-0.000596631739657642,-0.00206752275985713
"political allies",0.0076850454541541,0.00399225231708117
"criminal and their accomplice",-0.00638354220336119,0.00164476472443417
"consultant and client",-0.0059749945849766,0.00193593643342131
"diplomats",-0.00444527018846742,-0.00443481726987423
"bully and victim",0.00250130279909451,0.00856549655605376
"close relatives",0.00144155524234872,0.000563132492242449
"godparent and godchild",0.00384042922076472,-0.00436957978208661
"guard and prisoner",-0.00760443694877198,0.0015562025020282
"fans of opposing sports teams",0.00671612979638274,0.00477350683648794
"pen friends",0.00215701687846664,-0.00609649905268906
"mentor and mentee",0.00555425578812853,0.00428497910200327
"casual acquaintances",0.00353637084431564,0.00432780213100855
"judge and lawyer",-0.00889385723725077,0.00253189374465965
"student and dorm resident assistant",-0.00500347563707289,0.00282415705234828
"superior and subordinate",-0.00435340200977873,0.0037363680958634
"step parent and step child",0.00506785648975144,-0.00482806947878612
"boss and secretary",0.0060110847414117,-0.00216588323298291
"dealer and buyer",-0.0074918340095795,0.00241220840221351
"salesperson and customer",-0.00274369301970564,0.00539504244069187
"sports rivals",0.00697596891772756,0.00479683879782994
"professor and teaching assistant",0.00453492391084769,0.00399347623726895
"cohabitants",0.000626575043392315,-0.00259927377338706
"celebrity and fans",-0.00198789292847885,-0.00752928547844971
"athlete and referee",0.00556121384461026,0.00434564632193244
"soul mates",-0.000664013381516045,-0.00172030825769767
"enemies",-0.002504133634122,0.00332636038213204
"long distance lovers",0.000351007388397319,-0.00271746171488583
"team captain and team members",0.0040935012474343,0.00387557271227793
"alumni",0.00786977151766454,-0.00220165045615568
"politician and supporter",-0.00484343500698488,-0.00394463632662734
"patient and caretaker",0.00609501387433919,-0.00138321469925669
"babysitter and infant",0.00580959648339985,-0.00172368319724914
"co workers",0.00353122879892727,0.00422299215334353
"competitors in sports",0.00597806463370152,0.00403751497990101
"manager and staff",-0.00750758682519229,0.000842586001559751
"interviewer and job applicant",-0.00833399043024016,0.00140199859683827
"reviewer and writer",0.00643984242773042,-0.00130838531899618
"performer and audience",-0.00224263764746541,-0.00750496408347149
"frenemies",0.00587646855442596,0.00445676885821672
"religious leader and congregant",0.00806945139001908,0.00297351100458158
"a person and their deceased spouse",0.0057864520203533,-0.00207898725621639
"distant relatives",0.0032350104232741,-0.00384389377662947
"divorced spouses",0.0054941685841967,-0.00103481301535265
"defendant and plaintiff",0.00722266203031223,-0.00363021691153382
"a person and their in laws",-0.000292197856916794,0.0021786095119542
"lawyer and client",-0.0043142628924513,0.00484688071559316
