"","V1","V2"
"wife and husband",0.00798043498797547,0.00163407955854019
"nurse and patient",0.00038242909635092,-0.00349791616810527
"officer and soldier",-0.00604176896182293,0.000713100780100857
"neighbors",0.00580132466735378,0.000552423178912575
"athletic trainer and trainee",0.000973388110898278,-0.00292544847774851
"police officer and offender",-0.00694454556861442,-0.00197455936895338
"principal and teacher",-0.0052487286088863,-0.0029959005682651
"doctor and nurse",-0.003306191491361,-0.004601179117846
"victim and criminal",-0.00307540308359881,0.00471346927860265
"coach and athlete",-0.00233281777397072,-0.00394200606132056
"man and god",-0.00637420903963489,-0.000871523181420872
"half siblings",0.00317012394650394,0.00757072145949416
"parent and teenager",0.00367919117538169,-0.00102644103697102
"prostitute and customer",0.000224506417711863,0.00196244813085824
"church members",-0.00178971011654462,0.000387649580128932
"foreman and laborer",-0.00545317779201233,-0.00220936529291683
"a person and their family friends",0.00293030469480923,0.00635522165866579
"a person and their social media follower",0.00184056393480169,-0.00257506510878719
"guide and tourist",0.00106317902636659,-0.00717793084651146
"bride and bridesmaid",0.00386877096268761,0.000801004803636684
"teammates in sports",-0.000535469918879245,-7.64437413567293e-06
"twins",0.0092023036849978,0.00389986010421063
"celebrity and haters",-0.00322023852110507,0.0038286059695665
"employer and employee",-0.00493186194749246,0.00163854095262623
"teacher and student",0.00180804629478095,-0.0022862577220143
"guest and host",0.00609076907258271,-0.00130396596279652
"man wife and man mistress",-0.00274718986209619,9.59709601867306e-05
"religious followers",0.00327921640031233,-0.00125461488066602
"intern and employee",-0.00638827679663251,0.000771424181266789
"criminal and police officer",-0.00604566797295816,-0.000881241786801679
"step grandparent and step grandchild",0.00121873290437271,0.00489579767145673
"chef and customer",-0.00307023235038625,-0.00384969064118448
"union leader and union member",0.00105704725366459,-0.00371789596879422
"professor and graduate student",-0.00446075530243925,0.00139804913995277
"second cousins",0.00123107162116585,0.00260615325789318
"fans of the same sports team",-0.00118346184728964,0.00043533612951723
"master and servant",-0.00623287669116893,0.00114525396089844
"siblings",0.00889753680721093,0.00195369759784206
"landlord and housekeeper",-0.00621226129093534,-0.00138743699276906
"close friends",0.0086109043871095,0.00091465933616287
"entrepreneur and investor",-0.00209682907736324,-0.00313864926201774
"fraternity brothers",-0.00215304748430671,0.000426019119136952
"psychologist and client",0.00128804798418823,-0.0038573421028828
"chief and deputy",-0.00538912906617683,-0.000592596738601058
