"","V1","V2"
"wife and husband",0.00490155029053073,-0.00122405989826459
"nurse and patient",-0.00549404166079729,0.00271862539596845
"officer and soldier",-0.00587386951859687,-0.00462484201774961
"neighbors",0.00411111541559693,-0.00587140723714474
"athletic trainer and trainee",-0.00516924113697968,0.00285411488417056
"police officer and offender",-0.00421218772677656,-0.00404793364936453
"principal and teacher",-0.00756993617689846,-0.000226583976773983
"doctor and nurse",-0.00676790795540522,0.000234442878442168
"victim and criminal",-0.00247294901475881,-0.000936317412066926
"coach and athlete",-0.00668344836818311,0.00221867829591093
"man and god",0.000674352781068667,0.000759828403585199
"half siblings",0.00101917814220659,0.00777567887986036
"parent and teenager",0.004570556174509,0.00226473194554727
"prostitute and customer",-0.00491335702870258,0.00327019659386645
"church members",-0.00284994111816476,0.00724512956160219
"foreman and laborer",-0.00598445002539364,-0.00332977304125357
"a person and their family friends",0.00474435420373017,0.00480226597989791
"a person and their social media follower",0.00122742522248868,-0.00169455824708542
"guide and tourist",-0.00294211436327088,0.00501113744000443
"bride and bridesmaid",0.00343038760407966,-0.0061027088267706
"teammates in sports",0.00039092390911232,-0.00114620258588995
"twins",0.00751697645670279,0.00016288921599655
"celebrity and haters",-0.000421474427802412,-0.00136813887915613
"employer and employee",-0.00514948343374075,-0.00242469464413842
"teacher and student",-0.00552163018747202,0.00484022601522439
"guest and host",0.00132281102597047,0.00159819628818675
"man wife and man mistress",0.00620817957799837,-0.00286880704433857
"religious followers",0.00010551782766439,0.00210302789250501
"intern and employee",-0.00627761018822303,0.000426387889454452
"criminal and police officer",-0.00572412238715359,-0.00295740699920531
"step grandparent and step grandchild",0.00550339973261183,0.0064817616884222
"chef and customer",-0.00221032040141931,-0.00598416912932705
"union leader and union member",-0.00253612554504369,0.0033733776571699
"professor and graduate student",-0.00567520896023733,0.000880835419815521
"second cousins",0.000414542807646262,0.00725589262128796
"fans of the same sports team",0.00159662339633045,-0.00296707872145239
"master and servant",-0.00737400733217771,-0.00257309796162299
"siblings",0.00436830235380611,0.00201443832538739
"landlord and housekeeper",-0.00387777134677193,-0.00600945148999084
"close friends",0.00218926301856572,-0.00444983721234678
"entrepreneur and investor",-0.00173743730247534,-0.00357337701220763
"fraternity brothers",0.00253785197606658,-0.00681177543300084
"psychologist and client",-0.00588536610936908,0.00292712265058791
"chief and deputy",-0.00567407441082294,-0.00433496090020273
"sugar daddy and sugar baby",0.00898992055326083,-0.00345891290986202
"uncle and niece/nephew",0.00430544643402269,0.00630581111202635
"childhood friends",0.00694414639679512,0.00217238056685936
"ex lovers",0.00551700922022471,-0.00340295264123196
"man and his mistress",0.00681309114614072,-0.00440067190326261
"step siblings",0.0072914459728185,0.00540881310619006
"confidants",0.00346000466913216,0.000508603931911592
"parole officer and parolee",-0.00318294532562642,-0.00215281233817485
"grandparent and grandchild",0.00590423079071742,0.00159108610986459
"judge and contestant",0.000407015540408764,0.00301292990038655
"romantic lovers",0.00673070232010102,-0.00203966854550328
"researcher and research subject",-0.00511563817647557,0.000971846863416899
"brother and sister",0.00420294544922038,0.0027512236401869
"therapist and patient",-0.00534711490800492,0.00270943680800263
"parent and infant",0.00679850426750809,0.00194427289858238
"slave and master",-0.00719798475931323,-0.00161399849925306
"reader and writer",-0.00113520087167352,0.00684703152216274
"representative and citizen",-0.0040182003866325,0.00388517469549931
"criminal and hostage",-0.00269128266480238,-0.00154885669380481
"ancestor and descendant",0.00754689590603249,0.00203628737369716
"peers",0.00285761754458338,-0.00627486750599828
"groom and groomsman",0.00284777289869873,-0.00528799308564478
"opposing negotiators",-0.00125504140076618,-0.0019482120419913
"adoptive parents and adopted kids",0.00553461616063623,0.00110224538298458
"driver and passenger",0.000241810946201157,0.00581572366136503
"a person and their significant other",0.00495537409919414,0.000185958992676862
"romantic rivals",0.00676125115112886,-0.00394213304734442
"strangers",-0.000127009601269959,0.00324282279741395
"predecessor and successor",-0.000197857082917635,-0.00609258316721875
"a person and their crush",0.00608606031351508,-0.00557237364108352
