"","V1","V2"
"wife and husband",0.00679321585437183,0.000470028317323403
"nurse and patient",-0.00182084403220294,-0.00213348665055203
"officer and soldier",-0.00342875616854197,0.00548235995372071
"neighbors",-0.000718396069874812,-0.00399824403717603
"athletic trainer and trainee",0.000637833029686082,0.000643624255096361
"police officer and offender",-0.00388775183377645,0.00313892092771485
"principal and teacher",-0.00550155002459648,-0.00123890933706045
"doctor and nurse",-0.00373449270319475,0.000119050160401862
"victim and criminal",-0.00586934592006999,0.00322601036394582
"coach and athlete",0.000566809812796607,0.000743319410138482
"man and god",-0.00485595432733581,-0.00116356675801587
"half siblings",0.00303425878471346,-0.00138463322986168
"parent and teenager",0.00334232540079112,-0.00645917538622092
"prostitute and customer",-0.00628962234928391,-0.000411684536063116
"church members",-0.000581923877889455,-0.00364536843490511
"foreman and laborer",-0.00410107885700623,-0.000268143352923488
"a person and their family friends",0.00169720908270186,-0.00327576647955024
"a person and their social media follower",-0.00157129500412229,-0.00457041324912988
"guide and tourist",-0.00277847122740337,0.00375879628790246
"bride and bridesmaid",0.00561699338137997,-0.00231640381046119
"teammates in sports",0.00525559891153258,0.00244017043765672
"twins",0.00298155071944624,-0.00311751852087482
"celebrity and haters",0.00237370584879666,0.00277060614027458
"employer and employee",-0.00368525463700632,-0.00259043196449013
"teacher and student",-0.00366105264853311,-0.00227383969406692
"guest and host",-0.00690914718814527,0.00228823046248037
"man wife and man mistress",0.00696780478437768,-0.00253658889179329
"religious followers",-0.00487741799369201,-0.000482612361045649
"intern and employee",-0.00471432508328895,-0.00084865287953592
"criminal and police officer",-0.00390581050441434,0.00304081895432304
"step grandparent and step grandchild",0.0018360280143667,-0.00281356051009739
"chef and customer",-0.00486580188569897,0.003592128219245
"union leader and union member",-0.000114237400640965,0.00422479040124584
"professor and graduate student",-0.00358117025890513,-0.00303675785471627
"second cousins",0.0022250927721048,-0.002848953844676
"fans of the same sports team",0.00522287225115733,0.00297268256976463
"master and servant",0.000218025476765638,0.000755296123655937
"siblings",0.00262244149424629,-0.00266216209856339
"landlord and housekeeper",-0.00700556508769615,0.00189466578934707
"close friends",0.0060935878811296,0.00393565185494881
"entrepreneur and investor",-0.00576139494857991,-0.000792339538483867
"fraternity brothers",0.00559649987050166,0.00353886879023568
"psychologist and client",-0.00174822375943423,-0.00235782253775473
"chief and deputy",-0.00343840305884456,0.00496328961102618
"sugar daddy and sugar baby",0.0088464199862248,0.000219877660918985
"uncle and niece/nephew",0.00214786008695148,-0.00249034461253991
"childhood friends",0.00483911496995343,0.00318168532513767
"ex lovers",0.0072401532961779,-0.0042320096337922
"man and his mistress",0.00821611805407104,-6.26500618252454e-05
"step siblings",0.00399257282161642,-0.00280485917302746
"confidants",0.00727018099963569,-0.00148276192132159
"parole officer and parolee",-0.00470352307742507,-0.00118853356316341
"grandparent and grandchild",0.00370292146858287,-0.0030940321640965
"judge and contestant",-0.00303789355889608,-0.00441644546543556
"romantic lovers",0.00662390175104083,-0.000253325539163095
"researcher and research subject",-0.003808517049625,-0.0026043973178929
"brother and sister",0.00346131039081574,-0.0023442082633304
"therapist and patient",-0.00167709991295264,-0.00232748611703552
"parent and infant",0.00311944695197405,-0.00540335934633809
"slave and master",0.000362064022356508,0.00081212551806542
"reader and writer",-0.00293911756216146,-0.00341485817975399
"representative and citizen",-0.00524225531951167,0.00313383777508515
"criminal and hostage",-0.00562824609211189,0.00289199256803521
"ancestor and descendant",-0.0045038847051425,-0.000985863000049261
"peers",0.00467192583636038,0.00370548154738912
"groom and groomsman",0.00558222045720649,-0.00193880058865852
"opposing negotiators",-0.00125437963194926,0.00048638173517801
"adoptive parents and adopted kids",0.0023853648769778,-0.00288136549094488
"driver and passenger",-0.00396080255713298,-0.00236427996898827
"a person and their significant other",0.00702240020162968,0.00065853277475295
"romantic rivals",0.00721098148444327,-0.00351886832072734
"strangers",-0.0018446701379734,-0.00454903639427159
"predecessor and successor",-0.00579014437192444,0.00300038872608083
"a person and their crush",0.0066938583107157,-0.00358143047568175
"brothers in arms",-0.00337353204401273,0.0050267386270331
"playmates",0.0054875029296958,0.00409677426956255
"volunteer and organizer",-0.00368022270713911,-0.00282150177714746
