,Parent and Child,Parent and Teenager,Wife and Husband,Fiance and Fiancee,Between Siblings,Between divorced spouses,Between a person and their in-laws,Between cousins,Employer and Employee,Interviewer and Job applicant,Guard and Prisoner,Nurse and Patient,Therapist and Patient,Salesperson and Customer,Between Business Partners,Between opposing negotiators,Between political opponents,Between business rivals,Between enemies,Teacher and Student,Professor and Graduate student,Master and Servant,Between Close Friends,Between casual acquaintances,Between teammates in sports,Between second cousins,Parent and Infant,Grandparent and Grandchild,Step-parent and Step-child,Foster-parent and Foster-child,Godparent and Godchild,Step-grandparent and Step-grandchild,Ancestor and Descendant,Bride and Groom,Man and His Mistress,Man Wife and Man Mistress,Brother and Sister,Between step-siblings,Between distant relatives,Between close relatives,Between twins,Between a person and their family friends,Between a person and their deceased spouse,Manager and Staff,Foreman and Laborer,Owner and Manager,Union leader and union member,Manager and Assistant,Chief and Deputy,Supervisor and Subordinate,Boss and Secretary,Entrepreneur and Investor,Intern and Employee,Lawyer and Client,Judge and Lawyer,Victim and Criminal,Drug dealer and Addict,Victim and Witness,Criminal and Police officer,Criminal and Prosecutor,Criminal and Hostage,Defendant and Plaintiff,Police officer and Offender,Police officer and Civilian,Parole officer and Parolee,Consultant and Client,Chef and Customer,Customer and Server,Customer and Businessman,Doctor and Patient,Doctor and Nurse,Patient and Caretaker,Driver and Passenger,Coach and athlete,Team Captain and Team Members,Club Member and Club President,Politician and Supporter,Leader and Follower,Representative and Citizen,Officer and Soldier,Babysitter and Infant,Religious leader and Congregant,Between religious followers,Prostitute and Customer,Guide and Tourist,Athlete and Referee,Slave and Master,Reader and Writer,Reviewer and Writer,Performer and Audience,Dealer and Buyer,Sugar-daddy and Sugar-baby,Director and Performer,Psychologist and Client,Judge and Contestant,Man and God,Between Co-workers,Between sports rivals,Between romantic rivals,Between criminal and their accomplice,Between diplomats,Principal and Teacher,Professor and Teaching Assistant,University student and Administrator,Student and Dorm Resident assistant,Mentor and Mentee,Athletic trainer and Trainee,Researcher and Research Subject,Between peers,Between classmates,Between roommates,Between sorority sisters,Between fraternity brothers,Bride and Bridesmaid,Groom and Groomsman,Predecessor and Successor,Landlord and Tenant,Landlord and Housekeeper,Guest and Host,Television host and Guest,Volunteer and Organizer,Celebrity and Fans,Celebrity and Haters,Native and Tourist,Bully and Victim,Between friends,Between Facebook Friends,Between a person and their social media follower,Between childhood friends,Between pen-friends,Between friends with benefits,Between political allies,Between romantic lovers,Between ex-lovers,Between life-partners,Between soul-mates,Between strangers,Between neighbors,Between church members,Between fans of the same sports team,Between fans of opposing sports teams,Superior and Subordinate,Aunt and Niece/Nephew,Uncle and Niece/Nephew,Between frenemies,Between half-siblings,Between adoptive parents and adopted kids,Mother and Infant,Between alumni,Between a monarch and their minister,Between confidants,Between a person and their significant other,Between companions,Between playmates,Between competitors in sports,Between a person and their crush,Between cohabitants,Between long-distance lovers,Between brothers-in-arms
Concreteness,49.25,51.75,53.625,49.875,44.75,36.5,46.5,37.125,83.07692307692308,72.23076923076923,54.30769230769231,58.15384615384615,54.23076923076923,91.46153846153847,72.23076923076923,70.6923076923077,44.8,81.8,50.0,66.6,67.2,83.0,11.2,24.8,45.46153846153846,26.307692307692307,19.53846153846154,23.53846153846154,19.076923076923077,20.46153846153846,25.46153846153846,23.923076923076923,32.54545454545455,38.36363636363637,36.90909090909091,23.545454545454547,31.727272727272727,28.636363636363637,53.90909090909091,35.72727272727273,31.1,37.3,29.5,81.3,72.6,79.7,52.4,72.1,83.3,77.7,76.4,81.5,62.4,73.5,72.5,37.3,99.66666666666667,10.333333333333334,52.0,49.0,44.0,36.666666666666664,27.666666666666668,23.333333333333332,60.7,56.9,77.7,70.0,77.8,57.0,36.9,32.2,68.41176470588235,49.23529411764706,52.64705882352941,54.0,29.529411764705884,32.88235294117647,47.88235294117647,49.64705882352941,40.90909090909091,17.363636363636363,14.090909090909092,88.45454545454545,84.27272727272727,41.63636363636363,71.45454545454545,44.90909090909091,45.7,33.4,87.9,36.9,64.1,50.6,59.2,17.0,58.75,31.833333333333332,35.666666666666664,56.666666666666664,57.75,47.333333333333336,43.833333333333336,41.333333333333336,56.0,59.92857142857143,60.214285714285715,64.64285714285714,42.785714285714285,37.57142857142857,33.07142857142857,32.57142857142857,35.625,27.375,21.0,70.0,84.375,88.875,51.25,66.25,58.72727272727273,17.0,23.181818181818183,60.45454545454545,24.272727272727273,34.0,32.09090909090909,28.727272727272727,22.0,30.714285714285715,66.85714285714286,64.85714285714286,26.714285714285715,38.42857142857143,35.42857142857143,29.0,32.857142857142854,57.285714285714285,31.285714285714285,35.42857142857143,39.57142857142857,77.71428571428571,21.0,18.571428571428573,46.25,22.125,16.0,47.25,46.0,44.375,37.0,44.125,39.77777777777778,43.333333333333336,45.0,41.111111111111114,61.44444444444444,39.22222222222222,38.666666666666664
Uniqueness,85.6,78.2,82.6,82.8,85.9,43.9,63.8,73.3,45.42857142857143,32.357142857142854,40.5,34.42857142857143,47.57142857142857,17.5,70.64285714285714,41.214285714285715,55.75,70.25,82.25,57.75,60.25,56.25,89.25,42.0,36.55555555555556,58.0,98.88888888888889,94.44444444444444,59.666666666666664,78.22222222222223,68.66666666666667,57.55555555555556,79.33333333333333,67.83333333333333,53.166666666666664,68.33333333333333,79.16666666666667,76.0,63.5,82.0,97.125,27.0,91.125,12.75,11.375,26.25,19.0,23.25,57.25,53.666666666666664,50.083333333333336,59.5,32.833333333333336,40.25,31.0,43.333333333333336,25.571428571428573,69.0,31.714285714285715,36.285714285714285,50.42857142857143,44.142857142857146,22.142857142857142,3.0,42.27272727272727,39.36363636363637,28.818181818181817,24.09090909090909,39.45454545454545,44.18181818181818,39.72727272727273,34.72727272727273,12.333333333333334,54.833333333333336,51.833333333333336,39.833333333333336,36.833333333333336,36.833333333333336,21.5,57.666666666666664,50.666666666666664,42.166666666666664,49.166666666666664,38.0,12.833333333333334,43.833333333333336,69.66666666666667,28.5,42.857142857142854,28.714285714285715,24.142857142857142,68.0,21.428571428571427,58.857142857142854,23.714285714285715,50.857142857142854,40.25,26.75,29.75,39.25,43.75,39.75,26.75,47.0,18.5,65.8,39.4,20.2,47.0,45.2,71.7,68.8,63.25,72.75,66.75,57.75,36.333333333333336,34.583333333333336,26.666666666666668,32.083333333333336,43.142857142857146,17.714285714285715,6.714285714285714,27.142857142857142,74.0,69.85714285714286,45.57142857142857,32.857142857142854,76.22222222222223,38.44444444444444,65.0,30.666666666666668,88.55555555555556,55.44444444444444,73.55555555555556,75.77777777777777,22.77777777777778,35.666666666666664,26.11111111111111,31.666666666666668,17.666666666666668,47.333333333333336,77.22222222222223,73.0,36.25,69.58333333333333,81.16666666666667,88.75,30.666666666666668,53.916666666666664,71.66666666666667,81.91666666666667,58.125,39.875,32.5,73.375,48.625,72.75,64.25
Love Expression,96.6,96.1,96.4,97.4,85.1,23.0,44.3,63.8,21.214285714285715,16.071428571428573,14.928571428571429,46.214285714285715,50.07142857142857,14.571428571428571,34.714285714285715,14.285714285714286,20.5,25.75,14.5,56.5,59.5,28.0,67.75,32.25,40.666666666666664,40.666666666666664,100.0,97.77777777777777,52.55555555555556,79.0,63.22222222222222,64.33333333333333,64.16666666666667,86.66666666666667,76.5,74.16666666666667,72.5,65.5,51.833333333333336,70.5,92.0,51.625,91.25,3.0,2.375,2.125,2.5,2.0,18.25,21.666666666666668,18.75,18.583333333333332,17.666666666666668,21.166666666666668,5.083333333333333,6.166666666666667,1.5714285714285714,9.0,1.1428571428571428,2.2857142857142856,1.0,1.1428571428571428,2.142857142857143,13.714285714285714,8.454545454545455,12.272727272727273,16.181818181818183,11.090909090909092,11.454545454545455,32.36363636363637,25.454545454545453,23.90909090909091,4.333333333333333,35.0,36.666666666666664,21.333333333333332,22.666666666666668,21.833333333333332,23.5,11.833333333333334,87.16666666666667,65.33333333333333,48.5,22.666666666666668,31.666666666666668,11.0,10.333333333333334,55.333333333333336,18.428571428571427,41.142857142857146,18.285714285714285,77.57142857142857,17.571428571428573,26.857142857142858,15.285714285714286,74.57142857142857,34.25,16.5,51.0,32.75,13.25,24.25,39.5,33.75,3.1,18.0,17.1,3.7,37.2,45.3,53.9,58.6,75.91666666666667,70.5,71.08333333333333,42.416666666666664,4.333333333333333,9.166666666666666,30.666666666666668,4.833333333333333,5.428571428571429,42.42857142857143,1.8571428571428572,4.714285714285714,2.857142857142857,70.71428571428571,43.42857142857143,28.857142857142858,59.666666666666664,30.666666666666668,51.111111111111114,11.88888888888889,87.55555555555556,42.44444444444444,86.44444444444444,92.66666666666667,13.222222222222221,26.22222222222222,25.88888888888889,35.55555555555556,13.88888888888889,12.333333333333334,88.22222222222223,84.77777777777777,19.5,66.16666666666667,80.58333333333333,91.33333333333333,25.583333333333332,23.75,67.66666666666667,83.58333333333333,68.5,58.125,18.125,87.5,40.0,87.625,57.125
Information Exchange,88.7,86.2,88.0,87.4,81.5,47.3,45.1,64.2,86.28571428571429,71.78571428571429,15.928571428571429,61.142857142857146,77.5,65.71428571428571,85.28571428571429,36.42857142857143,51.25,24.5,25.5,94.0,87.5,53.25,85.5,51.0,78.11111111111111,44.55555555555556,94.77777777777777,91.55555555555556,58.77777777777778,77.77777777777777,66.77777777777777,61.111111111111114,56.0,81.0,61.0,31.666666666666668,72.83333333333333,69.5,34.5,64.66666666666667,92.5,74.875,33.25,89.875,83.5,79.0,59.75,82.5,83.33333333333333,88.75,78.16666666666667,78.5,70.16666666666667,89.33333333333333,64.83333333333333,7.75,34.42857142857143,52.57142857142857,32.0,32.285714285714285,27.428571428571427,14.571428571428571,58.0,47.42857142857143,62.09090909090909,77.72727272727273,73.72727272727273,64.0,58.0,83.45454545454545,80.45454545454545,41.63636363636363,22.833333333333332,94.16666666666667,85.66666666666667,47.833333333333336,61.0,66.5,61.333333333333336,78.16666666666667,57.333333333333336,81.33333333333333,62.5,10.5,92.0,29.5,35.666666666666664,56.5,61.142857142857146,67.28571428571429,69.14285714285714,55.0,75.42857142857143,81.42857142857143,34.142857142857146,29.0,84.0,31.5,36.25,78.0,76.25,70.5,70.75,84.25,42.2,93.6,83.5,74.2,63.7,72.9,55.4,61.0,72.5,58.083333333333336,59.333333333333336,72.33333333333333,48.416666666666664,48.916666666666664,36.25,40.666666666666664,58.57142857142857,45.142857142857146,22.285714285714285,35.57142857142857,13.142857142857142,84.85714285714286,55.714285714285715,41.714285714285715,69.77777777777777,65.55555555555556,54.333333333333336,56.77777777777778,85.0,36.44444444444444,82.66666666666667,82.66666666666667,25.88888888888889,51.22222222222222,46.55555555555556,59.0,35.22222222222222,57.333333333333336,74.55555555555556,74.11111111111111,33.0,70.83333333333333,76.33333333333333,85.83333333333333,40.416666666666664,73.75,84.75,88.83333333333333,75.5,70.375,34.5,77.625,66.375,84.75,72.375
Money Exchange,46.8,62.7,67.4,59.4,22.2,41.8,22.4,16.9,86.35714285714286,34.07142857142857,8.0,13.214285714285714,42.42857142857143,89.78571428571429,84.28571428571429,62.57142857142857,45.75,53.5,24.5,19.5,16.0,45.0,41.5,31.25,30.11111111111111,20.88888888888889,32.0,35.55555555555556,14.555555555555555,19.11111111111111,24.11111111111111,18.666666666666668,17.833333333333332,25.666666666666668,39.166666666666664,27.5,10.666666666666666,6.0,4.166666666666667,11.333333333333334,14.375,18.5,0.5,79.625,80.5,91.5,28.75,78.5,75.91666666666667,63.25,68.75,94.08333333333333,37.583333333333336,90.83333333333333,34.75,20.083333333333332,83.85714285714286,3.0,2.142857142857143,9.428571428571429,38.714285714285715,9.285714285714286,32.714285714285715,13.428571428571429,13.0,82.54545454545455,82.63636363636364,66.27272727272727,84.45454545454545,23.90909090909091,19.90909090909091,29.818181818181817,98.33333333333333,38.0,20.5,47.333333333333336,42.333333333333336,31.5,47.666666666666664,27.0,54.666666666666664,39.666666666666664,8.5,96.66666666666667,67.0,14.333333333333334,26.666666666666668,46.333333333333336,46.42857142857143,53.714285714285715,94.0,22.428571428571427,19.142857142857142,64.28571428571429,21.285714285714285,9.571428571428571,16.75,14.25,26.0,56.25,35.25,17.0,15.0,32.0,10.3,19.2,40.4,51.4,15.9,12.6,14.9,11.3,28.25,21.166666666666668,22.916666666666668,59.166666666666664,98.16666666666667,84.16666666666667,20.5,39.833333333333336,32.142857142857146,38.142857142857146,28.857142857142858,47.857142857142854,16.0,13.428571428571429,9.571428571428571,34.142857142857146,12.333333333333334,27.555555555555557,22.333333333333332,72.11111111111111,21.666666666666668,26.88888888888889,28.77777777777778,28.22222222222222,28.11111111111111,27.11111111111111,43.44444444444444,17.77777777777778,17.555555555555557,47.888888888888886,40.0,39.22222222222222,13.416666666666666,16.333333333333332,39.25,46.583333333333336,17.5,44.833333333333336,29.166666666666668,47.083333333333336,31.75,23.875,32.0,24.375,32.5,28.0,26.125
Goods Exchange,29.2,38.4,44.0,36.5,28.5,33.2,22.6,20.9,36.785714285714285,6.571428571428571,6.5,10.214285714285714,6.285714285714286,87.71428571428571,44.785714285714285,41.714285714285715,11.5,27.75,7.75,37.5,32.5,40.0,69.5,26.5,28.555555555555557,22.77777777777778,17.11111111111111,18.88888888888889,12.222222222222221,9.444444444444445,12.88888888888889,11.222222222222221,5.666666666666667,6.333333333333333,9.5,6.666666666666667,4.5,3.5,3.0,4.0,12.0,25.25,0.375,55.25,57.0,53.375,16.375,50.75,41.0,43.666666666666664,41.25,58.333333333333336,35.75,33.166666666666664,18.166666666666668,13.833333333333334,84.85714285714286,15.285714285714286,3.857142857142857,3.7142857142857144,26.857142857142858,3.0,2.4285714285714284,1.7142857142857142,2.3636363636363638,47.18181818181818,45.0,67.54545454545455,73.18181818181819,21.818181818181817,15.181818181818182,10.090909090909092,48.666666666666664,23.833333333333332,7.333333333333333,20.333333333333332,30.666666666666668,24.666666666666668,32.833333333333336,19.166666666666668,31.5,31.5,40.5,16.833333333333332,35.666666666666664,5.0,60.166666666666664,64.0,19.714285714285715,19.571428571428573,93.28571428571429,5.142857142857143,5.571428571428571,16.714285714285715,5.0,4.857142857142857,25.75,19.0,15.75,55.5,40.0,22.75,9.25,25.25,14.2,27.5,29.4,48.3,21.3,22.6,17.6,13.1,23.5,15.083333333333334,15.916666666666666,47.916666666666664,54.333333333333336,38.0,19.083333333333332,10.583333333333334,40.714285714285715,47.0,15.571428571428571,45.0,16.0,39.857142857142854,17.571428571428573,23.714285714285715,7.555555555555555,39.666666666666664,26.88888888888889,46.77777777777778,21.77777777777778,24.22222222222222,18.88888888888889,20.333333333333332,54.22222222222222,44.55555555555556,32.666666666666664,32.666666666666664,24.11111111111111,44.666666666666664,22.11111111111111,22.333333333333332,17.0,15.833333333333334,21.0,24.583333333333332,19.5,28.0,21.833333333333332,28.916666666666668,23.0,22.125,19.25,12.375,29.5,24.125,24.625
Service Exchange,36.0,44.2,50.8,45.6,35.0,32.6,33.6,22.6,85.71428571428571,40.285714285714285,17.5,84.5,84.71428571428571,80.21428571428571,58.642857142857146,35.214285714285715,5.25,39.25,5.5,67.25,64.75,68.75,27.5,27.25,41.55555555555556,20.666666666666668,19.555555555555557,21.444444444444443,12.222222222222221,12.444444444444445,17.555555555555557,13.666666666666666,11.5,16.833333333333332,17.333333333333332,13.5,13.166666666666666,13.333333333333334,11.166666666666666,11.0,4.375,19.625,0.25,83.875,91.625,85.75,50.75,85.375,67.91666666666667,73.33333333333333,66.91666666666667,77.58333333333333,58.583333333333336,82.91666666666667,40.5,0.6666666666666666,82.14285714285714,5.142857142857143,2.5714285714285716,25.0,19.0,2.5714285714285716,7.142857142857143,22.714285714285715,45.18181818181818,88.45454545454545,75.63636363636364,76.36363636363636,87.36363636363636,72.18181818181819,53.36363636363637,45.0,100.0,73.83333333333333,21.833333333333332,58.333333333333336,72.33333333333333,44.0,55.0,77.66666666666667,67.66666666666667,68.83333333333333,16.0,91.66666666666667,89.0,46.0,47.333333333333336,57.0,33.0,45.142857142857146,83.71428571428571,27.285714285714285,36.285714285714285,67.71428571428571,36.857142857142854,24.0,66.5,20.75,6.5,65.5,65.0,35.75,40.0,28.5,45.7,68.1,63.4,61.1,18.7,20.5,19.2,19.2,20.833333333333332,20.416666666666668,20.583333333333332,20.083333333333332,74.75,91.41666666666667,25.166666666666668,58.666666666666664,84.85714285714286,57.285714285714285,44.714285714285715,45.857142857142854,2.0,30.714285714285715,26.142857142857142,24.857142857142858,27.77777777777778,37.22222222222222,36.333333333333336,39.44444444444444,31.11111111111111,22.77777777777778,23.11111111111111,29.444444444444443,55.111111111111114,44.0,34.22222222222222,48.77777777777778,30.666666666666668,83.11111111111111,47.111111111111114,46.333333333333336,24.25,25.25,26.5,27.166666666666668,22.083333333333332,52.583333333333336,28.583333333333332,36.583333333333336,37.25,25.625,33.5,26.375,28.875,25.125,22.375
Attachment,98.1,95.1,96.5,95.4,90.2,30.0,42.9,57.4,28.071428571428573,9.071428571428571,9.785714285714286,36.92857142857143,47.07142857142857,13.285714285714286,39.214285714285715,8.357142857142858,18.5,12.0,10.0,58.25,47.25,43.25,86.25,58.25,52.77777777777778,33.333333333333336,93.55555555555556,91.88888888888889,51.44444444444444,85.66666666666667,63.77777777777778,65.77777777777777,64.83333333333333,89.66666666666667,75.0,52.166666666666664,78.0,75.0,49.666666666666664,78.0,97.625,75.375,68.75,4.875,3.75,5.0,9.375,10.875,12.333333333333334,16.333333333333332,14.916666666666666,12.666666666666666,26.083333333333332,20.25,6.25,5.5,12.428571428571429,9.142857142857142,2.4285714285714284,2.7142857142857144,1.2857142857142858,0.8571428571428571,0.8571428571428571,4.428571428571429,18.727272727272727,15.636363636363637,10.909090909090908,11.727272727272727,12.454545454545455,29.636363636363637,24.181818181818183,36.09090909090909,4.5,72.83333333333333,74.5,32.0,42.333333333333336,55.333333333333336,29.0,26.0,84.66666666666667,59.333333333333336,32.666666666666664,21.0,26.5,6.833333333333333,2.5,50.666666666666664,5.714285714285714,26.428571428571427,7.428571428571429,85.85714285714286,15.142857142857142,38.142857142857146,7.857142857142857,54.57142857142857,36.0,24.0,34.0,31.5,13.25,34.75,37.75,35.0,10.0,39.7,26.0,5.4,47.6,57.9,67.1,82.6,83.91666666666667,81.83333333333333,81.91666666666667,58.0,4.666666666666667,7.666666666666667,48.0,14.583333333333334,20.142857142857142,51.0,12.714285714285714,18.714285714285715,5.571428571428571,81.71428571428571,48.714285714285715,22.142857142857142,85.33333333333333,47.55555555555556,62.0,23.22222222222222,90.66666666666667,31.77777777777778,85.66666666666667,90.11111111111111,16.77777777777778,26.88888888888889,25.555555555555557,33.666666666666664,12.333333333333334,27.77777777777778,84.33333333333333,84.22222222222223,12.166666666666666,68.58333333333333,79.33333333333333,93.66666666666667,24.583333333333332,19.833333333333332,69.75,82.16666666666667,62.375,57.625,15.125,90.375,52.75,85.625,70.375
Mating,27.4,27.2,90.6,80.3,7.8,37.8,6.5,6.7,7.5,8.428571428571429,5.714285714285714,6.642857142857143,5.857142857142857,6.0,5.928571428571429,6.142857142857143,20.0,17.75,15.5,33.75,35.75,21.75,96.25,29.75,19.22222222222222,17.444444444444443,68.55555555555556,56.666666666666664,13.666666666666666,34.111111111111114,13.0,29.11111111111111,67.66666666666667,78.0,86.16666666666667,44.5,10.0,11.666666666666666,10.333333333333334,10.0,0.375,18.375,33.0,9.0,3.375,9.25,7.875,13.25,8.916666666666666,8.25,11.333333333333334,9.416666666666666,9.25,3.9166666666666665,7.416666666666667,0.8333333333333334,3.0,3.0,0.8571428571428571,1.1428571428571428,1.8571428571428572,0.7142857142857143,1.0,1.1428571428571428,2.1818181818181817,4.909090909090909,6.7272727272727275,6.181818181818182,3.727272727272727,3.5454545454545454,5.090909090909091,3.3636363636363638,0.6666666666666666,0.5,1.1666666666666667,0.6666666666666666,0.5,0.8333333333333334,1.1666666666666667,0.8333333333333334,18.333333333333332,9.333333333333334,23.833333333333332,60.833333333333336,0.6666666666666666,0.6666666666666666,10.666666666666666,10.333333333333334,3.5714285714285716,3.7142857142857144,3.857142857142857,91.28571428571429,10.714285714285714,2.5714285714285716,3.0,2.857142857142857,12.0,7.0,44.5,5.25,11.25,10.5,11.75,16.25,6.6,9.6,8.0,7.9,27.8,26.4,20.0,14.5,4.583333333333333,20.916666666666668,19.916666666666668,23.666666666666668,2.9166666666666665,6.083333333333333,5.833333333333333,5.0,5.428571428571429,9.571428571428571,1.7142857142857142,6.571428571428571,1.8571428571428572,31.857142857142858,15.571428571428571,2.857142857142857,22.11111111111111,15.88888888888889,63.111111111111114,11.222222222222221,85.33333333333333,44.55555555555556,77.33333333333333,88.22222222222223,44.55555555555556,29.22222222222222,12.555555555555555,37.666666666666664,33.22222222222222,9.333333333333334,4.666666666666667,5.111111111111111,10.0,7.166666666666667,14.0,65.16666666666667,9.083333333333334,5.0,23.5,60.333333333333336,8.75,5.75,2.625,80.125,5.0,75.0,1.875
Conflict,24.4,39.2,37.3,26.7,46.2,79.2,52.5,30.9,37.214285714285715,20.142857142857142,76.21428571428571,11.285714285714286,11.714285714285714,27.785714285714285,40.642857142857146,83.35714285714286,68.75,66.5,90.0,30.75,25.75,31.75,27.0,50.25,33.0,22.0,17.666666666666668,15.333333333333334,34.0,18.444444444444443,15.555555555555555,16.11111111111111,25.0,31.666666666666668,30.5,42.333333333333336,27.5,22.833333333333332,29.5,23.333333333333332,28.75,14.875,7.25,45.875,46.5,42.625,33.25,40.125,41.833333333333336,57.0,44.416666666666664,35.666666666666664,28.75,21.5,35.583333333333336,98.25,21.571428571428573,24.0,75.85714285714286,60.714285714285715,82.57142857142857,55.42857142857143,66.28571428571429,18.142857142857142,56.72727272727273,28.0,23.363636363636363,19.181818181818183,24.272727272727273,14.636363636363637,23.09090909090909,15.272727272727273,16.833333333333332,15.5,28.833333333333332,20.833333333333332,28.166666666666668,13.833333333333334,33.5,26.833333333333332,24.333333333333332,22.5,19.0,15.5,3.6666666666666665,64.0,85.33333333333333,14.833333333333334,40.142857142857146,23.142857142857142,30.571428571428573,29.428571428571427,23.571428571428573,22.571428571428573,72.85714285714286,21.571428571428573,35.0,75.25,82.5,39.5,47.0,30.0,35.25,35.75,19.3,18.4,20.8,14.6,28.6,23.2,16.0,13.4,24.583333333333332,13.416666666666666,14.333333333333334,37.083333333333336,42.416666666666664,29.75,10.916666666666666,19.416666666666668,14.714285714285714,12.714285714285714,72.71428571428571,14.0,90.28571428571429,11.285714285714286,19.0,14.571428571428571,15.88888888888889,26.333333333333332,21.77777777777778,43.0,24.0,62.111111111111114,18.555555555555557,20.555555555555557,36.0,50.888888888888886,44.0,28.666666666666668,66.88888888888889,35.0,14.666666666666666,16.11111111111111,69.5,43.666666666666664,34.5,14.166666666666666,25.75,34.75,15.75,23.583333333333332,13.375,11.875,68.875,11.875,26.5,13.25,24.5
Negotiation,28.0,46.4,42.5,45.6,40.8,70.4,39.6,31.0,54.214285714285715,68.78571428571429,18.785714285714285,6.642857142857143,10.0,79.42857142857143,78.92857142857143,78.21428571428571,50.25,73.25,17.0,34.25,10.25,36.5,43.75,32.75,49.0,22.11111111111111,15.88888888888889,34.55555555555556,23.11111111111111,22.666666666666668,26.555555555555557,32.55555555555556,7.666666666666667,42.833333333333336,38.5,23.833333333333332,27.666666666666668,25.0,12.833333333333334,12.333333333333334,33.625,27.875,0.625,52.75,47.0,65.25,64.875,65.875,55.75,49.0,43.916666666666664,90.75,40.916666666666664,59.666666666666664,47.583333333333336,2.0,78.0,41.857142857142854,39.857142857142854,44.0,35.0,4.857142857142857,25.571428571428573,7.428571428571429,37.0,73.9090909090909,79.81818181818181,64.63636363636364,75.63636363636364,16.636363636363637,11.0,12.272727272727273,45.666666666666664,39.833333333333336,21.333333333333332,50.0,47.333333333333336,27.5,37.0,11.0,45.0,48.5,34.5,66.66666666666667,60.333333333333336,23.166666666666668,6.0,46.666666666666664,11.857142857142858,11.142857142857142,85.14285714285714,21.571428571428573,26.571428571428573,25.857142857142858,28.0,18.285714285714285,68.25,35.5,42.75,66.75,48.25,27.25,16.25,50.75,42.4,40.9,45.2,53.0,31.7,29.8,24.9,26.3,21.416666666666668,11.416666666666666,11.583333333333334,41.916666666666664,70.08333333333333,57.25,12.166666666666666,31.666666666666668,62.142857142857146,33.142857142857146,17.142857142857142,25.571428571428573,20.714285714285715,26.285714285714285,21.285714285714285,19.428571428571427,36.22222222222222,36.333333333333336,37.22222222222222,81.11111111111111,33.44444444444444,29.11111111111111,37.77777777777778,37.888888888888886,36.888888888888886,27.11111111111111,14.88888888888889,22.666666666666668,30.555555555555557,38.77777777777778,16.666666666666668,17.0,35.083333333333336,38.416666666666664,36.416666666666664,24.916666666666668,32.25,77.66666666666667,30.833333333333332,32.25,38.5,29.875,19.375,40.125,52.5,46.125,24.625
Coercion,34.3,43.3,19.6,16.9,29.8,53.0,38.5,20.7,34.0,22.571428571428573,83.78571428571429,16.928571428571427,13.928571428571429,23.071428571428573,26.642857142857142,53.285714285714285,23.25,29.0,35.5,41.0,40.5,46.0,42.75,22.75,16.666666666666668,11.222222222222221,7.888888888888889,9.0,12.222222222222221,10.555555555555555,7.333333333333333,6.888888888888889,8.833333333333334,7.666666666666667,7.833333333333333,13.666666666666666,13.5,11.833333333333334,8.5,11.0,9.125,7.625,0.625,46.5,47.75,39.5,33.375,41.0,32.666666666666664,49.0,34.25,25.333333333333332,34.583333333333336,18.75,20.833333333333332,78.75,18.428571428571427,7.571428571428571,29.285714285714285,11.714285714285714,74.85714285714286,9.0,3.857142857142857,24.285714285714285,36.36363636363637,26.90909090909091,22.181818181818183,22.818181818181817,25.272727272727273,16.636363636363637,15.090909090909092,15.727272727272727,11.333333333333334,21.5,25.0,13.666666666666666,39.166666666666664,32.666666666666664,23.5,75.83333333333333,19.0,31.0,15.166666666666666,18.666666666666668,4.0,41.166666666666664,93.83333333333333,5.0,7.285714285714286,8.714285714285714,30.142857142857142,27.285714285714285,14.857142857142858,20.714285714285715,33.714285714285715,27.0,28.75,46.75,42.0,42.25,36.25,27.75,30.25,43.25,10.6,11.5,15.7,5.6,3.9,6.9,6.5,8.3,20.75,14.75,15.75,22.833333333333332,32.833333333333336,28.166666666666668,14.083333333333334,31.916666666666668,5.571428571428571,4.0,24.142857142857142,5.857142857142857,86.28571428571429,1.8571428571428572,5.285714285714286,2.7142857142857144,12.444444444444445,18.11111111111111,23.77777777777778,52.77777777777778,10.555555555555555,42.77777777777778,10.666666666666666,9.11111111111111,24.88888888888889,21.77777777777778,20.22222222222222,21.444444444444443,42.888888888888886,35.666666666666664,14.666666666666666,20.555555555555557,31.583333333333332,19.583333333333332,20.833333333333332,23.166666666666668,14.5,37.5,18.25,23.916666666666668,10.25,5.5,30.25,4.75,12.0,4.75,16.25
