"","F1","F2","F3","F4","F5"
"Valence.Evaluation",0.309200596927698,-0.0636733536342765,0.764502870733664,0.178802255514729,0.0300275964744217
"Equality",-0.0373959861210297,-0.0970243952883625,0.125264280258041,-0.183205783001387,0.824700663613145
"Activity.Intensity",0.878016335192795,-0.218182513189113,-0.0153537102009842,-0.0943069698080569,0.0820519849874813
"Socioemotional",0.34041957450751,-0.566472726602521,0.208259163312275,-0.303715992740302,0.140496665542506
"Formality.and.Regulation",-0.0856613026295183,0.766242602886832,-0.0526037362566357,0.24251270928225,-0.188154061670108
"Intimacy",0.505261541036361,-0.635062992048015,0.123740883028021,-0.0328690951846891,0.0593561969291064
"Visibility",0.0242125482909594,0.812711312168882,0.174331207367416,-0.267538668046163,0.0925241857976713
"Communal.Sharing",0.477366994035771,-0.292628446523034,0.284231198456188,-0.379039208989621,0.148611260576714
"Expected.Reciprocity",0.284705393509321,0.138739100827974,0.256057457503703,0.339458948185999,0.675200531325763
"Strategic",-0.113323430985126,0.559136392941289,-0.378861307972224,0.418757645043568,0.108296030063821
"Concreteness",0.0341314200122389,0.164681229329368,-0.0614090931278692,0.843419123865584,0.0135914644540475
"Uniqueness",0.709108049758714,-0.4378290321862,-0.166677684395014,-0.198861297585388,0.0010478339544104
"Love.Expression",0.461231283965834,-0.500583999974578,0.263201468199419,-0.238304410519389,0.0332118739018006
"Information.Exchange",0.707371284847602,0.295957428115973,0.302570580097691,0.0960779270351529,0.0564929491866717
"Money.Exchange",0.0230613504195241,-0.0323244269916823,-0.0178656141282761,0.932130607217635,-0.0676485022809392
"Goods.Exchange",-0.143468070783395,-0.246943585277837,0.154629750692767,0.88906361156909,0.14318120928759
"Service.Exchange",0.0526313108804033,0.178747777701195,0.324823978337492,0.789618373839825,-0.296059765554141
"Attachment",0.612222376884647,-0.420905387083278,0.245833578670999,-0.142177476123725,0.0037010836914244
"Mating",0.337967809707798,-0.665345155710872,-0.0354985673499032,0.117720591323751,0.0691186262268181
"Conflict",0.0775036616889297,0.0821616584978446,-0.997638642156404,-0.135896758031961,0.0693401744005632
"Negotiation",0.244912419916635,0.172952710110262,-0.134045315205523,0.625915452434888,0.429560030404189
"Coercion",0.111547895225825,-0.0138863409082608,-0.904350011453502,0.0377606706389875,-0.243880742854003
"Importance.for.society",0.5244852201852,0.5670311179005,0.0447919987503834,-0.103165016424436,-0.219147955193426
"Importance.for.individuals",0.823677465443871,-0.0190051023102215,0.144970761822901,-0.153871244536382,-0.0160337280140072
"Affiliation.Coalition",0.594977118530287,0.122779891312916,0.452140602836064,0.019975020546254,0.147674789955661
"Occupational",0.170495923159708,0.714352521438963,-0.0321342678243058,0.400783384658242,-0.175169642681769
"Activeness",0.846325809397829,0.0307904350601462,0.109644275658756,0.182641892514191,0.143330631415669
"Endurance",0.678899658558895,-0.182323351573331,0.0819496673934912,-0.27784183314491,0.00575808130608517
"Synchronicity",0.849311574947295,0.162013746678545,-0.0458271694168268,0.162304202496743,0.160237408690727
"Spatial.Distance",0.833962877681232,-0.0803687208933268,-0.0347491540193731,0.201853604159883,-0.100522115682629
"Morality",0.4151664381945,0.367837718944945,0.58296942380607,-0.256096779756673,0.0229088604025151
"Trust",0.587459597959374,0.0449953642137727,0.548989936154499,0.012732723857844,-0.0282121119974511
"Generation.Gap",0.140805464556682,0.0786374349981021,0.266950586259168,0.00624057313908485,-0.687845495634411
