"","F1","F2","F3","F4","F5"
"Valence.Evaluation",0.338254708259523,0.0956674154189107,0.550247628716418,0.308999016520221,-0.0431217549547208
"Equality",-0.0582818371878085,-0.231544026788259,0.0869502285601735,0.728242000483184,-0.100313256484977
"Activity.Intensity",0.666505519333573,-0.0120339103264044,-0.0261944314505309,0.292323217104919,0.224643730686193
"Socioemotional",0.342034680357147,-0.438182732585694,0.0593446022965655,0.353987815011141,0.247533679392711
"Formality.and.Regulation",-0.123500253531959,0.469286659608969,0.0171088831442687,-0.119135205392529,-0.436560010201904
"Intimacy",0.44561625473,-0.208951878484121,0.0649564828692196,0.295572130397318,0.438256931288483
"Visibility",0.144203119437374,-0.156726951649624,-0.0772269403763902,0.179926094671713,-0.757847680614595
"Communal.Sharing",0.288202508266655,-0.504608593219024,0.181860354996091,0.35186262348209,0.0720734785647234
"Expected.Reciprocity",0.103775012983779,0.339515627817519,0.127571718234966,0.740393349940298,0.00487886551860592
"Strategic",-0.258982055739428,0.646686332179459,-0.148219367795664,0.219133221185997,-0.141752452043979
"Concreteness",-0.0374946469605294,0.772989491002744,0.0703118422766494,0.184324281397514,0.048511798184849
"Uniqueness",0.515931007983085,-0.208578737774569,-0.201714560054137,-0.00620716459858595,0.429209491185031
"Love.Expression",0.453484427313363,-0.470571630778501,0.109738081542563,0.0607552754406011,0.277198409900393
"Information.Exchange",0.646968409908956,0.200963673536258,0.233230869381891,-0.0280256899417278,-0.10204362349231
"Money.Exchange",0.0700960618097683,0.849117643821213,-0.0195663672041145,-0.104760019586847,0.0905168973244869
"Goods.Exchange",0.0527592528453752,0.156654318108754,0.0875247298486181,-0.036358853650259,0.140935237261544
"Service.Exchange",0.0858838241326164,0.723677403078598,0.250430227676959,-0.266256955706847,-0.0822413609781701
"Attachment",0.5151281714836,-0.339316906915286,0.226658880131634,0.0480910084764788,0.248658801841674
"Mating",0.283013797896551,-0.179466525466735,-0.0177460611714644,0.189141496835197,0.434324908030273
"Conflict",0.0772717603126909,-0.0363790432813454,-0.992890455434272,0.066936398172956,-0.123756762791748
"Negotiation",0.0932631620946774,0.774740686494618,-0.0166287153295408,0.192535811732065,0.0552264839108731
"Coercion",-0.0984719544360306,0.0220820393541938,-0.821769602052326,-0.131589050628842,0.143939015518618
"Importance.for.society",0.528820759496994,0.158923508858601,-0.192876434943609,-0.148733059831487,-0.352149422473708
"Importance.for.individuals",0.802811894138914,-0.14944749064127,0.0426572458202215,-0.0881046069662522,0.12056833276715
"Affiliation.Coalition",0.692989565976872,-0.0319830353538389,0.181147582192096,0.129775856365809,-0.150483772029831
"Occupational",0.111766790921876,0.647334089718627,-0.0432695927336791,-0.247585154883231,-0.337821059107769
"Activeness",0.749819542249663,0.163224368032245,0.0136931771743392,0.18816871093956,0.0710509050355385
"Endurance",0.660444838227785,-0.335316235938171,-0.0504571039629007,0.0908988970923347,-0.00581911644191563
"Synchronicity",0.683082541508961,0.316572829749151,-0.0733407312001372,0.158696857679612,-0.12423887550326
"Spatial.Distance",0.819168559258744,0.149991296210068,0.0342971507688574,-0.0837573473296306,0.141313755652991
"Morality",0.715828419122551,-0.222741945838772,0.293512385658806,-0.074478576193618,-0.305587541922883
"Trust",0.797062712676487,-0.0136387298601853,0.255644660362614,0.0342305131765007,-0.0420872623227249
"Generation.Gap",0.244039718474344,0.0708431400949412,0.126385059352071,-0.46385224962967,0.0398179043675168
