"","F1","F2","F3","F4","F5"
"Valence.Evaluation",0.315560612628976,0.58175777797348,-0.0797853295591576,0.0300126685164956,0.317003009689603
"Equality",-0.188728098278575,0.530812035504345,-0.0808205380561824,-0.0415840518612903,0.158326636011791
"Activity.Intensity",0.179776223321644,0.789003038387776,0.0452116405443981,0.0752881172111745,0.0212042684620229
"Socioemotional",0.0358991922499872,0.797732661254143,0.132597035652656,-0.178031847191265,-0.090013947703484
"Formality.and.Regulation",0.0970977004635994,-0.271398351366401,-0.468651281565964,0.259110366554289,0.201231884586031
"Intimacy",0.0280374055755378,0.718214103605438,0.298917572915391,-0.0204621345626968,-0.122082641116209
"Visibility",-0.0229602001446387,0.0832252809110732,-0.40404989666507,-0.0836845779405272,0.277250972869753
"Communal.Sharing",0.0806148498792059,0.772704840994457,0.0880319047854873,-0.0831776773820815,0.0895761212054399
"Expected.Reciprocity",0.0391909354527668,0.66386909279479,-0.0733723517666073,0.223207911502772,0.227291150401186
"Strategic",-0.0650755994195165,-0.170763044863862,-0.375295691421168,0.373076345062769,0.167223659770601
"Concreteness",0.0480614982193539,0.345624043458188,-0.145862844654763,0.506477335390394,0.193268314114289
"Uniqueness",0.0851926993813467,0.0486122784897218,0.738448429594229,0.0173123645566631,0.0626409508876632
"Love.Expression",0.0640613621088782,0.0677937072368126,0.84730601161815,-0.0965244202540746,0.11624919938484
"Information.Exchange",0.352496331240224,0.0207711162586004,0.329996926095897,0.334842861353964,0.350007348730816
"Money.Exchange",0.0362831088989498,-0.0525492119607158,0.0682110520541443,0.960692700762583,-0.149748911159295
"Goods.Exchange",-0.0624066397137831,0.116993896267621,0.0357134490882385,0.876078292518027,-0.0304596160288359
"Service.Exchange",0.156985948124285,-0.0539645445518006,-0.179223326528673,0.768012555484593,0.0833429669912254
"Attachment",0.157218384290266,0.0862788132291938,0.781965803489112,-0.0533831921967566,0.171423495790214
"Mating",-0.0675895208200238,0.165036439004213,0.613719870748915,0.200766107790642,-0.156255496736103
"Conflict",-0.274303900521895,-0.0712428532555202,-0.147702498230765,0.0741120628516223,-0.433340787198437
"Negotiation",-0.103512971742369,-0.0816811362585261,-0.0215090393864838,0.804134270032624,0.0780655918261342
"Coercion",0.0890761939521636,-0.0422655701669588,-0.14218627324537,0.277583042636137,-0.656269710273321
"Importance.for.society",0.839046215439934,-0.0967445580485096,-0.10340217954537,-0.0590913763081249,0.00494797306206834
"Importance.for.individuals",0.655474193118078,0.0851596758187326,0.324129056074347,-0.0367709897266805,0.0665301506875234
"Affiliation.Coalition",0.729199822605329,0.110126666154692,0.210746351736491,0.0577573999553237,0.101321755440924
"Occupational",0.498151826529109,-0.224511611405928,-0.408433366331437,0.385509157192592,0.0706993261086525
"Activeness",0.754549924504364,0.203879309351402,-0.00367450981706622,0.0425218328953496,-0.0580650493626015
"Endurance",0.510860377028296,0.201543745384521,0.242802971515397,-0.296172235034761,-0.0280094143870801
"Synchronicity",0.763762028430658,0.154324353959456,0.0051937710678903,0.101831735001233,-0.00909824587498398
"Spatial.Distance",0.607427238359094,0.197831137829947,0.0710201762877154,0.0776745860664467,-0.0762774848239588
"Morality",-0.00540851834503264,-0.120931793335096,-0.186687350393018,-0.10983551366438,-0.585025507677841
"Trust",0.672781037382995,0.170918328576903,0.114451858119651,0.0374455909298467,0.233861480913022
"Generation.Gap",0.638013423740844,-0.208835968679331,-0.0424351952815612,-0.104258045094658,-0.0887949297500123
