"","F1","F2","F3","F4","F5"
"Valence.Evaluation",0.160027492021031,0.290809055618332,0.114394843957424,0.628027924357745,0.0974353210079304
"Equality",-0.0123020576380731,0.00539056859468061,0.00691105917025582,-0.00475217445119325,0.973172590993514
"Activity.Intensity",0.527406987401202,0.570517314674989,-0.00113811510115407,0.0285501176267586,0.132853811132039
"Socioemotional",0.725007694565414,0.0286151529906758,-0.13122470263708,0.136920127423386,0.188801324836759
"Formality.and.Regulation",-0.690851210714405,0.198141794127823,0.199844378247099,-0.0178751314021247,-0.117943257344374
"Intimacy",0.802507473544195,0.0838635907648276,0.0205936142432473,0.154958937584414,0.140706471040557
"Visibility",-0.596944360665991,0.150652938624847,-0.228632822769266,0.0513461443293107,0.118280270618189
"Communal.Sharing",0.540721690982394,0.312676097218268,-0.211464902834883,0.143100558292037,0.184259923258515
"Expected.Reciprocity",0.147740044661837,0.307439246432436,0.196484122366567,0.189033777730133,0.509907024433319
"Strategic",-0.539686742776085,0.104976783704466,0.404133772330791,-0.234283963713429,-0.0620013755568808
"Concreteness",-0.206858663010922,0.0462505594822991,0.712992566913721,-0.0794367636068943,-0.0828923486816245
"Uniqueness",0.783837786126908,0.229820020104939,-0.0600444685464685,-0.246258904854143,-0.0178051814949633
"Love.Expression",0.827784046481304,0.0643017829228596,-0.0553774501201182,0.132249471427079,0.0207254787623138
"Information.Exchange",0.20812499955932,0.632525339632308,0.257400357522484,0.133700736578645,0.0259024013147343
"Money.Exchange",0.107196529229859,-0.0646341341245161,0.908065627736192,0.0139701055970447,-0.0392006699077477
"Goods.Exchange",0.0328952316873872,-0.0941130701605767,0.785156217630076,0.0267403102111521,0.111718828502132
"Service.Exchange",-0.220274426131899,0.0894341376366334,0.701464720244676,0.266055120525428,-0.161225122482465
"Attachment",0.789811041903311,0.129480362589003,-0.0733092340842351,0.173730535291666,0.0206638043451255
"Mating",0.646177446363249,-0.0799327204399017,0.182512865592012,-0.0507663915472473,0.214965858175286
"Conflict",-0.0534683317639053,-0.0145347024091678,-0.0579521957953752,-0.94500491529627,0.0599306683238707
"Negotiation",-0.0523374755538604,0.0150250956932305,0.756680511506006,-0.117133737169967,0.152194051141164
"Coercion",0.081708669790598,0.0723978660913389,0.189719923683429,-0.706402136742924,-0.217693778639252
"Importance.for.society",-0.195396658371192,0.751621034331474,0.0272878495977561,-0.0741113825091527,-0.00868698596756209
"Importance.for.individuals",0.331522353674709,0.641771092827849,-0.0467573807621725,0.0486778145373466,0.00258848840231553
"Affiliation.Coalition",-0.0449095590925326,0.704594325584531,-0.0473300413756174,0.335775775262153,0.0711018903038196
"Occupational",-0.70265132460737,0.412820283538476,0.28438271457383,-0.00403929615863066,-0.101758815155092
"Activeness",0.0595463298357237,0.568150772981314,0.0524190941883894,0.288500122109643,0.114614045700698
"Endurance",0.573847816145184,0.475269662395143,-0.0855539296987141,-0.0996507914065963,-0.0520048659895408
"Synchronicity",-0.116156711837749,0.648232325240634,-0.00883792281663989,0.132048923259303,0.027266593505034
"Spatial.Distance",0.0263160947390712,0.679763646531,-0.103256340741082,-0.059827213947381,-0.107392465679702
"Morality",0.0293510789632177,-0.396788723261352,0.193020453525157,-0.321951095193315,-0.0941375311479869
"Trust",0.387908117408135,0.528235917509777,0.063051682734306,0.371067295920327,-0.127363127471769
"Generation.Gap",-0.00378596459965372,0.18616814230334,-0.00482393288226117,0.17176266050762,-0.578122975919204
