"","F1","F2","F3","F4","F5"
"Valence.Evaluation",0.166964294514286,0.791836612816838,0.0841741248373454,0.137838464633668,0.0119066086491514
"Equality",0.0457321251730437,0.0850269205867036,-0.200943194608819,-0.105452128675787,0.822588544176112
"Activity.Intensity",0.649864895617959,0.0306332443087407,-0.121940814229785,0.391732793115234,0.0902048926498927
"Socioemotional",0.65222756859349,0.19496788271541,-0.317346636309754,0.0230315916827455,0.081710388357874
"Formality.and.Regulation",-0.781941014582472,0.0316598182000298,0.170329622076299,0.165059942830456,-0.134776562888989
"Intimacy",0.877857086004803,0.102838439666823,0.00271935817459637,0.0847768427287325,0.0565334471120436
"Visibility",-0.740658562919032,0.128548576314113,-0.300664469183936,0.173898342586893,-0.00875533319295232
"Communal.Sharing",0.446223454971444,0.286622899918729,-0.437461210758487,0.124744834561851,0.109089984254072
"Expected.Reciprocity",-0.10727275970694,0.288061119017772,0.311669832544939,0.267260863713311,0.620822186651557
"Strategic",-0.552177882123299,-0.224998117002551,0.43087191558869,0.100643011082628,0.166815428843583
"Concreteness",-0.200748391021848,-0.0404563459638089,0.697242237320624,-0.0742585994520701,-0.0242073788475929
"Uniqueness",0.672269452237071,-0.150772718367086,-0.19177500579024,0.273509901193965,-0.00258992935503828
"Love.Expression",0.668211360740791,0.187279091989715,-0.243740579196467,0.161320029155187,-0.0215613059903938
"Information.Exchange",-0.0764073374231633,0.367134386492388,0.0702687275994257,0.559345283855717,0.122713608501372
"Money.Exchange",-0.0334388257173064,0.0146063881875018,0.889537710068495,0.0330704851423798,-0.0771462508420118
"Goods.Exchange",0.312418274931506,-0.220365646990344,-0.012936850947216,0.185139067741915,-0.0912814274222024
"Service.Exchange",-0.0763113064318587,0.260703446718386,0.795206551864157,0.03268621839264,-0.282850010522851
"Attachment",0.607167715577978,0.244387406693373,-0.179092983645881,0.30668036580799,-0.00633086121223371
"Mating",0.822395827702251,0.000907794292663938,0.103340063886683,-0.0145305489631169,0.0293775866082941
"Conflict",-0.0629862410560813,-0.955617163035595,-0.081595399125413,0.13324991942745,0.0656050093163383
"Negotiation",0.0151686985415624,-0.13376729990901,0.703086446857328,0.0627470491019295,0.341664574819385
"Coercion",0.0849100821716742,-0.949279818865785,0.0459289039155812,0.0586305589299752,-0.116562676637647
"Importance.for.society",-0.408354187290232,-0.171135085056409,-0.0164011326517584,0.505602139304679,-0.229733127571813
"Importance.for.individuals",0.415711613869093,0.0933787959503236,-0.194384241834586,0.521986672281213,0.00140917667533576
"Affiliation.Coalition",0.00436983397089891,0.48800025250023,0.0460586936443765,0.47869099218757,0.161690111658939
"Occupational",-0.644811071418301,0.0203187320782814,0.363736772841308,0.372046209245637,-0.131314421304088
"Activeness",0.453087499791561,0.0978731791627035,0.150999108424621,0.500919642888397,0.153308713323708
"Endurance",0.399749127324597,0.0817907856392915,-0.338982093670448,0.394281887086039,-0.0325165913685895
"Synchronicity",-0.0395870923761793,0.0441088264481764,0.286548257860824,0.519797274654848,0.174729360040116
"Spatial.Distance",0.389211392990973,0.0760968904559711,0.150090761789739,0.565340045121706,-0.105668946421828
"Morality",-0.0945318210355602,0.584425080582446,-0.241933673491522,0.426890422035372,-0.0525415290203978
"Trust",0.239499643300796,0.489956843670139,0.0429923056475474,0.511689803037784,-0.0177694690204752
"Generation.Gap",-0.09834845684214,0.215011729542741,0.0394790039424085,0.0190423160633987,-0.69646710294824
