"","F1","F2","F3","F4","F5"
"Valence.Evaluation",0.115488965571945,0.11760093746258,0.829091122247509,0.235585148749402,0.0666010787517065
"Equality",0.0288864034024629,-0.0556295642456102,0.0592297520422461,-0.079627337065654,0.85013285684972
"Activity.Intensity",0.403214639909968,0.688217367464695,-0.0319105804963847,-0.131165671286802,0.0960088549169426
"Socioemotional",0.64824546130328,0.0906335028831612,0.153380670913149,-0.294363573275881,0.183902290121926
"Formality.and.Regulation",-0.684343055588681,0.101726399977936,0.0550964488121713,0.163875109409266,-0.289643647990625
"Intimacy",0.786871750285036,0.225038912677871,0.110856030661288,0.0519964282690553,0.115320761758506
"Visibility",-0.755657840897713,0.112869408586061,0.115488672082474,-0.165869540703638,0.135870225436324
"Communal.Sharing",0.412554624024368,0.238502898972315,0.223923941854574,-0.438983561286272,0.247391307737342
"Expected.Reciprocity",0.0898802969341118,0.246699863664033,0.242162192739918,0.167900979696489,0.655545809166461
"Strategic",-0.617848871938037,-0.00306969130550695,-0.237855839279593,0.388105458730633,0.017061504389925
"Concreteness",-0.211052271234,0.172634690944541,-0.0401178651428329,0.625156949398215,-0.110956716843749
"Uniqueness",0.432373576353106,0.509187668421036,-0.165915550455002,-0.107736272060353,-0.171815580599858
"Love.Expression",0.611123418952022,0.206437757340247,0.322868490292648,-0.186694231869144,0.0812972911264818
"Information.Exchange",-0.263914308337236,0.497323491286633,0.48536777487602,0.0987180898772264,0.0381607650840153
"Money.Exchange",-0.00822597295516092,-0.020515179347457,0.121585888003834,0.863360916712921,-0.0192636663878158
"Goods.Exchange",0.267529334764928,-0.0759750922338142,0.102373669578912,0.606648695366944,0.153369364736837
"Service.Exchange",-0.0101720652719232,0.0931868747144489,0.315700289214151,0.621763121139979,-0.350725859767408
"Attachment",0.51674863673153,0.366579107487378,0.321014610088073,-0.173770086869981,0.0269367415533541
"Mating",0.749911060637583,0.183883312745432,-0.0507737726539199,0.290647109473172,0.142077171025241
"Conflict",-0.0775056824039374,0.306996900402822,-0.970600616936206,-0.0454388175595355,0.064681069371623
"Negotiation",-0.0519240229082293,0.249857547608178,-0.124988925428804,0.573097403168771,0.264669064680394
"Coercion",-0.00452605165098489,0.288166590208538,-0.66389097595081,0.0539161263318028,-0.352875240904784
"Importance.for.society",-0.430220567448895,0.470312290703055,0.214397819831372,-0.038779365167363,-0.151263484481689
"Importance.for.individuals",0.202967924739057,0.651518322253756,0.26646741547227,-0.0249461189352763,-0.0561131109168897
"Affiliation.Coalition",-0.0276875421936005,0.360234376459858,0.662681725810049,0.0154023778644668,0.0900464300774045
"Occupational",-0.651347836212769,0.233248603470407,0.0830921108038192,0.393576377764041,-0.171399834668841
"Activeness",0.0153175607335356,0.825460519247281,-0.046412605033295,0.154403392815175,0.034717664883964
"Endurance",0.245978254267808,0.493165715704301,0.210205295427378,-0.338200206164965,-0.0491891779444334
"Synchronicity",-0.0987412814238035,0.719726200030975,-0.048019372613471,0.102494999302238,0.119120528806492
"Spatial.Distance",0.0892730185892494,0.655231751180113,0.0537251203967868,0.16611003900019,-0.00144127444840197
"Morality",-0.287978862536759,0.349282982958032,0.656606861925392,-0.23905461590064,0.0730872706214006
"Trust",0.0893666864306298,0.347691590391891,0.754351171561227,-0.021087623918436,-0.0574253408034723
"Generation.Gap",0.0125340825630401,0.0363593313120946,0.25343826855351,-0.0619249108287502,-0.707964211205464
