"","F1","F2","F3","F4","F5"
"Valence.Evaluation",0.160872633325794,0.690146154004709,0.207573372714171,0.0871914158750402,0.152503392738923
"Equality",0.0900333530304373,0.0613595387237421,-0.0408080573110321,-0.00163328336112634,0.864645470460094
"Activity.Intensity",0.641076652480484,0.0617527513116757,0.353168738067196,-0.0699918455962853,0.0928383455513298
"Socioemotional",0.654755923612068,0.148361729422075,0.0386523915716636,-0.21348058745713,0.255669699715453
"Formality.and.Regulation",0.640747963426208,0.0200892372938325,0.0299585315274203,-0.133312772283605,0.381772967940668
"Intimacy",-0.461522377597968,-0.0414157841600469,-0.115810705489768,0.00281357025768455,-0.148606444733227
"Visibility",-0.290088938436239,0.251732856054125,0.0821045352563888,-0.136324752055764,0.139490617138713
"Communal.Sharing",0.496816574986214,0.265003404370519,0.14269305944138,-0.277557378894998,0.236114083283179
"Expected.Reciprocity",0.150896385501339,-0.238978594089923,-0.0779035297458535,-0.231100368763985,-0.563503225402344
"Strategic",-0.406951020593194,-0.33701122407361,-0.0162437037482466,0.376420748865086,-0.211590528737375
"Concreteness",-0.295812526787835,0.0392591047678137,0.028639833321651,0.558507603876311,-0.00275224285816594
"Uniqueness",0.880522366820261,-0.172344056635315,0.0758108236261281,0.00884608446687744,-0.0396890764857295
"Love.Expression",0.983055701029145,0.0783691398157028,-0.0957463016604663,0.0028170153004709,-0.0122474510770437
"Information.Exchange",0.361498279785213,-0.0519121128426472,-0.12913973296667,0.0783951919336671,-0.0537493068842449
"Money.Exchange",0.38465005028752,0.0307378324806876,0.0544645412651282,-0.17350150954176,0.111812850761685
"Goods.Exchange",0.0121250108916002,0.0670443223364202,-0.163764003669074,0.735109840652562,0.118900439386153
"Service.Exchange",-0.159741095599779,0.271270963101783,0.147870253439218,0.65598416188732,-0.0884720580807467
"Attachment",0.899822518978349,0.172098327981741,0.0863147967954466,0.0523882459875715,-0.0662421353385724
"Mating",0.0325143265089249,0.166134659046152,0.138479329615209,0.278506181284877,0.0921042272161277
"Conflict",-0.0627230602896914,-0.90144183679034,0.0712405972325545,-0.0743045316042275,0.153593984411448
"Negotiation",0.161484706009021,-0.21189720447703,0.117868021280833,0.605233030434607,0.360945663202527
"Coercion",-0.0180074643734652,-0.951492800069598,0.0861049220811547,-0.0179445574105844,-0.0763639656230909
"Importance.for.society",-0.191248621797634,0.152540701827193,0.247080855358195,0.0257673784116439,-0.0831715693794509
"Importance.for.individuals",0.0498729408204384,0.0966763704770928,0.0922372040672256,0.0317026516497741,-0.116825551633123
"Affiliation.Coalition",0.131058231828458,0.446134192950414,0.571460605379992,0.0501751902402306,-8.26215705330494e-05
"Occupational",0.613462142694928,-0.0825346812235333,-0.128556767698316,-0.365565116479312,0.165723933642207
"Activeness",0.29113915295215,0.0134266853612069,0.625379680009907,0.138868174995204,-0.0308890084522226
"Endurance",0.68435880516123,-0.019247864534609,0.306404378370718,-0.0165500515756477,-0.106977386894844
"Synchronicity",-0.0487892216271062,-0.0873247596575405,0.728886130676237,-0.00133663107952509,0.120847198455116
"Spatial.Distance",0.0486463040081766,-0.0493766027291949,0.677585065469458,-0.0713027464200355,-0.00783077261796149
"Morality",-0.155104721938017,0.650051431542602,0.270297286174039,-0.174631866394945,0.0547823643516143
"Trust",0.182565958192059,0.56675276295965,0.480535303743337,0.00310188393730311,-0.045728739695364
"Generation.Gap",0.0940164454214121,0.180877759424325,-0.0512823881398136,-0.0834630822438009,-0.752992029980546
