"","F1","F2","F3","F4","F5"
"Valence.Evaluation",0.15273521728488,0.894213492262848,0.191242051155263,-0.0497005165999702,-0.082681161416314
"Equality",0.00284590238171403,0.0390177028919134,-0.129876580372771,-0.0886543270202798,0.868857306437804
"Activity.Intensity",0.86814047627593,-0.0414474271137192,-0.208138496553592,-0.0100925868747107,0.0397295394133177
"Socioemotional",0.275346059764322,0.224754192641141,-0.353655798866904,-0.538341345025777,0.117254135040363
"Formality.and.Regulation",0.0478059561104884,-0.164660231178568,0.257889638690747,0.730069390780361,-0.15950429514378
"Intimacy",0.616814993033463,0.322928759591691,-0.115393457487887,-0.269196922441555,0.0738270701108787
"Visibility",-0.0619081436929012,0.266583299751035,-0.260983178034085,0.763677501509226,-0.000720949433650591
"Communal.Sharing",0.412406483123976,0.282847459242162,-0.531513445900475,-0.036103243497544,0.0509689592435784
"Expected.Reciprocity",0.17476762623091,0.2734151123229,0.651508234718247,0.209523013555422,0.157445931306337
"Strategic",-0.117192596315994,-0.492350345193721,0.477187104420291,0.299878253791102,0.00162928738910387
"Concreteness",0.158409382511697,-0.086481466577907,0.660712258926034,0.0153018317427453,-0.0443420882998415
"Uniqueness",0.672904275565424,-0.158160987520161,-0.21478358079795,-0.408049377420718,-0.0511661840581359
"Love.Expression",0.38671162221577,0.438511051770035,-0.305973548725592,-0.264726638024636,0.0514940499336381
"Information.Exchange",0.634996015629511,0.274196231754295,0.159541278028849,0.278226786104068,0.0357805925224441
"Money.Exchange",-0.0480553472748635,-0.0902991245435354,0.899027932270017,-0.0265150794834608,-0.0528522203236123
"Goods.Exchange",-0.190688061579415,0.0138453899732825,0.862120007863479,-0.0637821121669115,-9.62221981839644e-05
"Service.Exchange",-0.0816142747644885,0.36866174590078,0.736332058494875,0.0968353993178062,-0.230584163896167
"Attachment",0.632810489758644,0.361294656227712,0.00435400372452988,-0.291393525646241,-0.0200481567510707
"Mating",0.425053128822694,0.0683062341321773,-0.0591870272393615,-0.542777500370488,-0.0535840049934125
"Conflict",-0.00139311387921176,-0.925203334054175,-0.0387128948679949,0.0430369989053945,0.00107050597673884
"Negotiation",0.378854523826621,0.18211045621552,0.441643136510104,0.120586983293394,0.379195754616591
"Coercion",0.112050198941402,-0.865129358832766,0.0780296668132064,-0.0362544377345309,-0.185490802573734
"Importance.for.society",0.291155160260767,0.0670686624393948,-0.128594592997654,0.704564704492517,-0.170508587891385
"Importance.for.individuals",0.771271995732978,0.128871853946562,-0.0969373601316161,0.189497927140873,-0.00347181999917744
"Affiliation.Coalition",0.508793568824751,0.478272484000526,0.214814751496678,0.102744406059985,-0.0156767117557968
"Occupational",-0.0401136892124144,-0.128933348464298,0.350728569758342,0.669588297134705,-0.165937359106076
"Activeness",0.577597984971666,0.217636807008238,0.0268561792833374,0.00237879093495825,0.279619329455029
"Endurance",0.634219036678987,0.106209324320007,-0.27699723429621,-0.131241921532676,-0.141562738575885
"Synchronicity",0.507526218500631,-0.0187181053169794,0.236933061534252,0.287745313879677,0.254886516753063
"Spatial.Distance",0.691941239959248,0.00939733898197387,0.201583817354188,0.165190185415452,-0.0182350300115903
"Morality",0.219096945284524,0.583007828563642,-0.281749777899666,0.457559744931769,0.0188463216323688
"Trust",0.409533420434057,0.626965169202649,-0.0392694316085642,0.180324415753502,-0.0622798644836391
"Generation.Gap",0.0779703249307362,0.125614526296101,-0.106883019088219,0.0079125153837677,-0.832562820150287
