"","F1","F2","F3","F4","F5"
"Valence.Evaluation",0.433878672549941,0.0924707996841571,0.12182498818092,0.0969375315408996,0.407966962016534
"Equality",0.167835513710849,0.0267128880188392,-0.113412641262982,0.186431917266402,0.579720371420339
"Activity.Intensity",0.0883392657058942,0.138270666721017,-0.0644079480217787,0.349169656154201,0.583090137085321
"Socioemotional",0.0595965540090996,0.182802595084628,-0.119986847272196,0.674071547702957,0.333875100736486
"Formality.and.Regulation",0.136073461265768,-0.611376020046188,0.270027261845328,-0.109858444468834,0.267421508818151
"Intimacy",0.0377087502611643,0.00218415214198314,0.0338541253215802,0.966204426951226,-0.0856558517922713
"Visibility",0.312330148028462,-0.175385910932503,-0.0914012671018375,-0.0391969325166008,0.497438890361949
"Communal.Sharing",0.105304673665554,0.0849569963425796,-0.115051737373905,0.644515487548627,0.327981926766037
"Expected.Reciprocity",-0.132131988441422,-0.235490908254321,0.285722175562631,0.177767303474795,0.624518635085422
"Strategic",-0.138356839487765,-0.601367114588601,0.392678393632772,0.0649968847658882,0.197759620348161
"Concreteness",-0.257069616209442,-0.367754900001504,0.635177009620103,0.0954346132607374,0.159677910699258
"Uniqueness",0.191310707176818,0.431402791566861,0.0231517619417963,0.212590945669765,0.205030412024107
"Love.Expression",0.157720515969768,0.667632204795571,0.0120106195097966,0.230935886583301,0.259841740046367
"Information.Exchange",0.422536608397893,0.307026558896879,0.292871799426413,0.0130539453808781,0.213945762573335
"Money.Exchange",0.0793542402199282,-0.017962514037694,0.800626264893653,-0.0109492220617095,-0.128504193384117
"Goods.Exchange",0.0186288616350882,-0.00704106121912194,0.722883436719377,0.03536642654134,-0.0390806720408136
"Service.Exchange",0.191496611701287,0.141383784898192,0.829914029241678,-0.0790294822114997,-0.00449641319452698
"Attachment",0.166489830505628,0.66473703408928,0.0810821331980257,0.292303842151687,0.071612023913026
"Mating",-0.172755274355609,0.629779970879069,0.242952023864023,0.379739734124617,-0.124824243294611
"Conflict",-0.187350667136355,-0.462274215513621,-0.0257745530151741,0.0839410027276043,-0.257322047708155
"Negotiation",0.0435322769573775,0.270707167847102,0.488979734937398,-0.314669311530938,0.30032975785063
"Coercion",-0.0925257367368749,-0.398326452492721,-0.0319110273789516,0.170164413605472,-0.444815472365209
"Importance.for.society",0.842974511638479,-0.166970864676569,0.0554870868169443,-0.0224384361356732,0.0306387574071424
"Importance.for.individuals",0.895986148749458,-0.0544905755515816,0.0672561149439775,0.0921272688028305,-0.134111047688581
"Affiliation.Coalition",0.824187570181106,0.0444762508285795,0.111696150559779,0.0627793037184929,0.0454887107396893
"Occupational",0.671740794907583,-0.268479545043894,0.156092642931515,-0.181937200066037,0.0574976738168959
"Activeness",0.882927997637746,0.0191067134725246,0.0550157910585657,-0.0179704857246228,-0.0424276250615019
"Endurance",0.659700345646343,0.25170786834118,-0.0291083863578713,0.0881989825770694,-0.0459877220947839
"Synchronicity",0.77909054990377,0.0919824003379093,-0.158795710762007,0.0155398714933573,0.0501592380567917
"Spatial.Distance",0.734159497381211,0.106747330232446,-0.0971352772924661,0.0284686074286391,-0.116726904932737
"Morality",0.885817504143926,-0.038203781154258,-0.0667416263199976,-0.000673364421134158,0.107784773774125
"Trust",0.845308638159674,0.0838281611149743,0.0227632924110473,0.0366221485989769,0.0525384379982652
"Generation.Gap",0.460339808993891,-0.0473576161910531,0.00220809971844231,-0.09986137166277,0.027727423252277
