"","F1","F2","F3","F4","F5"
"Valence.Evaluation",0.138809822301939,0.0799628229014874,0.310794498146069,0.534775984236954,0.253348174700743
"Equality",-0.197075545525214,-0.049851015465719,0.666202004263371,-0.0742414436578968,0.0195873273840686
"Activity.Intensity",0.363594950096514,-0.107620079612284,0.577311344103546,-0.165230262008566,0.134460588268196
"Socioemotional",0.0101598557371045,-0.531371977067108,0.533500473118379,-0.0593413019817771,-0.0173877405009692
"Formality.and.Regulation",0.0153305251898783,0.749358044306581,-0.222034708275872,0.0540717734014081,-0.0541003579137862
"Intimacy",0.290944892833453,-0.459892774660915,0.254100978208154,-0.0760175557170561,0.228092328919537
"Visibility",-0.0942723481239299,0.49316593962736,0.478445344203942,0.195487869384523,-0.187441609705766
"Communal.Sharing",0.0813613245943151,-0.132526850156229,0.769359011434164,0.19553463129749,-0.0750183991219479
"Expected.Reciprocity",0.0440264324810609,0.0498526848407447,0.689047246701111,-0.0350710737957865,-0.0634355779372147
"Strategic",-0.131974840883154,0.618415782406431,-0.0619695292774921,-0.225185967266686,0.129567583825127
"Concreteness",0.00424375877504346,0.186761019495584,0.106688658500243,0.110828362981646,0.409049393551601
"Uniqueness",0.692359088910696,-0.251474459142476,-0.0838912303056933,-0.151045885593183,-0.0458200617825947
"Love.Expression",0.447108846636497,-0.625086282884677,0.150716907780658,0.21047088521026,-0.0585115247978056
"Information.Exchange",0.563360878091077,0.282459164369014,0.229153397158022,0.274972082112488,0.110196759465853
"Money.Exchange",-0.076710389522646,0.0695609771900554,-0.0949659059673538,0.0288999751524317,0.879889596513958
"Goods.Exchange",-0.0870694489242335,-0.275282017923703,0.068424399598155,0.011533861372214,0.801863807917016
"Service.Exchange",0.101448818839252,0.313259192234847,-0.0971907222506117,0.203322589305515,0.67495429479176
"Attachment",0.59476689968418,-0.496751286168017,0.142792306251347,0.159157871664248,-0.0509151947177324
"Mating",0.357029489001633,-0.54663431853332,0.011075093922311,-0.139424918835915,0.272740476271123
"Conflict",0.0249959423928577,0.0547751517537888,0.0703453516412763,-0.899256682650491,-0.146567061269212
"Negotiation",0.233653406509167,0.107043779235945,0.161466834397491,-0.340708958508408,0.469073767677925
"Coercion",0.130494840370421,0.0444097108373439,-0.100140508457665,-0.788946823851041,0.130182185373663
"Importance.for.society",0.474379688024891,0.324588908385655,-0.0609677578693026,0.106033414576378,-0.075805655483197
"Importance.for.individuals",0.807797258172473,-0.114214981844567,-0.0246264050719846,0.0835978110099583,-0.0475000415107446
"Affiliation.Coalition",0.553097810256313,0.0958551469808695,0.182314930496882,0.339869024088788,-0.0626342912047185
"Occupational",0.255383010017329,0.854575684703947,-0.0495707144602619,-0.0216157862625078,0.193827534121173
"Activeness",0.810114750644705,0.18624965863674,0.0728544754053493,-0.0384550104630694,0.15467135619069
"Endurance",0.574417276879825,-0.314093895622963,0.107048948121445,0.117112554264815,-0.165412245638745
"Synchronicity",0.704088363618726,0.0743243096011134,0.188795903967677,-0.132829246939112,-0.0055340931476467
"Spatial.Distance",0.693155917849806,0.0555772306523593,0.103503690711772,-0.12231240796716,0.139958359589611
"Morality",0.509891291913071,0.149212406141998,0.0417652943679876,0.500606473477831,-0.167198738418037
"Trust",0.593846767765673,-0.0919109548459063,0.0693270575827299,0.508944858860253,0.0474197862090677
"Generation.Gap",0.141501982206374,0.0533925902284944,-0.270705239235973,0.26860904601401,-0.0591347812050934
