"","F1","F2","F3","F4","F5"
"Valence.Evaluation",0.170582085128873,0.214973498724116,0.752976069515756,0.085334348441796,-0.00814282422830431
"Equality",0.0197620649123993,-0.035294178955177,0.124651211742942,-0.100463547001112,0.910519723888909
"Activity.Intensity",0.478142313340281,0.628432194496115,-0.0986460058166952,-0.0188150205882358,0.0643107190625942
"Socioemotional",0.73431357464509,0.14856673895913,0.111107918835236,-0.187694464204891,0.107776028921774
"Formality.and.Regulation",-0.720848178876609,0.107852785556617,0.134836427864313,0.177102436384077,-0.192291023053944
"Intimacy",0.862691860429215,0.148421934737755,0.117691404106865,0.0795729357960799,0.0334132734316153
"Visibility",-0.386085751659896,0.10342015654695,0.197110422326686,-0.347280495889451,0.0943229916806543
"Communal.Sharing",0.547196617678677,0.254492607985008,0.198408984481279,-0.267294694280277,0.109166107729536
"Expected.Reciprocity",0.0146572861859519,0.132719951661897,0.385429549312311,0.474992841512008,0.41331831233571
"Strategic",-0.598922582836895,0.151669133579647,-0.0640503460568635,0.423254426445339,0.131766806396213
"Concreteness",-0.314120242800124,0.146043807847731,0.00370719425332001,0.607136094622622,0.0457064168825972
"Uniqueness",0.560354068622766,0.332864534910383,-0.165309944719087,-0.0600326912918609,-0.0494638494065301
"Love.Expression",0.697630150498425,0.229320386841833,0.197708006058048,-0.176145238583767,0.0307125839371598
"Information.Exchange",0.014132148889126,0.597135940688291,0.298970633330103,0.18607876816023,0.0486832507727488
"Money.Exchange",-0.100990952708934,0.00640476276073587,-0.00465792097757992,0.739376983905883,-0.241374361252061
"Goods.Exchange",0.316045688422299,-0.138379177211107,-0.0177033256933044,0.496517826505399,0.0561913353688093
"Service.Exchange",-0.274589550387003,0.0165589488663282,0.247082592695604,0.532610993979795,-0.329329604788128
"Attachment",0.636915360818661,0.302261769181079,0.248791249179855,-0.112463976566605,0.012097189350702
"Mating",0.760339676065078,-0.00164100945043755,0.0161421230324082,0.192765318361333,0.0898653651719455
"Conflict",-0.0905359075767342,0.135492010891924,-0.962893419997839,-0.0364168647680399,0.0399104114225778
"Negotiation",-0.0991517971304394,0.0371938074224431,0.0249058018680663,0.664742845516169,0.151439950244693
"Coercion",0.0679705904282004,-0.0245601136271717,-0.906091482499035,0.0204174909246732,-0.134019420678809
"Importance.for.society",-0.336701303208918,0.741862740224086,-0.12353976559347,-0.0667875310773202,-0.128536240625259
"Importance.for.individuals",0.261645281882322,0.693069868250739,0.0418572824075523,-0.0996876172865399,0.0408593227418265
"Affiliation.Coalition",-0.00570576191815497,0.635505332492833,0.362022090598364,0.0365298915228311,0.105241542163905
"Occupational",-0.672426175708518,0.30511076124266,0.107206941687024,0.281963811181094,-0.154036869497648
"Activeness",0.205350806609892,0.713989404779685,0.0650352779886445,0.183435273784283,0.0763848958174245
"Endurance",0.344912105617135,0.479002337783307,0.146040190580944,-0.293600862792682,-0.0355012990463448
"Synchronicity",0.0159693916745969,0.78495682290676,-0.0842434344244297,0.14451498662514,0.036804574298595
"Spatial.Distance",0.173792135935364,0.773699977730793,-0.0390845539393929,0.0489981281851127,-0.0560370383392456
"Morality",-0.127036596318984,0.614978057674517,0.441075753408944,-0.297599971869649,0.0338266905674643
"Trust",0.0879751399968895,0.595400188154804,0.466640892398366,-0.00783545176420265,0.0107994808681421
"Generation.Gap",0.0298558482454025,-0.0139020533815998,0.369017115856388,-0.182333192944762,-0.655614809996321
